Season,GameID,OPOGPlayerID,DPOGPlayerID,Simmed,Weather,HomeTeamID,AwayTeamID,Week,HomeScore1Q,HomeScore2Q,HomeScore3Q,HomeScore4Q,HomeScoreOT,AwayScore1Q,AwayScore2Q,AwayScore3Q,AwayScore4Q,AwayScoreOT,AwayScore,HomeScore,Overtime,HomePlaysRun,AwayPlaysRun,PlaysRun,HomeTOP,AwayTOP,Home1stDowns,Away1stDowns,Home3rdDownAtt,Away3rdDownAtt,Home3rdDownComp,Away3rdDownComp,Home4thDownAtt,Away4thDownAtt,Home4thDownComp,Away4thDownComp,HomeTotalYds,AwayTotalYds,HomePassYds,HomePassAtt,HomePassCmp,HomeRushYds,HomeRushAtt,AwayPassYds,AwayPassAtt,AwayPassCmp,AwayRushYds,AwayRushAtt,HomePenalties,HomePenaltyYds,AwayPenalties,AwayPenaltyYds,HomeFumbles,HomeFumblesLost,HomeInt,AwayFumbles,AwayFumblesLost,AwayInt,HomeSacked,AwaySacked,HomeSackedYds,AwaySackedYds,GameType,PlayoffGameType
1985,169,2069,1877,True,"83° F, Wind 6 mph",2,5,-3,0,0,0,0,0,3,10,0,7,0,20,0,False,66,64,130,1833,1767,10,14,17,15,5,5,3,0,1,0,424,325,321,43,23,124,23,133,17,12,192,47,6,50,5,52,0,0,0,2,0,0,0,2,0,20,Preseason,WildCard
1985,170,1897,2147,True,"72° F, Indoors",3,12,-3,0,13,0,13,0,7,0,14,0,0,21,26,False,50,77,127,1767,1833,16,19,9,16,3,8,0,2,0,0,466,309,422,31,26,44,19,261,45,27,105,32,3,40,3,40,2,2,0,0,0,1,1,2,6,16,Preseason,WildCard
1985,171,2506,2542,True,"70° F, Wind 15 mph",4,16,-3,3,7,0,15,0,3,3,9,10,6,31,25,True,59,63,122,2232,2524,17,24,18,18,8,7,0,0,0,0,312,374,151,23,10,161,36,423,36,24,76,27,5,56,6,60,0,0,1,1,1,0,1,7,6,41,Preseason,WildCard
1985,172,2034,2685,True,"74° F, Wind 8 mph",6,8,-3,0,12,7,0,0,7,14,0,0,0,21,19,False,56,84,140,1624,1976,12,16,10,13,3,7,0,0,0,0,203,378,59,16,8,147,40,359,54,35,71,30,5,54,9,75,1,0,2,0,0,0,2,3,13,27,Preseason,WildCard
1985,173,2075,2161,True,"75° F, Wind 5 mph",7,15,-3,10,10,0,7,0,0,0,0,0,0,0,27,False,71,65,136,2045,1555,20,16,12,16,4,5,0,3,0,1,387,287,307,42,26,107,29,139,25,14,148,40,4,30,1,15,0,0,0,1,0,0,1,1,8,6,Preseason,WildCard
1985,174,1947,2095,True,"62° F, Wind 10 mph",10,13,-3,0,0,0,10,0,7,0,0,0,0,7,10,False,68,62,130,2071,1529,20,9,16,11,9,3,0,0,0,0,288,241,235,26,23,118,42,117,23,13,136,39,4,45,1,5,0,0,1,2,2,1,4,0,18,0,Preseason,WildCard
1985,175,1809,1850,True,"64° F, Wind 4 mph",11,14,-3,7,3,7,0,0,10,0,0,0,0,10,17,False,94,73,167,1715,1885,13,17,15,16,5,5,0,1,0,1,550,335,302,37,24,285,57,179,27,19,156,46,6,46,4,45,0,0,2,1,1,3,2,1,14,5,Preseason,WildCard
1985,176,1914,2329,True,"72° F, Wind 12 mph",17,18,-3,0,7,7,7,0,7,7,3,7,0,24,21,False,77,61,138,1491,2109,9,17,13,13,4,5,0,0,0,0,457,384,280,39,26,181,38,188,26,17,196,35,8,56,9,69,3,1,0,0,0,2,2,0,17,0,Preseason,WildCard
1985,177,1824,2017,True,"65° F, Wind 13 mph",11,1,-2,3,7,3,7,0,7,7,0,14,0,28,20,False,94,72,166,1500,2100,20,18,11,15,2,7,2,0,2,0,550,568,302,37,24,285,57,391,34,26,203,38,6,46,9,87,0,0,2,0,0,0,2,1,14,6,Preseason,WildCard
1985,178,1946,1811,True,"62° F, Wind 35 mph",4,2,-2,7,0,6,3,0,0,0,0,0,0,0,16,False,59,66,125,1561,2039,16,16,14,17,6,5,1,4,0,3,312,424,151,23,10,161,36,321,43,23,124,23,5,56,6,50,0,0,1,0,0,0,1,0,6,0,Preseason,WildCard
1985,179,1988,1890,True,"70° F, Wind 11 mph",15,3,-2,3,0,7,7,0,3,10,0,11,0,24,17,False,65,50,115,1417,2183,15,17,15,15,5,4,1,2,0,1,287,466,139,25,14,148,40,422,31,26,44,19,1,15,3,40,1,0,0,2,2,0,1,1,6,6,Preseason,WildCard
1985,180,2002,1877,True,"67° F, Wind 1 mph",5,9,-2,3,0,0,7,0,0,10,0,7,0,17,10,False,64,66,130,1680,1920,13,12,19,15,7,6,2,0,0,0,325,304,133,17,12,192,47,236,28,20,143,38,5,52,11,81,2,0,0,2,1,0,2,4,20,24,Preseason,WildCard
1985,181,1897,2401,True,"73° F, Wind 2 mph",6,12,-2,0,0,7,0,0,0,3,0,18,0,21,7,False,56,77,133,1466,2134,9,25,9,11,1,3,1,1,1,1,203,309,59,16,8,147,40,261,45,27,105,32,5,54,3,40,1,0,2,0,0,1,2,2,13,16,Preseason,WildCard
1985,182,1816,2161,True,"67° F, Wind 6 mph",7,14,-2,14,13,14,0,0,0,7,3,3,0,13,41,False,71,73,144,2300,1300,18,7,9,8,4,2,2,0,2,0,387,335,307,42,26,107,29,179,27,19,156,46,4,30,4,45,0,0,0,1,1,3,1,1,8,5,Preseason,WildCard
1985,183,1966,2695,True,"70° F, Wind 36 mph",8,17,-2,0,14,3,7,0,7,10,7,0,6,30,24,True,84,77,161,2035,2374,23,22,18,14,10,7,1,0,1,0,378,457,359,54,35,71,30,280,39,26,181,38,9,75,8,56,0,0,0,3,1,0,3,2,27,17,Preseason,WildCard
1985,184,1831,1838,True,"67° F, Wind 22 mph",18,10,-2,3,10,7,0,0,0,7,10,0,0,17,20,False,61,68,129,2046,1554,22,13,12,8,5,2,1,1,1,0,384,288,188,26,17,196,35,235,26,23,118,42,9,69,4,45,0,0,2,0,0,1,0,4,0,18,Preseason,WildCard
1985,185,1932,2556,True,"72° F, Indoors",13,16,-2,0,7,10,0,0,7,3,3,6,0,19,17,False,62,63,125,1630,1970,14,17,14,16,4,6,0,0,0,0,241,374,117,23,13,136,39,423,36,24,76,27,1,5,6,60,2,2,1,1,1,0,0,7,0,41,Preseason,WildCard
1985,186,1816,1818,True,"67° F, Wind 1 mph",5,7,1,3,3,0,0,0,0,14,0,10,0,24,6,False,62,60,122,1567,2033,13,17,14,10,5,3,2,0,1,0,325,385,114,15,11,192,47,280,32,22,105,28,5,52,4,30,2,0,0,0,0,0,2,1,20,8,RegularSeason,WildCard
1985,187,1824,1848,True,"67° F, Wind 5 mph",1,3,1,10,21,0,6,0,10,0,0,7,0,17,37,False,56,50,106,2093,1507,20,14,10,16,3,6,0,3,0,0,517,466,338,26,22,179,30,422,31,26,44,19,9,87,3,40,0,0,0,2,2,0,1,1,6,6,RegularSeason,WildCard
1985,188,1907,2767,True,"83° F, Wind 14 mph",14,15,1,0,0,0,3,0,7,14,2,0,0,23,3,False,62,61,123,1823,1777,13,14,13,10,3,4,3,0,1,0,270,287,179,27,19,91,35,123,21,12,148,40,4,45,1,15,1,1,3,1,0,0,1,1,5,6,RegularSeason,WildCard
1985,189,1932,1918,True,"61° F, Wind 13 mph",4,16,1,7,3,3,14,0,3,7,0,0,0,10,27,False,59,50,109,1519,2081,12,15,15,16,5,5,0,1,0,0,312,370,151,23,10,161,36,298,25,18,72,25,5,56,6,60,0,0,1,0,0,0,1,4,6,25,RegularSeason,WildCard
1985,190,2003,2199,True,"72° F, Indoors",12,11,1,0,10,0,6,0,0,0,0,2,0,2,16,False,64,76,140,2073,1527,14,3,17,17,3,2,0,1,0,0,306,460,201,32,19,105,32,262,30,20,198,46,3,40,6,46,0,0,1,0,0,1,2,1,16,7,RegularSeason,WildCard
1985,191,1846,1876,True,"78° F, Wind 7 mph",17,13,1,0,3,0,7,0,3,0,0,10,0,13,10,False,63,55,118,2016,1584,17,8,18,16,6,3,1,0,1,0,376,246,200,26,18,176,37,105,17,11,141,38,8,56,1,5,3,1,0,1,1,1,2,0,17,0,RegularSeason,WildCard
1985,192,1888,1878,True,"79° F, Wind 19 mph",18,2,1,0,14,0,14,0,14,7,10,3,0,34,28,False,50,53,103,1740,1860,21,15,14,10,6,3,4,0,3,0,384,424,140,15,11,196,35,300,30,20,124,23,9,69,5,35,0,0,1,0,0,0,0,0,0,0,RegularSeason,WildCard
1985,193,2034,2326,True,"65° F, Wind 11 mph",10,6,1,0,0,0,0,0,7,10,0,6,0,23,0,False,59,54,113,1625,1975,7,14,12,16,2,7,2,0,1,0,288,201,170,17,16,118,42,56,15,7,145,39,4,45,5,54,0,0,0,1,0,2,2,2,12,13,RegularSeason,WildCard
1985,194,1845,2136,True,"68° F, Wind 8 mph",8,9,1,7,0,3,7,0,3,3,0,0,0,6,17,False,72,59,131,1650,1950,12,21,9,13,2,4,0,2,0,1,378,301,307,42,30,71,30,161,24,16,140,35,8,70,11,81,0,0,0,2,1,0,0,3,0,17,RegularSeason,WildCard
1985,195,1823,1817,True,"71° F, Wind 9 mph",6,5,2,0,14,0,3,0,0,3,3,0,0,6,17,False,54,62,116,1706,1894,10,16,14,20,4,9,0,1,0,1,201,325,56,15,7,145,39,114,15,11,192,47,5,54,5,52,1,0,2,2,0,0,2,2,13,20,RegularSeason,WildCard
1985,196,1943,2391,True,"64° F, Wind 15 mph",7,8,2,7,3,7,17,0,7,3,3,3,0,16,34,False,60,72,132,1865,1735,17,20,10,14,3,4,0,2,0,1,385,378,280,32,22,105,28,307,42,30,71,30,4,30,8,70,0,0,0,0,0,0,1,0,8,0,RegularSeason,WildCard
1985,197,1813,1859,True,"61° F, Wind 9 mph",11,15,2,9,6,3,20,0,10,0,6,0,0,16,38,False,76,61,137,2156,1444,20,8,16,14,8,3,0,2,0,0,460,287,262,30,20,198,46,123,21,12,148,40,6,46,1,15,0,0,1,1,0,0,1,1,7,6,RegularSeason,WildCard
1985,198,1928,1848,True,"78° F, Wind 9 mph",1,9,2,14,7,0,0,0,7,0,0,7,0,14,21,False,56,59,115,1881,1719,17,10,15,17,5,6,0,1,0,1,517,301,338,26,22,179,30,161,24,16,140,35,9,87,11,81,0,0,0,2,1,0,1,3,6,17,RegularSeason,WildCard
1985,199,1923,1829,True,"72° F, Indoors",3,16,2,6,0,0,13,0,7,20,17,7,0,51,19,False,50,50,100,1955,1645,19,16,11,9,4,4,1,1,0,1,466,370,422,31,26,44,19,298,25,18,72,25,3,40,6,60,2,2,0,0,0,0,1,4,6,25,RegularSeason,WildCard
1985,200,2033,1862,True,"62° F, Wind 13 mph",4,14,2,7,7,7,21,0,0,3,8,0,0,11,42,False,59,62,121,1891,1709,15,11,13,18,4,6,1,2,1,0,312,270,151,23,10,161,36,179,27,19,91,35,5,56,4,45,0,0,1,1,1,3,1,1,6,5,RegularSeason,WildCard
1985,201,1814,1857,True,"91° F, Wind 14 mph, Rain",2,17,2,0,3,7,14,0,7,7,7,3,6,30,24,True,53,63,116,2558,2245,20,15,21,15,7,3,0,1,0,1,424,376,300,30,20,124,23,200,26,18,176,37,5,35,8,56,0,0,0,3,1,0,0,2,0,17,RegularSeason,WildCard
1985,202,2106,1839,True,"63° F, Wind 13 mph",10,18,2,10,3,7,0,0,3,3,10,0,0,16,20,False,59,50,109,1836,1764,9,15,12,15,5,5,0,0,0,0,288,384,170,17,16,118,42,140,15,11,196,35,4,45,9,69,0,0,0,0,0,1,2,0,12,0,RegularSeason,WildCard
1985,203,1851,1981,True,"72° F, Indoors",13,12,2,7,21,7,0,0,10,7,6,7,0,30,35,False,55,64,119,2018,1582,15,19,13,13,6,5,2,0,0,0,246,306,105,17,11,141,38,201,32,19,105,32,1,5,3,40,1,1,1,0,0,1,0,2,0,16,RegularSeason,WildCard
1985,204,1823,2480,True,"66° F, Wind 4 mph",6,7,3,0,0,7,7,0,3,3,0,9,0,15,14,False,54,60,114,1539,2061,14,17,11,13,7,6,0,2,0,2,201,385,56,15,7,145,39,280,32,22,105,28,5,54,4,30,1,0,2,0,0,0,2,1,13,8,RegularSeason,WildCard
1985,205,1879,1902,True,"73° F, Wind 8 mph",4,1,3,0,10,7,7,0,10,7,3,3,0,23,24,False,59,56,115,1569,2031,12,18,13,14,3,6,2,0,1,0,312,517,151,23,10,161,36,338,26,22,179,30,5,56,9,87,0,0,1,0,0,0,1,1,6,6,RegularSeason,WildCard
1985,206,1851,1858,True,"83° F, Wind 11 mph, Rain",14,13,3,7,14,0,14,0,13,7,8,7,3,38,35,True,62,55,117,1890,2281,18,24,14,13,4,8,3,1,3,1,270,246,179,27,19,91,35,105,17,11,141,38,4,45,1,5,1,1,3,1,1,1,1,0,5,0,RegularSeason,WildCard
1985,207,1827,1919,True,"61° F, Wind 1 mph",15,16,3,7,7,7,9,0,7,3,11,0,0,21,30,False,61,50,111,1915,1685,18,13,15,15,7,8,2,2,2,0,287,370,123,21,12,148,40,298,25,18,72,25,1,15,6,60,1,0,0,0,0,0,1,4,6,25,RegularSeason,WildCard
1985,208,1889,1960,True,"61° F, Wind 8 mph",10,12,3,7,10,7,3,0,7,7,3,7,0,24,27,False,59,64,123,2233,1367,16,18,11,8,4,3,0,1,0,0,288,306,170,17,16,118,42,201,32,19,105,32,4,45,3,40,0,0,0,0,0,1,2,2,12,16,RegularSeason,WildCard
1985,209,1822,2904,True,"92° F, Wind 10 mph",2,8,3,7,14,6,10,0,7,7,7,9,0,30,37,False,53,72,125,1756,1844,17,23,9,13,6,7,0,2,0,1,424,378,300,30,20,124,23,307,42,30,71,30,5,35,8,70,0,0,0,0,0,0,0,0,0,0,RegularSeason,WildCard
1985,210,1831,2689,True,"72° F, Wind 15 mph, Rain",18,11,3,6,10,0,0,0,7,3,3,0,0,13,16,False,50,76,126,1874,1726,14,23,13,10,5,5,2,1,2,1,384,460,140,15,11,196,35,262,30,20,198,46,9,69,6,46,0,0,1,0,0,1,0,1,0,7,RegularSeason,WildCard
1985,211,1832,2256,True,"68° F, Wind 4 mph, Rain",17,3,3,3,0,0,0,0,3,14,7,10,0,34,3,False,63,50,113,1687,1913,10,16,14,14,4,8,3,1,1,1,376,466,200,26,18,176,37,422,31,26,44,19,8,56,3,40,3,1,0,2,2,0,2,1,17,6,RegularSeason,WildCard
1985,212,1845,1818,True,"70° F, Wind 11 mph",5,9,3,6,0,0,14,0,0,3,10,9,0,22,20,False,62,59,121,1711,1889,15,18,13,14,4,6,0,0,0,0,325,301,114,15,11,192,47,161,24,16,140,35,5,52,11,81,2,0,0,2,1,0,2,3,20,17,RegularSeason,WildCard
1985,213,1888,1858,True,"71° F, Wind 8 mph",14,2,4,7,7,7,3,0,3,14,0,7,6,30,24,True,62,53,115,1170,2572,11,24,8,16,2,11,2,0,1,0,270,424,179,27,19,91,35,300,30,20,124,23,4,45,5,35,1,1,3,0,0,0,1,0,5,0,RegularSeason,WildCard
1985,214,1853,2199,True,"50° F, Wind 11 mph",9,11,4,7,7,3,9,0,0,7,0,0,0,7,26,False,59,76,135,2165,1435,23,13,14,13,6,3,0,3,0,1,301,460,161,24,16,140,35,262,30,20,198,46,11,81,6,46,2,1,0,0,0,1,3,1,17,7,RegularSeason,WildCard
1985,215,1831,2537,True,"59° F, Wind 14 mph",15,18,4,10,0,0,7,0,14,10,3,3,0,30,17,False,61,50,111,1508,2092,13,11,16,14,5,4,1,0,1,0,287,384,123,21,12,148,40,140,15,11,196,35,1,15,9,69,1,0,0,0,0,1,1,0,6,0,RegularSeason,WildCard
1985,216,1932,2335,True,"63° F, Wind 11 mph",16,17,4,0,17,9,14,0,10,0,0,0,0,10,40,False,50,63,113,1695,1905,12,14,13,13,4,4,1,1,1,0,370,376,298,25,18,72,25,200,26,18,176,37,6,60,8,56,0,0,0,3,1,0,4,2,25,17,RegularSeason,WildCard
1985,217,1854,1839,True,"70° F, Wind 5 mph",5,10,4,7,3,0,10,0,3,14,3,0,6,26,20,True,62,59,121,1953,2281,18,15,15,18,5,5,0,1,0,0,325,288,114,15,11,192,47,170,17,16,118,42,5,52,4,45,2,0,0,0,0,0,2,2,20,12,RegularSeason,WildCard
1985,218,1823,1811,True,"72° F, Wind 14 mph",6,4,4,7,0,0,0,0,0,0,7,3,0,10,7,False,54,59,113,1960,1640,9,10,11,15,0,2,1,2,0,0,201,312,56,15,7,145,39,151,23,10,161,36,5,54,5,56,1,0,2,0,0,1,2,1,13,6,RegularSeason,WildCard
1985,219,1832,1890,True,"72° F, Indoors",3,8,4,0,24,7,0,0,7,0,3,7,0,17,31,False,50,72,122,1493,2107,17,20,7,12,3,3,0,3,0,2,466,378,422,31,26,44,19,307,42,30,71,30,3,40,8,70,2,2,0,0,0,0,1,0,6,0,RegularSeason,WildCard
1985,220,1851,1876,True,"72° F, Indoors",13,7,4,7,14,0,14,0,3,0,7,0,0,10,35,False,55,60,115,1978,1622,19,18,12,12,6,5,0,0,0,0,246,385,105,17,11,141,38,280,32,22,105,28,1,5,4,30,1,1,1,0,0,0,0,1,0,8,RegularSeason,WildCard
1985,221,1824,2332,True,"75° F, Wind 6 mph",1,12,4,7,14,10,3,0,7,10,7,3,0,27,34,False,56,64,120,1839,1761,16,16,8,15,2,5,0,4,0,2,517,306,338,26,22,179,30,201,32,19,105,32,9,87,3,40,0,0,0,0,0,1,1,2,6,16,RegularSeason,WildCard
1985,222,1855,2625,True,"61° F, Wind 2 mph",5,8,5,0,0,6,0,0,3,3,7,14,0,27,6,False,62,72,134,1479,2121,10,17,13,14,4,7,1,0,0,0,325,378,114,15,11,192,47,307,42,30,71,30,5,52,8,70,2,0,0,0,0,0,2,0,20,0,RegularSeason,WildCard
1985,223,1869,2205,True,"54° F, Wind 11 mph",9,6,5,10,10,7,7,0,0,0,0,7,0,7,34,False,59,54,113,2140,1460,18,10,13,12,7,3,0,1,0,0,301,201,161,24,16,140,35,56,15,7,145,39,11,81,5,54,2,1,0,1,0,2,3,2,17,13,RegularSeason,WildCard
1985,224,1879,2055,True,"67° F, Wind 10 mph",4,2,5,7,14,0,3,0,7,6,0,8,0,21,24,False,59,53,112,1769,1831,19,19,8,13,5,5,0,1,0,1,312,424,151,23,10,161,36,300,30,20,124,23,5,56,5,35,0,0,1,0,0,0,1,0,6,0,RegularSeason,WildCard
1985,225,1812,2919,True,"72° F, Indoors",3,18,5,3,7,13,11,0,7,21,0,0,0,28,34,False,50,50,100,1836,1764,16,15,14,8,7,3,0,1,0,1,466,384,422,31,26,44,19,140,15,11,196,35,3,40,9,69,2,2,0,0,0,1,1,0,6,0,RegularSeason,WildCard
1985,226,1907,1839,True,"58° F, Wind 16 mph",15,10,5,14,14,10,7,0,0,0,0,6,0,6,45,False,61,59,120,1860,1740,15,14,10,16,3,5,0,2,0,1,287,288,123,21,12,148,40,170,17,16,118,42,1,15,4,45,1,0,0,0,0,0,1,2,6,12,RegularSeason,WildCard
1985,227,1923,2053,True,"72° F, Indoors",13,16,5,14,3,3,3,0,0,6,0,14,0,20,23,False,55,50,105,1697,1903,14,16,9,17,3,7,1,2,1,2,246,370,105,17,11,141,38,298,25,18,72,25,1,5,6,60,1,1,1,0,0,0,0,4,0,25,RegularSeason,WildCard
1985,228,1814,1810,True,"72° F, Indoors",12,17,5,0,7,0,14,0,10,0,10,7,0,27,21,False,64,63,127,1446,2154,15,19,13,12,3,5,4,0,3,0,306,376,201,32,19,105,32,200,26,18,176,37,3,40,8,56,0,0,1,3,1,0,2,2,16,17,RegularSeason,WildCard
1985,229,1824,2348,True,"77° F, Wind 12 mph",14,1,5,0,0,0,7,0,7,14,10,10,0,41,7,False,62,56,118,1540,2060,14,19,12,8,6,2,1,0,0,0,270,517,179,27,19,91,35,338,26,22,179,30,4,45,9,87,1,1,3,0,0,0,1,1,5,6,RegularSeason,WildCard
1985,230,1942,1939,True,"70° F, Wind 13 mph",7,11,5,14,7,10,3,0,3,3,0,10,0,16,34,False,60,76,136,1810,1790,18,20,9,15,4,9,0,1,0,1,385,460,280,32,22,105,28,262,30,20,198,46,4,30,6,46,0,0,0,0,0,1,1,1,8,7,RegularSeason,WildCard
1985,231,0,0,False,"0° F, Wind 0 mph",1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,False,56,53,109,0,0,0,0,0,0,0,0,0,0,0,0,517,424,338,26,22,179,30,300,30,20,124,23,9,87,5,35,0,0,0,0,0,0,1,0,6,0,RegularSeason,WildCard
1985,232,0,0,False,"0° F, Wind 0 mph",5,11,6,0,0,0,0,0,0,0,0,0,0,0,0,False,62,76,138,0,0,0,0,0,0,0,0,0,0,0,0,325,460,114,15,11,192,47,262,30,20,198,46,5,52,6,46,2,0,0,0,0,1,2,1,20,7,RegularSeason,WildCard
1985,233,0,0,False,"0° F, Wind 0 mph",14,17,6,0,0,0,0,0,0,0,0,0,0,0,0,False,62,63,125,0,0,0,0,0,0,0,0,0,0,0,0,270,376,179,27,19,91,35,200,26,18,176,37,4,45,8,56,1,1,3,3,1,0,1,2,5,17,RegularSeason,WildCard
1985,234,0,0,False,"0° F, Wind 0 mph",16,18,6,0,0,0,0,0,0,0,0,0,0,0,0,False,50,50,100,0,0,0,0,0,0,0,0,0,0,0,0,370,384,298,25,18,72,25,140,15,11,196,35,6,60,9,69,0,0,0,0,0,1,4,0,25,0,RegularSeason,WildCard
1985,235,0,0,False,"72° F, Indoors",3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,False,50,54,104,0,0,0,0,0,0,0,0,0,0,0,0,466,201,422,31,26,44,19,56,15,7,145,39,3,40,5,54,2,2,0,1,0,2,1,2,6,13,RegularSeason,WildCard
1985,236,0,0,False,"72° F, Indoors",13,15,6,0,0,0,0,0,0,0,0,0,0,0,0,False,55,61,116,0,0,0,0,0,0,0,0,0,0,0,0,246,287,105,17,11,141,38,123,21,12,148,40,1,5,1,15,1,1,1,1,0,0,0,1,0,6,RegularSeason,WildCard
1985,237,0,0,False,"72° F, Indoors",12,9,6,0,0,0,0,0,0,0,0,0,0,0,0,False,64,59,123,0,0,0,0,0,0,0,0,0,0,0,0,306,301,201,32,19,105,32,161,24,16,140,35,3,40,11,81,0,0,1,2,1,0,2,3,16,17,RegularSeason,WildCard
1985,238,0,0,False,"0° F, Wind 0 mph",10,8,6,0,0,0,0,0,0,0,0,0,0,0,0,False,59,72,131,0,0,0,0,0,0,0,0,0,0,0,0,288,378,170,17,16,118,42,307,42,30,71,30,4,45,8,70,0,0,0,0,0,0,2,0,12,0,RegularSeason,WildCard
1985,239,0,0,False,"0° F, Wind 0 mph",4,7,6,0,0,0,0,0,0,0,0,0,0,0,0,False,59,60,119,0,0,0,0,0,0,0,0,0,0,0,0,312,385,151,23,10,161,36,280,32,22,105,28,5,56,4,30,0,0,1,0,0,0,1,1,6,8,RegularSeason,WildCard
1985,240,0,0,False,"0° F, Wind 0 mph",9,5,7,0,0,0,0,0,0,0,0,0,0,0,0,False,59,62,121,0,0,0,0,0,0,0,0,0,0,0,0,301,325,161,24,16,140,35,114,15,11,192,47,11,81,5,52,2,1,0,2,0,0,3,2,17,20,RegularSeason,WildCard
1985,241,0,0,False,"72° F, Indoors",3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,False,50,53,103,0,0,0,0,0,0,0,0,0,0,0,0,466,424,422,31,26,44,19,300,30,20,124,23,3,40,5,35,2,2,0,0,0,0,1,0,6,0,RegularSeason,WildCard
1985,242,0,0,False,"0° F, Wind 0 mph",15,17,7,0,0,0,0,0,0,0,0,0,0,0,0,False,61,63,124,0,0,0,0,0,0,0,0,0,0,0,0,287,376,123,21,12,148,40,200,26,18,176,37,1,15,8,56,1,0,0,3,1,0,1,2,6,17,RegularSeason,WildCard
