PlayerID,Leadership,Work Ethic,Competitiveness,Team Player,Sportsmanship,Social Disposition,Money,Security,Loyalty,Winning,Playing Time,Close To Home,Market Size,Morale
1889,95,82,84,77,70,68,75,31,46,52,92,50,63,92
1890,74,65,62,75,66,98,80,49,50,37,93,43,59,92
1891,61,60,33,70,58,67,80,48,31,34,100,33,52,33
1892,57,34,58,46,57,39,100,47,34,43,99,38,48,100
1893,95,69,68,92,62,56,95,42,34,69,96,33,37,62
1894,96,45,61,73,35,56,79,47,46,33,74,50,60,96
1895,68,62,70,95,62,82,96,41,35,43,73,40,40,68
1896,66,84,99,100,63,69,88,44,41,35,71,46,63,72
1897,70,37,61,50,48,58,100,45,35,59,93,36,65,91
1898,27,77,82,12,92,79,100,37,36,47,80,47,60,83
1899,55,64,45,63,40,42,86,49,39,35,98,48,46,63
1900,55,72,90,47,79,96,99,42,35,60,98,38,52,75
1901,64,30,56,66,64,54,83,45,31,70,92,44,54,36
1902,18,33,61,15,12,22,81,45,38,60,71,36,39,93
1903,36,64,88,46,67,76,97,40,37,58,87,34,47,94
1904,12,77,84,28,65,71,78,40,47,60,93,33,40,94
1905,27,64,99,29,79,76,91,46,47,41,96,34,56,39
1906,59,75,89,44,86,97,76,43,32,55,100,49,53,100
1907,83,41,42,97,65,66,75,35,38,32,89,41,59,80
1908,37,99,90,18,90,79,97,49,34,42,83,45,62,77
1909,38,92,72,68,86,99,93,33,32,51,88,48,40,59
1910,91,39,33,80,58,53,92,43,32,68,99,34,32,80
1911,25,68,99,4,83,78,78,40,48,58,93,43,35,19
1912,60,65,100,54,69,84,95,30,44,64,80,38,49,89
1913,59,77,89,67,64,72,97,40,44,33,81,32,59,43
1914,53,80,96,65,80,86,91,41,50,41,84,33,46,39
1915,66,75,61,77,67,83,71,37,45,62,96,50,32,84
1916,23,91,67,25,70,97,80,48,36,57,100,50,70,97
1917,84,96,69,80,89,65,83,49,32,60,75,45,50,29
1918,69,58,59,52,41,46,77,38,33,48,70,47,57,100
1919,89,64,64,69,72,72,86,31,42,41,72,47,49,37
1920,10,68,55,31,26,15,95,40,47,55,79,47,65,60
1921,25,90,93,37,68,71,88,42,45,34,85,44,62,94
1922,32,68,97,26,86,95,89,48,47,34,87,31,67,17
1923,49,42,44,40,58,34,99,40,41,32,88,45,39,100
1924,50,84,75,47,75,70,80,40,39,49,83,38,44,67
1925,69,33,36,60,34,50,72,37,40,63,96,30,65,49
1926,65,31,43,70,68,37,98,39,31,57,78,42,59,100
1927,69,85,84,50,97,99,96,39,32,67,100,42,31,51
1928,59,62,90,69,89,87,99,43,39,67,91,45,54,100
1929,92,62,44,64,53,44,72,39,35,34,98,36,51,66
1930,67,93,90,68,93,87,79,42,39,36,93,32,35,100
1931,82,84,69,79,74,85,92,44,45,30,91,46,69,24
1932,62,31,37,68,61,38,84,30,36,36,77,38,52,77
1933,33,67,73,60,87,91,79,45,45,58,90,42,30,78
1934,62,61,46,90,50,42,84,37,34,40,91,46,65,31
1935,62,82,74,68,66,63,82,42,45,60,90,48,41,69
1936,52,66,94,45,99,73,97,45,35,48,79,34,32,85
1937,70,65,70,92,77,74,73,34,34,48,82,33,30,74
1938,80,88,62,83,74,60,98,33,42,44,72,39,50,45
1939,49,96,63,61,77,68,80,32,42,30,75,45,39,45
1940,40,52,37,37,38,63,87,31,31,53,83,39,70,63
1941,25,66,40,14,32,38,84,50,46,56,92,33,59,86
1942,41,90,84,62,88,82,78,37,30,47,86,50,47,77
1943,31,60,88,44,79,93,85,43,41,59,79,38,52,100
1944,71,98,62,98,92,65,75,31,33,40,98,40,49,19
1945,70,76,82,62,88,70,93,34,34,70,95,46,65,58
1946,35,54,59,32,59,30,97,41,31,33,87,42,70,100
1947,32,78,73,70,64,84,92,35,50,41,80,46,67,89
1948,16,34,58,34,26,16,83,45,50,39,85,38,34,72
1949,16,97,94,31,89,92,92,33,34,30,89,49,63,94
1950,10,80,91,4,77,90,85,42,33,57,86,34,32,74
1951,89,45,68,89,69,68,74,43,42,34,80,49,60,53
1952,59,68,45,59,36,57,76,39,42,55,98,31,60,71
1953,89,82,89,100,82,85,73,33,50,59,91,36,45,88
1954,45,47,52,38,59,33,91,35,33,33,95,33,39,100
1955,68,68,49,53,58,33,90,35,40,44,82,30,33,60
1956,63,65,92,33,62,61,73,41,31,36,80,47,58,100
1957,79,77,61,86,72,83,88,46,40,64,89,39,49,100
1958,25,61,82,10,96,77,97,38,41,36,79,48,62,13
1959,32,34,41,36,33,38,85,49,33,41,75,39,61,32
1960,52,93,99,54,92,83,100,36,39,52,81,43,59,43
1961,64,50,41,36,31,38,72,39,48,46,83,37,59,75
1962,32,67,91,42,98,78,88,40,41,46,96,45,58,30
1963,41,42,30,59,43,55,94,43,39,68,73,36,65,52
1964,95,57,35,99,34,38,70,30,40,62,90,50,68,100
1965,7,55,60,22,40,27,71,37,45,46,88,39,34,56
1966,39,57,34,38,13,2,88,31,37,56,73,39,45,84
1967,31,85,65,36,61,76,84,48,39,65,84,48,36,64
1968,18,60,54,1,5,36,71,32,40,58,94,36,69,80
1969,4,91,65,38,63,97,88,48,30,44,83,43,56,83
1970,34,48,46,18,12,13,99,39,30,34,96,35,33,100
1971,36,54,49,42,61,68,70,43,44,47,72,47,35,86
1972,46,45,51,40,66,51,91,47,40,68,89,40,42,97
1973,45,61,33,35,32,34,83,42,30,55,85,36,52,84
1974,34,60,93,30,74,72,83,37,49,54,88,44,43,12
1975,33,31,55,36,45,55,87,49,43,66,77,32,52,56
1976,81,38,35,91,48,62,95,35,43,44,96,36,55,100
1977,39,72,82,55,93,77,79,49,45,35,84,37,33,64
1978,95,65,32,91,58,69,76,40,48,67,91,37,31,87
1979,57,88,70,41,97,80,82,48,44,68,81,47,33,62
1980,22,74,68,23,81,60,93,47,44,40,93,34,54,18
1981,36,81,98,52,65,78,72,48,37,66,75,37,38,100
1982,66,59,68,81,47,30,93,43,45,54,88,37,39,82
1983,62,68,80,47,71,90,82,39,48,32,70,50,65,72
1984,69,62,53,96,54,54,70,31,40,46,86,48,32,61
1985,32,60,78,9,76,72,97,47,48,61,81,41,54,94
1986,43,95,72,60,96,78,86,34,50,57,74,43,53,26
1987,35,84,97,45,68,99,74,46,47,42,73,38,53,99
1988,52,51,32,59,42,56,97,33,31,51,96,30,42,100
1989,32,43,45,66,54,35,73,47,31,30,71,30,65,96
1990,25,74,71,11,100,69,81,35,47,40,86,44,64,80
1991,28,79,95,35,77,77,70,31,38,65,78,31,44,33
1992,45,87,97,70,92,77,70,30,42,40,88,35,64,80
1993,6,61,33,32,6,36,80,35,35,54,89,44,38,78
1994,54,95,91,36,86,86,96,31,48,57,95,46,36,42
1995,40,100,86,17,66,98,79,37,50,61,80,44,59,92
1996,57,44,33,53,35,30,82,44,32,33,98,49,34,69
1997,68,65,75,81,88,100,73,41,30,33,85,36,46,43
1998,81,32,62,65,54,52,89,46,43,62,95,49,39,91
1999,90,82,78,85,95,71,75,41,35,30,91,40,44,92
2000,68,79,91,70,78,89,88,33,35,57,91,32,42,70
2001,22,39,42,2,7,11,74,35,33,39,71,43,45,76
2002,67,89,96,38,72,94,88,47,42,43,82,42,60,41
2003,30,45,39,54,59,30,88,42,41,67,92,44,36,96
2004,31,82,98,61,79,84,98,44,45,30,86,45,56,83
2005,93,90,99,87,72,100,76,48,32,30,92,40,60,49
2006,67,65,64,40,68,65,79,45,47,67,72,30,60,36
2007,56,97,83,69,90,97,95,40,40,31,90,50,51,89
2008,40,92,69,29,98,66,91,30,47,47,83,33,33,62
2009,81,68,34,73,48,48,88,44,46,64,93,32,58,68
2010,52,96,73,34,64,79,91,34,36,46,97,35,40,42
2011,20,60,57,34,30,17,88,30,49,36,87,38,52,62
2012,52,42,57,56,33,69,95,32,43,50,96,34,39,67
2013,68,76,64,56,76,83,90,45,33,34,71,45,45,89
2014,29,63,37,15,30,26,100,45,45,69,91,50,54,98
2015,58,47,44,50,62,36,97,35,33,51,100,45,41,94
2016,72,60,34,64,56,48,75,45,50,70,74,38,38,32
2017,68,77,82,40,69,88,83,41,31,60,83,31,48,98
2018,88,35,68,82,52,65,90,32,47,37,94,50,32,93
2019,69,40,45,88,42,36,80,31,38,40,88,35,33,100
2020,36,81,82,24,93,95,87,50,50,32,91,33,51,25
2021,66,55,64,100,68,36,80,31,45,55,72,47,64,76
2022,78,63,92,96,69,87,70,37,32,30,84,44,54,38
2023,34,70,72,6,61,93,89,34,36,57,89,41,54,2
2024,13,67,52,27,5,5,70,47,50,53,90,36,36,36
2025,43,53,52,66,64,64,83,49,47,57,81,36,50,97
2026,35,88,61,49,96,97,86,40,47,39,97,37,67,96
2027,64,62,89,56,91,69,100,31,32,47,75,43,56,1
2028,67,76,95,67,87,95,86,44,34,41,83,47,62,80
2029,85,96,67,93,80,76,72,34,38,43,83,48,59,50
2030,47,49,53,61,54,36,83,50,41,47,81,47,35,59
2031,60,52,45,95,63,35,78,45,40,61,98,33,38,47
2032,63,77,60,61,79,68,96,50,42,39,76,31,32,55
2033,47,82,94,66,83,66,86,46,35,38,88,38,33,100
2034,46,92,90,67,100,79,93,46,50,49,70,45,64,4
2035,94,63,69,87,65,53,76,39,50,51,77,33,50,79
2036,51,61,75,43,71,66,98,36,32,35,72,43,47,100
2037,53,67,41,40,44,44,96,39,44,61,86,45,60,86
2038,84,69,68,100,36,45,99,45,36,48,74,39,68,84
2039,40,88,74,63,86,87,86,50,43,31,84,49,39,87
2040,41,88,73,58,76,100,97,47,33,64,99,32,48,24
2041,13,64,69,25,35,12,88,35,35,39,88,41,61,11
2042,33,62,49,59,35,55,92,41,42,70,86,33,39,54
2043,62,82,83,89,92,79,76,38,41,36,87,36,61,81
2044,44,88,98,59,76,91,76,31,45,53,74,48,42,100
2045,40,83,97,44,99,90,100,44,37,30,98,50,44,100
2046,68,49,33,64,34,34,100,45,36,66,83,48,35,69
2047,36,92,85,48,84,81,80,39,34,65,79,34,47,59
2048,60,81,88,80,73,74,72,48,32,32,97,50,49,5
2049,28,34,39,27,23,5,96,48,34,53,93,36,69,64
2050,20,60,65,25,19,14,70,42,49,39,80,44,66,18
2051,64,42,33,58,56,59,72,49,47,64,95,45,65,92
2052,46,46,41,48,49,34,78,42,42,47,90,48,65,91
2053,93,73,72,91,68,84,92,31,45,39,75,45,51,68
2054,66,70,40,61,46,61,78,30,35,40,95,48,58,80
2055,89,52,59,100,49,51,75,33,44,32,99,49,39,100
2056,62,83,100,33,93,67,95,39,45,36,98,31,38,19
2057,89,96,65,100,67,77,74,47,39,37,94,44,42,61
2058,55,54,44,57,38,66,75,37,41,54,85,32,50,90
2059,3,92,68,37,97,92,73,38,38,46,89,45,45,67
2060,20,60,44,9,24,10,79,43,49,38,80,50,66,78
2061,50,33,55,59,35,50,86,30,32,70,77,35,56,67
2062,72,83,63,91,62,70,89,33,34,45,100,30,38,81
2063,10,75,92,17,98,71,96,43,31,40,84,38,65,82
2064,84,63,60,74,46,33,95,40,50,60,89,31,49,49
2065,55,30,53,62,46,66,87,46,30,63,81,41,70,95
2066,88,32,51,77,59,70,95,46,34,67,81,45,39,100
2067,28,34,45,22,13,9,97,48,32,62,90,31,38,41
2068,18,84,87,19,60,71,88,31,44,39,96,46,60,85
2069,72,73,83,68,75,75,100,43,44,67,86,50,58,22
2070,8,96,77,17,69,96,84,34,39,57,77,43,37,9
2071,58,80,70,46,83,87,94,37,30,32,72,41,36,26
2072,72,78,100,83,88,88,79,50,41,68,95,34,37,83
2073,3,94,63,24,86,73,80,43,35,30,79,45,57,100
2074,65,88,68,50,89,60,79,34,33,48,96,38,30,62
2075,46,67,97,54,68,76,94,48,44,38,90,44,58,79
2076,23,58,65,9,5,26,91,31,43,58,73,41,30,35
2077,77,76,63,100,60,69,76,46,38,57,98,32,67,82
2078,87,50,38,77,32,37,86,39,46,49,74,45,59,58
2079,73,63,84,67,89,70,79,30,38,67,79,34,59,55
2080,57,96,69,52,97,63,76,36,32,63,80,35,53,78
2081,45,68,81,36,74,60,87,46,34,68,77,41,57,26
2082,60,99,78,84,83,96,73,35,45,42,77,50,41,22
2083,85,32,37,72,30,70,75,31,49,69,91,31,52,81
2084,69,81,74,67,93,65,77,43,35,41,78,49,37,53
2085,1,86,79,16,69,76,86,31,40,68,91,33,45,53
2086,66,34,57,54,37,38,77,43,39,40,88,35,37,85
2087,58,34,64,32,46,67,81,43,41,61,80,34,65,55
2088,66,99,72,33,75,88,73,45,35,55,87,38,47,49
2089,31,96,70,36,83,97,94,44,44,48,97,48,50,78
2090,9,90,74,18,66,76,79,42,44,43,76,49,58,84
2091,88,81,64,97,62,95,83,37,36,62,98,44,35,64
2092,6,88,64,1,71,87,75,46,49,54,98,36,47,100
2093,47,67,37,62,63,70,78,43,33,66,75,32,39,73
2094,62,54,67,67,57,44,72,36,41,34,100,49,42,83
2095,68,67,98,37,85,70,88,49,31,32,72,38,61,62
2096,38,61,54,38,1,33,99,30,30,42,89,35,37,92
2097,1,61,75,40,67,76,90,30,41,70,81,48,46,66
2098,43,63,46,51,47,54,94,35,49,36,87,45,62,59
2099,74,63,46,83,57,32,89,36,34,56,79,43,45,57
2100,22,45,38,39,30,2,94,37,45,69,87,39,68,44
2101,85,45,46,94,46,67,77,40,45,65,82,38,31,51
2102,40,43,60,50,67,60,98,47,35,62,90,35,42,93
2103,41,76,75,49,75,83,98,49,41,64,87,32,53,45
2104,83,88,88,83,84,74,94,48,36,49,75,39,59,61
2105,77,87,99,97,72,65,81,46,47,50,83,36,67,78
2106,46,69,35,35,45,47,94,46,30,43,74,48,59,65
2107,30,94,61,59,87,83,95,35,45,65,86,48,58,70
2108,20,41,59,11,36,34,90,45,41,43,86,48,42,79
2109,42,36,59,56,43,45,96,38,33,40,79,32,41,86
2110,60,35,39,67,47,40,72,50,48,38,70,30,61,70
2111,25,89,91,39,92,100,74,31,40,45,90,34,67,77
2112,51,93,60,33,98,96,96,37,38,63,79,42,66,60
2113,41,74,78,30,86,92,71,38,37,62,96,44,43,72
2114,67,98,71,38,64,61,79,44,40,64,83,47,64,84
2115,65,48,53,77,37,39,78,46,45,53,84,49,36,49
2116,33,100,98,25,100,80,82,46,44,40,96,44,63,7
2117,66,63,51,46,62,68,73,43,46,40,96,49,63,62
2118,71,62,82,95,86,97,82,42,34,58,94,48,54,92
2119,90,91,85,69,72,64,96,33,33,42,99,49,44,55
2120,10,65,93,4,93,94,82,43,31,63,82,47,58,64
2121,67,47,41,38,31,52,94,42,38,38,72,34,66,69
2122,48,41,38,68,36,40,76,40,44,36,88,39,51,1
2123,62,46,43,53,45,30,98,44,30,51,86,46,34,18
2124,28,54,62,23,13,23,100,43,49,46,95,48,35,80
2125,67,53,34,37,70,51,98,39,33,39,92,40,56,96
2126,25,57,44,6,23,17,80,34,33,32,82,36,56,64
2127,83,53,30,86,64,39,100,32,33,65,76,40,59,58
2128,55,88,87,49,95,82,81,41,41,56,86,39,42,83
2129,21,45,46,29,37,6,84,36,39,42,95,45,57,88
2130,67,90,82,59,65,82,84,40,32,44,77,30,31,63
2131,48,48,55,68,38,57,90,37,39,31,86,40,58,93
2132,73,63,62,92,69,55,87,44,30,48,95,31,54,41
2133,62,73,81,82,99,76,79,49,39,42,88,32,65,73
2134,34,53,57,58,65,64,97,34,48,45,81,49,34,63
2135,60,72,95,42,87,85,78,39,40,56,71,49,60,53
2136,99,66,33,92,51,40,76,31,45,70,89,30,50,56
2137,76,83,82,66,62,95,98,30,45,64,82,30,45,26
2138,45,82,100,54,70,77,83,31,45,68,83,38,34,29
2139,27,86,100,38,62,78,86,31,44,31,90,47,30,59
2140,33,80,86,36,87,94,92,48,42,50,83,33,61,40
2141,48,49,59,38,64,42,81,45,38,43,88,38,42,91
2142,34,33,53,20,9,27,89,43,44,51,94,49,68,10
2143,72,72,94,100,71,99,96,40,48,42,94,50,51,94
2144,80,78,90,87,61,66,87,33,30,32,99,46,44,68
2145,40,67,56,35,6,21,78,34,32,66,91,46,60,49
2146,82,63,63,79,69,43,97,34,36,54,94,48,70,9
2147,8,74,69,11,86,94,85,39,41,47,88,41,63,71
2148,71,68,54,82,48,54,78,36,34,56,75,43,36,100
2149,30,39,51,68,46,38,74,38,41,53,97,42,49,77
2150,51,59,30,62,66,56,89,32,36,60,96,36,57,23
2151,83,35,53,98,40,32,76,50,44,53,79,38,51,73
2152,68,64,71,51,64,92,82,40,40,44,78,47,67,83
2153,73,75,61,78,64,80,96,46,47,48,86,46,66,71
2154,26,42,52,31,4,1,82,30,36,69,87,36,56,65
2155,48,34,38,31,49,55,92,31,40,50,94,36,33,57
2156,45,73,62,34,97,82,99,42,34,55,96,50,37,54
2157,34,42,39,21,13,19,78,49,46,41,76,31,48,74
2158,34,62,43,34,32,16,84,31,34,65,77,40,63,68
2159,82,66,60,86,77,97,89,45,35,65,71,30,36,54
2160,67,30,42,59,59,50,71,33,50,68,80,49,41,52
2161,50,46,57,60,52,64,70,46,38,31,95,33,62,61
2162,22,65,89,2,89,71,85,32,37,66,71,46,31,52
2163,34,92,100,46,93,89,87,43,36,41,70,44,37,88
2164,73,70,63,62,61,82,93,36,33,35,79,42,50,12
2165,55,68,96,31,75,73,71,38,30,36,77,42,32,82
2166,56,94,64,64,64,96,74,37,33,51,85,43,48,48
2167,32,60,75,29,97,67,84,31,50,47,84,34,49,100
2168,60,34,34,60,46,48,71,32,48,47,77,46,67,56
2169,65,38,70,37,48,34,97,34,48,56,73,33,39,99
2170,32,100,82,50,72,65,83,35,38,39,77,43,70,79
2171,80,91,85,62,83,67,84,31,49,69,84,30,55,77
2172,64,65,99,30,61,62,97,47,36,68,94,37,49,90
2173,74,77,90,81,61,67,81,40,40,31,85,37,49,90
2174,16,58,43,37,4,17,78,49,50,53,83,48,65,87
2175,32,61,47,30,52,41,93,35,39,66,94,38,63,87
2176,21,37,38,7,27,24,75,32,39,63,81,34,50,71
2177,60,63,98,88,93,78,84,45,41,42,70,45,67,27
2178,39,85,84,33,76,64,96,46,37,53,100,50,57,89
2179,18,99,86,25,72,94,88,36,46,66,71,30,37,73
2180,93,89,69,82,88,62,73,37,30,43,80,48,59,70
2181,34,58,37,34,25,29,100,31,44,52,97,44,60,51
2182,25,46,38,9,12,17,86,39,36,69,91,41,57,75
2183,9,57,54,31,34,25,76,43,36,66,95,40,57,42
2184,9,35,35,2,31,24,99,42,34,49,86,43,32,70
2185,74,83,67,77,66,88,74,37,50,54,80,38,68,85
2186,88,49,60,81,39,58,98,44,33,64,86,45,55,42
2187,26,86,68,3,60,88,94,40,40,39,88,39,41,51
2188,68,60,39,33,32,58,77,40,38,51,93,46,67,60
2189,97,80,72,79,88,80,87,40,46,61,99,33,34,100
2190,42,62,62,47,71,70,100,35,33,42,95,45,30,100
2191,12,90,69,5,87,80,85,49,36,56,99,50,67,94
2192,32,70,33,36,23,15,80,31,39,70,100,30,70,92
2193,42,64,70,59,46,63,86,42,42,43,90,35,61,38
2194,62,59,38,80,63,70,91,34,30,43,72,32,42,76
2195,31,82,80,50,89,89,83,31,40,65,98,50,45,88
2196,94,49,54,95,41,42,82,37,39,35,77,48,40,88
2197,46,34,66,63,40,39,76,38,38,47,89,43,42,81
2198,35,83,62,35,78,73,88,36,30,65,100,49,60,47
2199,52,98,60,57,75,73,93,44,35,42,97,38,52,100
2200,63,34,55,64,57,36,93,30,43,41,91,34,51,61
2201,64,69,60,88,47,49,77,39,35,38,80,42,48,65
2202,33,57,63,35,56,30,94,33,30,66,78,44,61,74
2203,44,76,82,37,77,89,99,41,43,68,70,39,45,26
2204,52,63,62,41,84,85,70,37,41,62,88,43,70,90
2205,61,93,72,40,99,96,72,35,45,36,91,48,47,93
2206,7,81,63,38,91,74,85,37,36,62,100,31,40,44
2207,70,79,100,71,90,92,71,47,36,41,99,45,64,76
2208,4,31,44,39,28,7,91,49,31,42,74,44,34,90
2209,78,45,35,85,67,37,85,47,45,59,80,40,58,50
2210,47,60,66,63,71,68,99,49,34,33,87,45,46,46
2211,18,55,35,13,24,35,84,45,43,70,78,36,44,67
2212,86,74,81,72,95,79,76,49,46,30,86,39,56,100
2213,66,38,41,93,61,45,78,34,34,68,77,33,35,32
2214,46,58,53,30,63,32,82,49,30,42,89,38,70,97
2215,4,45,48,14,9,26,75,41,30,39,72,33,58,100
2216,83,40,38,90,32,41,79,49,40,37,76,44,56,96
2217,93,45,69,77,39,46,81,34,35,44,90,35,41,81
2218,91,30,45,62,62,70,94,40,47,70,70,46,54,70
2219,66,39,45,53,32,36,83,46,44,40,99,41,38,67
2220,34,78,88,31,99,87,97,47,37,60,88,39,37,65
2221,1,70,39,38,12,27,86,40,32,36,89,46,31,72
2222,11,99,76,14,80,100,76,32,44,43,78,32,33,99
2223,48,51,39,53,32,40,76,34,50,66,93,36,45,89
2224,70,81,69,83,72,76,79,30,33,39,79,50,40,83
2225,63,75,65,53,60,96,74,42,44,42,91,38,30,15
2226,3,51,46,20,39,33,78,47,50,37,98,36,67,99
2227,20,79,76,27,94,88,100,35,43,37,96,46,43,100
2228,70,70,97,76,74,61,91,36,32,39,88,38,68,77
2229,69,60,82,88,81,91,94,49,34,36,72,35,59,38
2230,73,77,76,83,76,100,89,37,46,30,93,32,61,78
2231,55,85,74,32,74,93,71,32,47,50,84,34,33,30
2232,17,67,80,2,74,83,70,39,30,38,70,44,62,97
2233,81,33,69,82,47,66,90,40,49,51,93,30,54,15
2234,25,30,47,37,10,12,72,50,43,61,84,45,55,24
2235,67,68,73,45,70,66,72,50,35,38,80,38,55,55
2236,75,80,65,77,68,91,84,35,44,59,76,38,68,10
2237,37,60,63,5,22,1,87,41,47,30,79,33,56,91
2238,70,68,65,35,95,94,98,37,47,46,72,49,63,47
2239,83,62,65,76,56,54,79,48,34,65,78,35,37,100
2240,51,41,56,58,61,52,76,45,34,59,70,37,50,71
2241,100,95,90,99,84,94,99,43,47,42,96,32,52,31
2242,26,46,38,32,7,39,83,42,48,43,80,31,65,65
2243,32,60,65,53,96,99,84,49,43,30,87,44,40,100
2244,66,60,92,63,81,95,90,47,36,52,74,46,67,83
2245,20,68,66,35,100,61,78,44,48,39,81,38,38,87
2246,24,60,77,15,97,64,85,42,30,64,86,43,37,28
2247,9,52,44,13,17,18,88,38,42,46,78,48,45,32
2248,63,48,30,36,32,34,80,37,42,37,91,35,38,62
2249,68,61,71,54,67,78,96,41,36,55,95,34,40,86
2250,80,56,53,86,40,30,99,40,30,47,86,47,33,80
2251,34,87,65,36,62,89,97,36,37,36,84,35,59,48
2252,63,41,37,72,39,69,100,35,36,34,84,45,65,59
2253,74,33,46,66,32,63,81,39,50,68,98,41,36,65
2254,13,92,97,6,86,87,71,46,47,41,74,48,31,100
