StreakID,CurrentStreak,MaxStreak,PlayerID
ConsecutiveGamesPlayed,16,16,2347
GamesWSack,0,1,2347
ConsecutiveGamesPlayed,16,16,2349
GamesWSack,0,1,2349
ConsecutiveGamesPlayed,16,16,2606
GamesWSack,0,1,2606
ConsecutiveGamesPlayed,0,8,2129
ConsecutiveGamesPlayed,10,10,2190
ConsecutiveGamesPlayed,8,8,2215
ConsecutiveGamesPlayed,16,16,2243
ConsecutiveGamesPlayed,16,16,2045
ConsecutiveGamesPlayed,8,8,1946
GamesWith100YardsRushing,0,1,1946
GamesWRushTD,0,3,1946
ConsecutiveGamesPlayed,16,16,2370
GamesWRecTD,2,2,2370
ConsecutiveGamesPlayed,16,16,3058
ConsecutiveFGMade,0,2,3058
ConsecutiveGamesPlayed,16,16,2406
ConsecutiveFGMade,1,10,2406
ConsecutiveGamesPlayed,0,1,2073
ConsecutivePassesNoInt,8,8,2073
ConsecutiveCompletions,2,3,2073
GamesWNoInt,0,1,2073
ConsecutiveGamesPlayed,16,16,2769
ConsecutiveGamesPlayed,6,7,2574
ConsecutiveGamesPlayed,16,16,2273
ConsecutiveGamesPlayed,4,4,2037
ConsecutiveGamesPlayed,16,16,2513
GamesWRecTD,0,1,2513
ConsecutiveGamesPlayed,0,9,2624
ConsecutiveGamesPlayed,11,11,2433
GamesWRecTD,0,1,2433
ConsecutiveGamesPlayed,16,16,2380
ConsecutiveGamesPlayed,0,2,2445
ConsecutiveGamesPlayed,16,16,2458
GamesWSack,0,1,2458
ConsecutiveGamesPlayed,16,16,2551
ConsecutiveGamesPlayed,16,16,2504
GamesWRecTD,0,1,2504
ConsecutiveGamesPlayed,16,16,3000
GamesWSack,0,1,3000
ConsecutiveGamesPlayed,9,9,3113
ConsecutiveGamesPlayed,3,3,2227
ConsecutiveGamesPlayed,0,1,2447
ConsecutiveGamesPlayed,0,2,2530
ConsecutiveGamesPlayed,0,1,2558
ConsecutiveGamesPlayed,0,7,2613
ConsecutiveGamesPlayed,4,4,2673
ConsecutiveGamesPlayed,16,16,2750
ConsecutiveGamesPlayed,0,1,2857
ConsecutiveGamesPlayed,16,16,2988
ConsecutiveGamesPlayed,13,13,1970
ConsecutiveGamesPlayed,0,1,3028
ConsecutiveGamesPlayed,16,16,2282
GamesWith100YardsReceiving,0,1,2282
GamesWRecTD,0,2,2282
GamesWRushTD,0,1,2282
ConsecutiveGamesPlayed,6,6,2542
ConsecutiveGamesPlayed,16,16,1818
GamesWSack,4,6,1818
ConsecutiveGamesPlayed,16,16,1821
GamesWSack,0,1,1821
ConsecutiveGamesPlayed,16,16,1868
GamesWSack,0,5,1868
ConsecutiveGamesPlayed,16,16,1849
ConsecutiveGamesPlayed,16,16,1861
GamesWSack,0,1,1861
ConsecutiveGamesPlayed,6,9,1901
GamesWInt,0,1,1901
GamesWSack,0,1,1901
ConsecutiveGamesPlayed,2,12,1920
GamesWSack,0,2,1920
ConsecutiveGamesPlayed,16,16,1935
GamesWSack,0,3,1935
ConsecutiveGamesPlayed,16,16,1877
GamesWSack,0,1,1877
ConsecutiveGamesPlayed,16,16,1922
ConsecutiveGamesPlayed,10,10,1917
ConsecutiveGamesPlayed,16,16,1880
GamesWith100YardsReceiving,0,1,1880
GamesWRecTD,0,1,1880
ConsecutiveGamesPlayed,16,16,1908
GamesWith100YardsRushing,0,2,1908
GamesWRushTD,0,2,1908
ConsecutiveGamesPlayed,5,10,1944
GamesWPassTD,3,6,1944
ConsecutivePassesNoInt,18,69,1944
ConsecutiveCompletions,1,8,1944
GamesWNoInt,0,3,1944
ConsecutiveGamesPlayed,14,14,2002
ConsecutiveGamesPlayed,16,16,2006
ConsecutiveGamesPlayed,0,12,2100
ConsecutiveGamesPlayed,0,6,2084
ConsecutiveGamesPlayed,16,16,2140
GamesWSack,0,1,2140
ConsecutiveGamesPlayed,16,16,2159
GamesWSack,0,1,2159
ConsecutiveGamesPlayed,16,16,2219
GamesWRecTD,0,1,2219
ConsecutiveGamesPlayed,16,16,2071
GamesWRecTD,0,1,2071
ConsecutiveGamesPlayed,10,10,2081
ConsecutiveGamesPlayed,2,3,2272
GamesWSack,0,2,2272
ConsecutiveGamesPlayed,0,1,2186
ConsecutiveGamesPlayed,9,9,2012
ConsecutiveGamesPlayed,4,4,2234
ConsecutiveGamesPlayed,16,16,2402
ConsecutiveGamesPlayed,12,12,2193
GamesWSack,0,1,2193
ConsecutiveGamesPlayed,16,16,2246
ConsecutiveGamesPlayed,1,7,2386
ConsecutiveGamesPlayed,0,2,2076
GamesWPassTD,0,2,2076
ConsecutivePassesNoInt,1,27,2076
ConsecutiveCompletions,1,5,2076
ConsecutiveGamesPlayed,11,11,2498
GamesWRushTD,0,1,2498
ConsecutiveGamesPlayed,16,16,2069
GamesWRushTD,0,2,2069
ConsecutiveGamesPlayed,16,16,2594
ConsecutiveGamesPlayed,0,3,2550
GamesWInt,0,1,2550
ConsecutiveGamesPlayed,16,16,2210
ConsecutiveFGMade,0,6,2210
ConsecutiveGamesPlayed,16,16,2996
ConsecutiveFGMade,1,1,2996
ConsecutiveGamesPlayed,16,16,2168
ConsecutiveGamesPlayed,0,1,2290
ConsecutiveGamesPlayed,0,4,2588
ConsecutiveGamesPlayed,0,1,2607
ConsecutiveGamesPlayed,0,1,2709
ConsecutiveGamesPlayed,9,9,2294
ConsecutiveGamesPlayed,2,2,2631
ConsecutiveGamesPlayed,0,1,2765
ConsecutiveGamesPlayed,13,13,2778
ConsecutiveGamesPlayed,16,16,2989
ConsecutiveGamesPlayed,16,16,3105
ConsecutiveGamesPlayed,16,16,2153
GamesWith100YardsReceiving,0,1,2153
GamesWRecTD,3,3,2153
ConsecutiveGamesPlayed,16,16,2104
GamesWSack,0,1,2104
ConsecutiveGamesPlayed,16,16,1817
GamesWInt,0,1,1817
GamesWSack,0,1,1817
ConsecutiveGamesPlayed,16,16,1825
GamesWInt,0,2,1825
GamesWSack,0,1,1825
ConsecutiveGamesPlayed,16,16,1891
GamesWSack,1,1,1891
ConsecutiveGamesPlayed,16,16,1885
GamesWInt,0,1,1885
ConsecutiveGamesPlayed,4,10,1823
GamesWith100YardsRushing,0,1,1823
GamesWRushTD,1,1,1823
ConsecutiveGamesPlayed,1,13,1865
ConsecutiveGamesPlayed,3,10,2023
GamesWInt,0,1,2023
ConsecutiveGamesPlayed,16,16,1873
ConsecutiveGamesPlayed,7,7,2027
GamesWRushTD,0,1,2027
ConsecutiveGamesPlayed,16,16,1871
ConsecutiveGamesPlayed,11,11,1882
GamesWPassTD,0,3,1882
ConsecutivePassesNoInt,14,67,1882
ConsecutiveCompletions,2,7,1882
GamesWNoInt,0,3,1882
ConsecutiveGamesPlayed,16,16,1986
GamesWRushTD,0,1,1986
ConsecutiveGamesPlayed,16,16,2122
GamesWRecTD,0,3,2122
GamesWRushTD,0,1,2122
ConsecutiveGamesPlayed,0,15,2123
GamesWRecTD,0,1,2123
ConsecutiveGamesPlayed,16,16,2320
GamesWSack,0,1,2320
ConsecutiveGamesPlayed,16,16,2142
ConsecutiveGamesPlayed,16,16,2150
ConsecutiveFGMade,6,6,2150
ConsecutiveGamesPlayed,1,11,2034
GamesWRushTD,0,1,2034
ConsecutiveGamesPlayed,16,16,2048
ConsecutiveGamesPlayed,5,9,2247
ConsecutiveGamesPlayed,16,16,2480
GamesWInt,0,1,2480
ConsecutiveGamesPlayed,0,2,2289
ConsecutivePassesNoInt,15,18,2289
ConsecutiveCompletions,2,8,2289
GamesWNoInt,0,1,2289
ConsecutiveGamesPlayed,16,16,2365
GamesWRecTD,0,1,2365
ConsecutiveGamesPlayed,16,16,2276
ConsecutiveFGMade,5,5,2276
ConsecutiveGamesPlayed,0,3,2313
ConsecutiveGamesPlayed,16,16,2198
GamesWInt,0,1,2198
GamesWSack,0,1,2198
ConsecutiveGamesPlayed,13,13,2635
ConsecutiveGamesPlayed,16,16,2638
GamesWSack,0,2,2638
ConsecutiveGamesPlayed,16,16,2146
ConsecutiveGamesPlayed,16,16,2040
ConsecutiveGamesPlayed,0,2,2236
ConsecutiveGamesPlayed,13,13,2326
ConsecutiveGamesPlayed,16,16,2472
GamesWInt,0,1,2472
ConsecutiveGamesPlayed,16,16,2571
GamesWRecTD,0,1,2571
ConsecutiveGamesPlayed,0,1,2317
ConsecutiveGamesPlayed,0,3,2444
ConsecutiveGamesPlayed,1,3,2467
ConsecutiveGamesPlayed,16,16,2459
GamesWSack,0,1,2459
ConsecutiveGamesPlayed,2,4,2500
ConsecutiveGamesPlayed,0,2,2543
ConsecutiveGamesPlayed,16,16,2854
ConsecutiveGamesPlayed,16,16,2999
ConsecutiveGamesPlayed,0,15,3213
ConsecutiveGamesPlayed,0,7,2517
ConsecutiveGamesPlayed,0,2,2616
GamesWSack,0,1,2616
ConsecutiveGamesPlayed,16,16,2685
ConsecutiveGamesPlayed,16,16,2804
ConsecutiveGamesPlayed,0,12,2859
ConsecutiveGamesPlayed,16,16,2981
ConsecutiveGamesPlayed,0,1,2231
ConsecutiveGamesPlayed,16,16,1816
GamesWPassTD,2,7,1816
ConsecutivePassesNoInt,331,331,1816
ConsecutiveCompletions,3,21,1816
GamesWith300Yards,1,1,1816
GamesWNoInt,12,12,1816
ConsecutiveGamesPlayed,1,12,1941
GamesWith100YardsReceiving,1,1,1941
GamesWRecTD,1,3,1941
ConsecutiveGamesPlayed,16,16,1860
GamesWSack,0,1,1860
ConsecutiveGamesPlayed,16,16,1939
GamesWInt,0,1,1939
ConsecutiveGamesPlayed,16,16,1943
GamesWith100YardsReceiving,1,1,1943
GamesWRecTD,2,2,1943
GamesWRushTD,0,1,1943
ConsecutiveGamesPlayed,9,9,1942
GamesWith100YardsRushing,0,2,1942
GamesWRecTD,2,2,1942
GamesWRushTD,0,1,1942
ConsecutiveGamesPlayed,16,16,1926
ConsecutiveGamesPlayed,14,14,2028
ConsecutiveGamesPlayed,16,16,1933
ConsecutiveGamesPlayed,16,16,1969
ConsecutiveGamesPlayed,16,16,2043
ConsecutiveGamesPlayed,16,16,2025
GamesWInt,0,2,2025
ConsecutiveGamesPlayed,16,16,2144
GamesWInt,0,1,2144
ConsecutiveGamesPlayed,16,16,2021
ConsecutiveGamesPlayed,16,16,2176
GamesWRecTD,0,1,2176
GamesWRushTD,0,1,2176
ConsecutiveGamesPlayed,5,7,2161
ConsecutiveGamesPlayed,16,16,1967
ConsecutiveGamesPlayed,16,16,2209
ConsecutiveFGMade,4,6,2209
ConsecutiveGamesPlayed,16,16,2089
GamesWSack,0,1,2089
ConsecutiveGamesPlayed,16,16,2195
ConsecutiveGamesPlayed,16,16,2201
GamesWSack,0,1,2201
ConsecutiveGamesPlayed,16,16,2277
ConsecutiveGamesPlayed,16,16,2165
ConsecutiveGamesPlayed,0,15,2637
GamesWSack,0,1,2637
ConsecutiveGamesPlayed,0,3,1893
ConsecutiveGamesPlayed,16,16,2174
GamesWRecTD,1,2,2174
GamesWRushTD,0,1,2174
ConsecutiveGamesPlayed,16,16,2266
GamesWInt,0,1,2266
GamesWSack,0,1,2266
ConsecutiveGamesPlayed,16,16,2417
GamesWRecTD,0,1,2417
ConsecutiveGamesPlayed,16,16,2260
ConsecutiveGamesPlayed,16,16,2343
GamesWSack,0,1,2343
ConsecutiveGamesPlayed,2,3,2182
ConsecutiveGamesPlayed,0,1,2253
ConsecutiveGamesPlayed,0,2,2309
ConsecutiveGamesPlayed,3,12,2395
ConsecutiveGamesPlayed,16,16,2391
GamesWSack,0,1,2391
ConsecutiveGamesPlayed,16,16,2460
GamesWSack,0,1,2460
ConsecutiveGamesPlayed,0,2,2468
ConsecutiveGamesPlayed,3,6,2559
ConsecutiveGamesPlayed,0,4,2591
GamesWRecTD,0,1,2591
ConsecutiveGamesPlayed,16,16,2770
ConsecutiveGamesPlayed,9,9,3149
ConsecutiveGamesPlayed,16,16,3178
ConsecutiveGamesPlayed,0,1,2527
ConsecutiveGamesPlayed,16,16,2605
ConsecutiveGamesPlayed,1,1,2626
ConsecutiveGamesPlayed,0,1,2283
ConsecutiveGamesPlayed,0,2,2763
ConsecutiveGamesPlayed,16,16,2930
ConsecutiveGamesPlayed,7,8,1898
GamesWRushTD,3,3,1898
ConsecutiveGamesPlayed,4,11,1819
GamesWPassTD,3,11,1819
ConsecutivePassesNoInt,13,91,1819
ConsecutiveCompletions,7,13,1819
GamesWith300Yards,0,1,1819
GamesWNoInt,0,2,1819
ConsecutiveGamesPlayed,16,16,1870
GamesWith100YardsReceiving,0,1,1870
GamesWRecTD,1,4,1870
GamesWRushTD,1,1,1870
ConsecutiveGamesPlayed,12,12,1855
GamesWith100YardsReceiving,0,2,1855
GamesWRecTD,0,3,1855
ConsecutiveGamesPlayed,16,16,1883
GamesWith100YardsReceiving,0,1,1883
GamesWRecTD,0,2,1883
ConsecutiveGamesPlayed,12,12,1950
ConsecutiveGamesPlayed,16,16,1836
ConsecutiveGamesPlayed,4,11,1930
ConsecutiveGamesPlayed,16,16,2004
ConsecutiveGamesPlayed,11,11,2047
ConsecutiveGamesPlayed,9,9,1978
GamesWSack,0,1,1978
ConsecutiveGamesPlayed,16,16,1992
GamesWInt,0,1,1992
ConsecutiveGamesPlayed,16,16,2346
GamesWSack,0,1,2346
ConsecutiveGamesPlayed,16,16,2087
GamesWSack,0,2,2087
ConsecutiveGamesPlayed,16,16,2057
GamesWInt,0,1,2057
GamesWSack,0,1,2057
ConsecutiveGamesPlayed,16,16,2136
GamesWSack,0,1,2136
ConsecutiveGamesPlayed,1,14,2267
GamesWInt,0,1,2267
ConsecutiveGamesPlayed,16,16,2141
GamesWInt,0,1,2141
ConsecutiveGamesPlayed,15,15,2207
GamesWInt,0,1,2207
ConsecutiveGamesPlayed,12,12,2094
GamesWInt,0,1,2094
GamesWSack,0,2,2094
ConsecutiveGamesPlayed,16,16,2114
GamesWRushTD,0,1,2114
ConsecutiveGamesPlayed,16,16,1894
GamesWith100YardsRushing,0,1,1894
GamesWRushTD,0,1,1894
ConsecutiveGamesPlayed,16,16,2278
ConsecutiveGamesPlayed,16,16,2345
ConsecutiveFGMade,2,8,2345
ConsecutiveGamesPlayed,0,14,2090
GamesWInt,0,1,2090
ConsecutiveGamesPlayed,0,2,1993
GamesWPassTD,0,2,1993
ConsecutivePassesNoInt,42,42,1993
ConsecutiveCompletions,0,11,1993
GamesWNoInt,0,2,1993
ConsecutiveGamesPlayed,0,7,2008
ConsecutiveGamesPlayed,2,3,2158
GamesWRecTD,2,2,2158
GamesWRushTD,0,1,2158
ConsecutiveGamesPlayed,16,16,2385
ConsecutiveGamesPlayed,0,5,2126
ConsecutiveGamesPlayed,16,16,2269
GamesWInt,0,1,2269
ConsecutiveGamesPlayed,16,16,2077
GamesWRushTD,0,3,2077
ConsecutiveGamesPlayed,1,5,2180
ConsecutiveGamesPlayed,11,11,2325
ConsecutiveGamesPlayed,16,16,2369
GamesWRecTD,0,3,2369
ConsecutiveGamesPlayed,0,1,2475
ConsecutiveGamesPlayed,16,16,2595
GamesWRecTD,0,1,2595
ConsecutiveGamesPlayed,16,16,2119
GamesWRecTD,0,1,2119
GamesWRushTD,0,2,2119
ConsecutiveGamesPlayed,0,5,2538
