PlayerID,Season,Type,Strength,Agility,Arm,Speed,Hands,Intelligence,Accuracy,RunBlocking,PassBlocking,Tackling,Endurance,KickDistance,KickAccuracy
1828,1985,Training Camp,84,60,10,56,19,72,1,86,89,59,80,9,10
1828,1986,,84,60,10,56,20,72,1,86,90,59,80,9,10
1828,1986,Training Camp,84,60,10,56,20,73,1,86,90,59,80,9,10
1828,1987,,84,60,10,56,20,73,1,86,90,59,80,9,10
1828,1987,Training Camp,82,60,10,53,22,72,1,85,90,59,80,9,10
1828,1988,,82,60,10,53,22,72,1,85,90,59,80,9,10
1828,1988,Training Camp,77,60,10,50,22,70,1,82,85,59,80,9,10
1828,1989,,77,60,10,50,22,70,1,82,85,59,81,9,10
1828,1989,Training Camp,77,60,10,50,22,70,1,82,87,59,81,9,10
1828,1990,,77,60,10,50,23,71,1,82,87,59,81,9,10
1828,1990,Training Camp,74,57,10,44,22,71,1,82,85,59,82,9,10
1829,1985,,79,85,1,91,60,56,8,3,1,66,83,1,1
1829,1985,Training Camp,77,83,1,86,57,55,8,3,1,64,81,1,1
1829,1986,,77,83,1,86,57,56,8,3,1,65,81,1,1
1829,1986,Training Camp,77,83,1,86,57,56,8,3,1,65,82,1,1
1830,1985,,74,79,1,78,51,75,1,1,1,80,90,1,1
1830,1985,Training Camp,67,79,1,79,48,74,1,1,1,78,90,1,1
1830,1986,,67,79,1,79,48,74,1,1,1,79,90,1,1
1830,1986,Training Camp,67,79,1,79,48,74,1,1,1,79,92,1,1
1830,1987,,68,80,1,79,48,74,1,1,1,79,92,1,1
1830,1987,Training Camp,60,77,1,74,46,74,1,1,1,77,91,1,1
1830,1988,,60,77,1,75,46,75,1,1,1,77,91,1,1
1830,1988,Training Camp,59,71,1,71,43,76,1,1,1,75,90,1,1
1830,1989,,57,70,1,65,41,74,1,1,1,72,88,1,1
1830,1989,Training Camp,57,70,1,65,41,74,1,1,1,72,90,1,1
1830,1990,,57,70,1,65,43,74,1,1,1,72,90,1,1
1830,1990,Training Camp,57,73,1,65,43,74,1,1,1,72,91,1,1
1831,1985,,65,75,32,86,69,65,25,23,31,42,89,1,1
1831,1985,Training Camp,65,75,32,86,69,65,25,23,32,42,89,1,1
1831,1986,,65,75,32,86,69,66,25,23,32,42,89,1,1
1831,1986,Training Camp,65,75,32,86,69,66,25,23,32,42,89,1,1
1831,1987,,66,75,32,87,69,66,25,24,32,42,89,1,1
1831,1987,Training Camp,63,69,32,81,69,66,25,22,30,42,92,1,1
1831,1988,,63,69,32,81,69,66,25,22,30,42,93,1,1
1831,1988,Training Camp,63,69,32,81,71,66,25,22,32,42,93,1,1
1832,1985,,57,72,96,59,16,91,88,1,10,28,89,1,1
1832,1985,Training Camp,60,72,96,62,16,91,88,1,10,28,89,1,1
1832,1986,,61,72,96,62,16,91,88,1,10,28,89,1,1
1832,1986,Training Camp,58,71,93,57,16,91,87,1,10,28,86,1,1
1832,1987,,54,67,91,54,15,89,86,1,10,28,83,1,1
1832,1987,Training Camp,51,64,89,48,14,89,82,1,10,28,79,1,1
1832,1988,,51,65,89,48,14,89,82,1,10,28,79,1,1
1832,1988,Training Camp,48,64,87,40,14,88,78,1,10,28,76,1,1
1833,1985,,65,82,25,88,68,58,35,35,48,50,82,8,1
1833,1985,Training Camp,62,79,25,87,68,58,35,32,48,50,82,8,1
1833,1986,,62,80,25,87,69,58,35,32,48,50,82,8,1
1833,1986,Training Camp,62,80,25,87,69,58,35,32,48,50,83,8,1
1834,1985,,85,68,7,70,34,73,1,79,78,53,83,1,1
1834,1985,Training Camp,85,70,7,70,34,73,1,82,81,53,83,1,1
1834,1986,,85,70,7,70,34,73,1,82,81,53,84,1,1
1834,1986,Training Camp,86,70,7,71,36,74,1,85,85,53,87,1,1
1834,1987,,86,70,7,71,36,74,1,86,85,53,87,1,1
1834,1987,Training Camp,86,70,7,71,36,74,1,87,85,53,88,1,1
1834,1988,,86,70,7,71,36,74,1,88,86,53,90,1,1
1834,1988,Training Camp,86,70,7,71,38,74,1,88,86,53,90,1,1
1834,1989,,86,70,7,71,39,75,1,91,89,53,90,1,1
1834,1989,Training Camp,88,70,7,72,39,75,1,91,90,53,91,1,1
1834,1990,,88,72,7,72,39,76,1,91,91,53,91,1,1
1834,1990,Training Camp,91,72,7,72,41,76,1,91,91,53,91,1,1
1835,1985,,92,52,1,54,31,70,1,80,87,46,76,4,1
1835,1985,Training Camp,92,52,1,54,31,70,1,80,87,46,76,4,1
1835,1986,,92,52,1,55,32,70,1,80,87,46,76,4,1
1835,1986,Training Camp,89,49,1,50,31,70,1,78,86,46,77,4,1
1835,1987,,89,49,1,50,31,70,1,78,86,46,77,4,1
1835,1987,Training Camp,86,46,1,47,31,68,1,78,85,46,77,4,1
1836,1985,,88,55,1,66,19,75,1,78,87,57,72,7,6
1836,1985,Training Camp,84,50,1,62,19,74,1,75,85,57,72,7,6
1837,1985,,74,43,1,43,14,71,4,87,77,53,78,1,1
1837,1985,Training Camp,74,45,1,43,14,71,4,87,77,53,80,1,1
1838,1985,,81,87,10,71,55,60,1,1,7,93,81,5,1
1838,1985,Training Camp,81,87,10,71,57,60,1,1,7,93,81,5,1
1838,1986,,82,87,10,71,58,60,1,1,7,93,81,5,1
1838,1986,Training Camp,75,86,10,66,57,59,1,1,7,92,79,5,1
1838,1987,,75,86,10,67,57,59,1,1,7,92,80,5,1
1838,1987,Training Camp,73,81,10,64,56,62,1,1,7,91,80,5,1
1838,1988,,73,82,10,64,56,63,1,1,7,91,80,5,1
1838,1988,Training Camp,73,84,10,64,56,63,1,1,7,91,80,5,1
1838,1989,,73,84,10,64,57,63,1,1,7,92,81,5,1
1838,1989,Training Camp,63,85,10,67,54,63,1,1,7,91,77,5,1
1838,1990,,63,86,10,67,54,63,1,1,7,91,77,5,1
1838,1990,Training Camp,57,84,10,66,51,62,1,1,7,89,75,5,1
1839,1985,,82,72,4,78,40,61,9,1,1,68,85,9,1
1839,1985,Training Camp,82,72,4,81,40,61,9,1,1,68,85,9,1
1839,1986,,82,72,4,81,40,61,9,1,1,68,85,9,1
1839,1986,Training Camp,82,72,4,81,40,64,9,1,1,68,85,9,1
1839,1987,,82,72,4,81,40,64,9,1,1,68,85,9,1
1839,1987,Training Camp,85,72,4,81,40,64,9,1,1,68,87,9,1
1839,1988,,85,72,4,81,40,65,9,1,1,68,87,9,1
1839,1988,Training Camp,87,72,4,81,40,65,9,1,1,68,89,9,1
1839,1989,,88,72,4,83,40,65,9,1,1,68,89,9,1
1839,1989,Training Camp,91,72,4,83,40,65,9,1,1,68,89,9,1
1839,1990,,91,72,4,84,41,65,9,1,1,68,90,9,1
1839,1990,Training Camp,91,72,4,84,41,65,9,1,1,68,90,9,1
1840,1985,,91,49,6,63,21,69,9,87,71,45,64,1,1
1840,1985,Training Camp,91,49,6,63,21,69,9,87,74,45,64,1,1
1840,1986,,91,49,6,63,21,69,9,88,74,45,64,1,1
1840,1986,Training Camp,94,49,6,63,21,69,9,88,74,45,64,1,1
1840,1987,,94,49,6,63,22,69,9,88,74,45,64,1,1
1840,1987,Training Camp,94,49,6,63,22,69,9,90,74,45,66,1,1
1840,1988,,94,50,6,63,22,71,9,90,76,45,66,1,1
1840,1988,Training Camp,94,52,6,63,22,71,9,90,77,45,69,1,1
1840,1989,,94,52,6,63,23,71,9,91,77,45,70,1,1
1840,1989,Training Camp,94,52,6,63,23,71,9,91,77,45,70,1,1
1840,1990,,94,52,6,64,23,71,9,91,77,45,70,1,1
1840,1990,Training Camp,93,50,6,61,23,71,9,87,75,45,71,1,1
1841,1985,,96,54,6,51,20,65,3,90,77,40,73,1,1
1841,1985,Training Camp,92,51,6,48,19,64,3,90,77,40,72,1,1
1841,1986,,92,51,6,48,19,64,3,90,77,40,72,1,1
1841,1986,Training Camp,90,46,6,46,19,64,3,89,73,40,69,1,1
1842,1985,,88,57,1,57,15,65,1,79,83,46,59,3,1
1842,1985,Training Camp,86,55,1,54,15,64,1,74,82,46,57,3,1
1842,1986,,86,55,1,54,15,64,1,74,82,46,57,3,1
1842,1986,Training Camp,82,55,1,48,15,63,1,74,83,46,60,3,1
1842,1987,,82,55,1,49,15,63,1,75,83,46,60,3,1
1842,1987,Training Camp,75,54,1,46,15,65,1,70,81,46,56,3,1
1842,1988,,75,54,1,46,15,65,1,70,81,46,56,3,1
1842,1988,Training Camp,70,52,1,42,18,65,1,67,81,46,54,3,1
1842,1989,,70,52,1,42,18,63,1,67,81,46,55,3,1
1842,1989,Training Camp,69,48,1,41,18,63,1,64,80,45,52,1,1
1842,1990,,65,44,1,34,18,62,1,62,77,45,50,1,1
1842,1990,Training Camp,65,42,1,32,15,62,1,58,73,45,47,1,1
1843,1985,,73,79,1,89,40,68,1,1,10,80,74,1,3
1843,1985,Training Camp,73,79,1,89,40,68,1,1,10,80,74,1,3
1843,1986,,73,80,1,89,41,69,1,1,10,80,74,1,3
1843,1986,Training Camp,73,80,1,89,43,69,1,1,10,80,77,1,3
1843,1987,,73,80,1,89,44,69,1,1,10,80,77,1,3
1843,1987,Training Camp,74,80,1,89,44,69,1,1,10,80,77,1,3
1843,1988,,74,81,1,89,44,69,1,1,10,81,77,1,3
1843,1988,Training Camp,77,81,1,89,44,69,1,1,10,84,80,1,3
1843,1989,,77,81,1,89,44,71,1,1,10,85,80,1,3
1843,1989,Training Camp,77,81,1,89,44,71,1,1,10,85,80,1,3
1843,1990,,77,82,1,89,45,72,1,1,10,85,80,1,3
1843,1990,Training Camp,77,82,1,89,45,72,1,1,10,88,83,1,3
1844,1985,,82,74,1,64,40,55,7,1,10,79,79,1,1
1844,1985,Training Camp,82,76,1,64,40,55,7,1,10,82,81,1,1
1844,1986,,82,76,1,65,40,55,7,1,10,82,81,1,1
1844,1986,Training Camp,82,76,1,65,40,57,7,1,10,82,81,1,1
1844,1987,,82,76,1,65,41,57,7,1,10,82,81,1,1
1844,1987,Training Camp,82,77,1,65,41,57,7,1,10,82,81,1,1
1844,1988,,82,77,1,65,41,57,7,1,10,82,81,1,1
1844,1988,Training Camp,82,77,1,65,41,57,7,1,10,82,82,1,1
1844,1989,,82,77,1,65,41,57,7,1,10,82,82,1,1
1844,1989,Training Camp,82,74,1,58,41,56,7,1,10,80,83,1,1
1844,1990,,82,74,1,59,41,56,7,1,10,80,83,1,1
1844,1990,Training Camp,81,74,1,52,39,55,7,1,10,80,80,1,1
1845,1985,,86,66,1,59,26,74,1,81,88,59,69,2,1
1845,1985,Training Camp,86,66,1,59,26,74,1,83,88,59,69,2,1
1845,1986,,86,66,1,59,26,74,1,83,88,59,70,2,1
1845,1986,Training Camp,86,66,1,59,26,74,1,83,88,59,70,2,1
1845,1987,,86,66,1,59,26,75,1,84,89,59,71,2,1
1845,1987,Training Camp,86,66,1,59,26,75,1,87,89,59,71,2,1
1845,1988,,86,66,1,60,26,75,1,87,89,59,71,2,1
1845,1988,Training Camp,86,66,1,60,26,75,1,87,89,59,71,2,1
1845,1989,,86,66,1,60,26,75,1,87,89,59,72,2,1
1845,1989,Training Camp,86,66,1,60,26,75,1,87,89,59,73,2,1
1845,1990,,87,66,1,60,26,75,1,87,89,59,74,2,1
1845,1990,Training Camp,83,63,1,56,26,75,1,85,88,59,74,2,1
1846,1985,,95,61,1,48,14,60,1,90,83,45,66,1,1
1846,1985,Training Camp,95,61,1,48,14,60,1,90,85,45,66,1,1
1846,1986,,95,61,1,48,14,60,1,90,85,45,66,1,1
1846,1986,Training Camp,95,61,1,48,14,60,1,90,85,45,69,1,1
1846,1987,,95,61,1,48,14,60,1,90,85,45,70,1,1
1846,1987,Training Camp,95,62,1,48,14,60,1,90,85,45,70,1,1
1846,1988,,95,62,1,48,15,60,1,90,85,45,70,1,1
1846,1988,Training Camp,95,62,1,48,15,60,1,90,85,45,72,1,1
1846,1989,,95,62,1,48,16,61,1,90,85,45,72,1,1
1846,1989,Training Camp,95,62,1,48,16,63,1,90,85,45,73,1,1
1846,1990,,95,62,1,49,16,63,1,90,87,45,73,1,1
1846,1990,Training Camp,95,62,1,49,16,63,1,90,87,45,75,1,1
1847,1985,,87,76,1,80,55,65,2,1,1,70,84,5,1
1847,1985,Training Camp,87,76,1,80,55,65,2,1,1,70,84,5,1
1847,1986,,87,76,1,80,55,65,2,1,1,70,84,5,1
1847,1986,Training Camp,87,78,1,81,55,67,2,1,1,70,85,5,1
1847,1987,,87,79,1,81,55,67,2,1,1,71,85,5,1
1847,1987,Training Camp,87,79,1,81,55,67,2,1,1,74,85,5,1
1847,1988,,87,79,1,81,56,67,2,1,1,74,86,5,1
1847,1988,Training Camp,87,81,1,81,56,67,2,1,1,74,86,5,1
1847,1989,,87,82,1,82,56,67,2,1,1,74,86,5,1
1847,1989,Training Camp,87,82,1,84,56,67,2,1,1,74,86,5,1
1847,1990,,87,82,1,84,56,67,2,1,1,74,86,5,1
1847,1990,Training Camp,87,82,1,84,56,67,2,1,1,74,88,5,1
1848,1985,,80,74,1,83,43,59,5,1,1,80,74,1,1
1848,1985,Training Camp,82,74,1,83,43,59,5,1,1,80,76,1,1
1848,1986,,82,74,1,83,43,59,5,1,1,81,76,1,1
1848,1986,Training Camp,82,74,1,83,43,59,5,1,1,81,76,1,1
1848,1987,,82,74,1,83,43,59,5,1,1,81,77,1,1
1848,1987,Training Camp,79,69,1,80,42,59,5,1,1,80,77,1,1
1848,1988,,79,69,1,80,42,59,5,1,1,80,77,1,1
1848,1988,Training Camp,78,71,1,76,45,59,5,1,1,78,73,1,1
1848,1989,,78,71,1,76,45,59,5,1,1,79,72,1,1
1848,1989,Training Camp,76,68,1,70,44,59,5,1,1,77,71,1,1
1848,1990,,76,67,1,70,44,59,5,1,1,77,70,1,1
