Season,GameID,OPOGPlayerID,DPOGPlayerID,Simmed,Weather,HomeTeamID,AwayTeamID,Week,HomeScore1Q,HomeScore2Q,HomeScore3Q,HomeScore4Q,HomeScoreOT,AwayScore1Q,AwayScore2Q,AwayScore3Q,AwayScore4Q,AwayScoreOT,AwayScore,HomeScore,Overtime,HomePlaysRun,AwayPlaysRun,PlaysRun,HomeTOP,AwayTOP,Home1stDowns,Away1stDowns,Home3rdDownAtt,Away3rdDownAtt,Home3rdDownComp,Away3rdDownComp,Home4thDownAtt,Away4thDownAtt,Home4thDownComp,Away4thDownComp,HomeTotalYds,AwayTotalYds,HomePassYds,HomePassAtt,HomePassCmp,HomeRushYds,HomeRushAtt,AwayPassYds,AwayPassAtt,AwayPassCmp,AwayRushYds,AwayRushAtt,HomePenalties,HomePenaltyYds,AwayPenalties,AwayPenaltyYds,HomeFumbles,HomeFumblesLost,HomeInt,AwayFumbles,AwayFumblesLost,AwayInt,HomeSacked,AwaySacked,HomeSackedYds,AwaySackedYds,GameType,PlayoffGameType
0,3611,0,0,False,TBD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Preseason,WildCard
0,3612,0,0,False,TBD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Preseason,WildCard
0,3613,0,0,False,TBD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Preseason,WildCard
1990,3794,1824,9966,True,"65° F, Wind 14 mph",1,20,-4,0,0,10,7,0,7,21,0,3,0,31,17,False,58,70,128,1519,2081,17,20,11,13,4,5,2,2,0,2,389,402,199,29,14,190,29,194,37,23,208,33,8,62,7,55,0,0,0,0,0,0,2,2,11,16,Preseason,WildCard
1990,3795,1913,5472,True,"81° F, Wind 8 mph",2,19,-4,7,10,3,21,0,0,10,7,3,0,20,41,False,56,64,120,1861,1739,17,16,9,14,5,5,0,2,0,1,485,336,377,34,26,108,22,191,35,16,145,29,6,55,5,25,2,2,0,1,1,0,0,3,0,30,Preseason,WildCard
1990,3796,5438,2201,True,"67° F, Wind 7 mph",3,18,-4,0,7,0,0,0,7,14,10,7,0,38,7,False,39,79,118,1052,2548,5,27,10,14,1,9,2,0,0,0,118,543,82,20,8,36,19,174,21,14,369,58,10,87,6,45,0,0,0,0,0,0,0,0,0,0,Preseason,WildCard
1990,3797,5582,2342,True,"68° F, Wind 7 mph",4,17,-4,0,13,15,0,0,10,14,7,20,0,51,28,False,63,68,131,1312,2288,16,27,14,6,7,5,3,0,2,0,331,549,186,40,22,145,23,245,27,24,304,41,6,41,7,57,2,0,1,3,1,1,2,0,13,0,Preseason,WildCard
1990,3798,1942,7257,True,"66° F, Wind 31 mph",5,16,-4,10,3,0,7,0,7,6,0,0,0,13,20,False,64,71,135,1564,2036,18,20,11,17,3,6,0,1,0,1,426,411,249,30,17,177,34,296,35,21,115,36,11,92,8,89,2,2,1,0,0,1,1,5,7,38,Preseason,WildCard
1990,3799,8569,2389,True,"73° F, Wind 10 mph",6,15,-4,14,7,14,7,0,0,3,14,0,0,17,42,False,57,53,110,2035,1565,21,13,10,12,5,4,0,1,0,0,463,200,208,28,18,255,29,83,19,15,117,34,6,38,4,30,2,1,0,0,0,1,3,1,21,6,Preseason,WildCard
1990,3800,3622,6045,True,"71° F, Wind 11 mph",7,14,-4,7,7,14,14,0,10,14,7,6,0,37,42,False,71,51,122,2139,1461,26,15,10,8,6,0,1,1,1,1,530,483,357,42,30,173,29,143,26,13,340,25,5,45,9,66,4,1,1,2,1,0,1,2,8,16,Preseason,WildCard
1990,3801,2368,3554,True,"72° F, Indoors",8,13,-4,6,10,8,7,0,7,14,7,7,0,35,31,False,56,48,104,2005,1595,16,12,10,6,3,2,0,0,0,0,360,386,235,24,16,125,32,291,24,19,95,24,4,30,6,26,1,1,0,1,1,2,2,2,13,21,Preseason,WildCard
1990,3802,5657,7105,True,"50° F, Wind 9 mph",9,12,-4,21,6,2,7,0,0,0,0,14,0,14,36,False,55,64,119,1673,1927,17,22,11,10,6,5,0,0,0,0,373,422,282,31,21,91,24,326,41,29,96,23,5,51,6,41,0,0,1,3,2,0,2,5,18,28,Preseason,WildCard
1990,3803,3284,2270,True,"72° F, Indoors",10,11,-4,0,7,0,14,0,10,3,0,11,0,24,21,False,53,70,123,1762,1838,8,16,14,17,2,5,2,0,1,0,233,397,122,30,14,111,23,221,36,18,176,34,5,50,5,29,1,0,0,0,0,0,3,1,15,6,Preseason,WildCard
1990,3804,3284,7264,True,"72° F, Wind 8 mph",11,1,-3,7,24,7,21,0,0,7,14,7,0,28,59,False,53,81,134,1511,2089,12,23,12,13,4,4,0,3,0,1,413,419,118,30,11,295,23,205,39,20,214,42,7,56,2,10,0,0,0,0,0,4,3,0,20,0,Preseason,WildCard
1990,3805,1913,3334,True,"72° F, Indoors",12,2,-3,0,0,10,0,0,7,6,0,14,0,27,10,False,53,55,108,1689,1911,16,13,10,12,3,4,1,0,0,0,305,354,211,29,21,94,24,263,32,23,91,23,3,23,6,68,2,1,2,0,0,0,9,2,64,13,Preseason,WildCard
1990,3806,5377,2203,True,"72° F, Indoors",13,3,-3,14,17,17,7,0,0,0,0,3,0,3,55,False,55,50,105,1952,1648,21,9,6,13,3,4,0,2,0,0,495,195,273,18,15,222,37,147,24,14,48,26,1,5,6,42,2,0,0,0,0,0,1,2,6,17,Preseason,WildCard
1990,3807,3622,2542,True,"77° F, Wind 8 mph",14,4,-3,14,21,0,0,0,0,0,10,0,0,10,35,False,67,61,128,2340,1260,19,11,12,14,6,3,2,3,2,1,441,259,145,26,18,296,41,144,33,14,115,28,7,55,11,122,3,1,1,4,0,1,2,2,11,11,Preseason,WildCard
1990,3808,8578,8453,True,"72° F, Wind 3 mph",15,5,-3,10,7,7,0,0,0,21,6,10,0,37,24,False,54,64,118,1679,1921,9,20,12,16,5,9,1,0,0,0,203,437,112,20,12,91,34,195,27,19,242,37,5,35,10,87,0,0,2,1,0,1,3,3,19,16,Preseason,WildCard
1990,3809,8559,2470,True,"80° F, Wind 13 mph, Rain",16,6,-3,0,7,8,8,0,10,10,3,3,0,26,23,False,56,57,113,1431,2169,16,17,10,13,5,5,1,0,1,0,365,409,174,25,15,191,31,324,31,21,85,26,5,33,4,32,1,0,2,0,0,0,1,1,6,9,Preseason,WildCard
1990,3810,2033,1904,True,"70° F, Wind 2 mph, Rain",17,7,-3,7,14,0,0,0,7,7,3,7,0,24,21,False,54,65,119,1434,2166,19,21,7,11,1,3,2,3,1,3,387,443,216,34,24,171,20,311,38,26,132,27,5,35,5,37,1,1,1,0,0,1,2,2,12,14,Preseason,WildCard
1990,3811,8562,5596,True,"71° F, Wind 13 mph",18,8,-3,7,3,0,7,0,14,7,7,28,0,56,17,False,58,64,122,1620,1980,18,25,11,6,5,4,1,1,0,1,386,641,248,29,21,138,29,250,25,19,391,39,4,30,9,81,3,3,0,0,0,1,4,1,27,10,Preseason,WildCard
1990,3812,5395,8495,True,"73° F, Wind 11 mph",19,9,-3,7,6,14,13,0,21,14,3,7,0,45,40,False,64,50,114,1889,1711,23,15,12,10,5,5,0,0,0,0,528,525,330,31,25,198,33,386,30,18,139,20,5,60,13,85,1,0,0,2,1,1,5,6,42,40,Preseason,WildCard
1990,3813,1854,10048,True,"72° F, Wind 5 mph",20,10,-3,0,10,0,0,0,7,0,7,0,0,14,10,False,58,50,108,2109,1491,17,14,13,10,6,5,3,0,1,0,307,292,235,35,26,72,23,103,21,12,189,29,3,45,6,37,1,1,0,0,0,1,5,1,15,9,Preseason,WildCard
1990,3814,1824,7257,True,"65° F, Wind 3 mph",1,16,-2,17,7,7,10,0,7,14,10,10,10,51,41,True,71,82,153,2276,2224,26,27,9,13,1,6,2,1,1,1,484,740,259,29,21,225,42,476,48,34,264,34,6,70,9,80,0,0,2,0,0,2,3,2,18,13,Preseason,WildCard
1990,3815,1822,8497,True,"81° F, Wind 9 mph",2,17,-2,3,7,21,10,0,3,14,0,7,0,24,41,False,55,62,117,1902,1698,11,16,12,11,5,3,0,2,0,0,417,348,370,31,21,47,24,235,34,22,113,28,4,40,7,53,0,0,0,2,1,0,3,2,18,16,Preseason,WildCard
1990,3816,1813,6074,True,"63° F, Wind 10 mph",3,18,-2,3,0,0,7,0,7,21,7,7,0,42,10,False,65,54,119,1985,1615,12,17,15,8,6,2,1,0,0,0,208,363,115,28,11,93,37,225,22,18,138,32,5,35,12,100,0,0,3,0,0,0,0,0,0,0,Preseason,WildCard
1990,3817,7281,8489,True,"63° F, Wind 9 mph",4,19,-2,14,21,3,10,0,7,7,7,7,0,28,48,False,62,62,124,1620,1980,19,16,8,13,1,4,0,2,0,1,462,386,189,23,14,273,39,257,29,17,129,33,6,56,8,78,0,0,1,2,0,2,0,5,0,46,Preseason,WildCard
1990,3818,3624,8428,True,"57° F, Wind 30 mph",5,20,-2,7,14,14,0,0,7,0,7,14,0,28,35,False,55,76,131,1451,2149,20,25,6,15,3,5,0,5,0,5,419,408,246,28,20,173,27,295,45,29,113,31,7,70,11,70,3,1,1,1,1,0,0,4,0,25,Preseason,WildCard
1990,3819,2110,1857,True,"66° F, Wind 15 mph",6,11,-2,10,7,10,8,14,0,7,7,21,0,35,49,True,70,71,141,2552,1948,27,25,12,10,6,4,0,0,0,0,606,545,399,43,26,207,27,347,46,28,198,25,4,34,6,37,3,2,1,3,1,1,3,2,20,19,Preseason,WildCard
1990,3820,1889,2202,True,"74° F, Wind 1 mph",7,12,-2,14,3,7,14,0,0,3,0,7,0,10,38,False,65,50,115,2257,1343,21,7,9,13,3,2,0,1,0,0,331,256,247,33,26,84,32,153,27,14,103,23,10,71,13,112,1,1,0,0,0,1,1,3,5,19,Preseason,WildCard
1990,3821,5356,3603,True,"72° F, Indoors",8,13,-2,0,3,14,7,0,10,21,0,0,0,31,24,False,60,48,108,1663,1937,18,11,12,12,7,4,0,1,0,1,317,444,116,25,18,201,35,330,17,12,114,31,0,0,7,62,0,0,2,1,0,0,1,3,5,18,Preseason,WildCard
1990,3822,1809,2019,True,"57° F, Wind 8 mph, Rain",9,14,-2,14,7,14,0,0,7,17,0,3,0,27,35,False,57,62,119,1652,1948,18,20,10,12,6,5,1,2,0,0,435,434,292,29,19,143,28,215,33,24,219,29,3,25,8,45,1,0,0,0,0,0,2,3,13,19,Preseason,WildCard
1990,3823,7351,2757,True,"72° F, Indoors",10,15,-2,14,14,3,0,0,0,3,7,0,0,10,31,False,56,49,105,2059,1541,21,10,8,12,5,4,0,2,0,1,482,156,188,18,14,294,38,77,20,11,79,29,4,30,7,75,1,1,1,0,0,1,2,3,15,22,Preseason,WildCard
1990,3824,3624,1818,True,"67° F, Wind 40 mph",5,13,1,13,17,3,2,0,7,6,7,7,0,27,35,False,67,51,118,1868,1732,19,11,14,11,4,4,0,1,0,0,397,371,338,37,27,59,30,292,24,13,79,27,5,35,8,54,0,0,0,1,1,1,1,7,4,47,RegularSeason,WildCard
1990,3825,7045,5373,True,"72° F, Indoors",12,18,1,0,14,0,3,0,14,7,0,0,0,21,17,False,50,54,104,1780,1820,18,12,13,12,6,5,1,0,0,0,251,363,153,27,14,103,23,225,22,18,138,32,13,112,12,100,0,0,1,0,0,0,3,0,19,0,RegularSeason,WildCard
1990,3826,1854,1847,True,"72° F, Indoors",10,15,1,21,7,10,7,0,0,0,14,0,0,14,45,False,61,58,119,2068,1532,19,10,11,15,4,5,0,2,0,0,473,270,237,21,12,236,40,216,28,17,54,30,2,30,4,46,0,0,0,1,0,1,1,3,6,20,RegularSeason,WildCard
1990,3827,1816,2019,True,"52° F, Wind 10 mph",9,8,1,14,17,7,0,0,0,0,0,7,0,7,38,False,51,64,115,1783,1817,20,17,7,16,3,7,1,3,1,2,484,349,383,32,23,101,19,231,31,23,118,33,2,30,5,60,0,0,0,1,0,0,1,3,12,26,RegularSeason,WildCard
1990,3828,5985,5353,True,"71° F, Wind 9 mph",7,17,1,7,14,17,7,0,7,6,0,7,0,20,45,False,57,55,112,1913,1687,18,14,10,13,7,3,0,4,0,3,425,281,294,29,24,131,28,163,30,18,118,25,5,42,4,28,0,0,0,1,0,0,1,4,7,29,RegularSeason,WildCard
1990,3829,5395,2340,True,"72° F, Wind 12 mph, Rain",14,19,1,14,3,7,0,0,7,17,3,3,0,30,24,False,64,62,126,1968,1632,19,16,13,13,5,5,1,0,1,0,379,352,273,36,27,106,28,263,34,19,89,28,4,48,5,40,3,2,0,0,0,0,4,0,30,0,RegularSeason,WildCard
1990,3830,1923,8414,True,"88° F, Wind 5 mph",16,2,1,7,0,7,13,0,0,10,3,6,0,19,27,False,58,52,110,1798,1802,14,11,12,13,5,3,1,1,0,0,423,270,303,36,29,120,22,189,25,15,81,27,3,29,3,8,0,0,0,0,0,0,3,5,24,44,RegularSeason,WildCard
1990,3831,5669,2559,True,"69° F, Wind 8 mph",6,1,1,7,14,10,21,0,0,0,0,0,0,0,52,False,45,61,106,1745,1855,9,12,11,13,4,5,1,2,0,0,315,253,224,17,14,91,28,171,30,19,82,31,4,25,7,47,2,1,0,4,3,4,2,5,14,40,RegularSeason,WildCard
1990,3832,1869,2062,True,"60° F, Wind 5 mph",11,4,1,14,7,14,14,0,3,0,0,0,0,3,49,False,69,57,126,2240,1360,27,11,10,13,6,2,0,3,0,1,548,256,326,37,28,222,32,175,29,17,81,28,4,30,6,62,1,0,0,0,0,2,3,2,20,17,RegularSeason,WildCard
1990,3833,5633,10175,True,"55° F, Wind 11 mph, Rain",3,20,1,7,14,0,7,0,14,3,7,7,0,31,28,False,54,58,112,1682,1918,15,17,9,11,4,4,0,1,0,1,346,392,233,21,14,113,33,336,40,33,56,18,4,40,10,71,0,0,1,2,0,0,0,4,0,42,RegularSeason,WildCard
1990,3834,0,0,False,"0° F, Wind 0 mph",20,9,2,0,0,0,0,0,0,0,0,0,0,0,0,False,58,51,109,0,0,0,0,0,0,0,0,0,0,0,0,392,484,336,40,33,56,18,383,32,23,101,19,10,71,2,30,2,0,0,0,0,0,4,1,42,12,RegularSeason,WildCard
1990,3835,0,0,False,"0° F, Wind 0 mph",2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,False,52,67,119,0,0,0,0,0,0,0,0,0,0,0,0,270,397,189,25,15,81,27,338,37,27,59,30,3,8,5,35,0,0,0,0,0,0,5,1,44,4,RegularSeason,WildCard
1990,3836,0,0,False,"72° F, Indoors",12,8,2,0,0,0,0,0,0,0,0,0,0,0,0,False,50,64,114,0,0,0,0,0,0,0,0,0,0,0,0,251,349,153,27,14,103,23,231,31,23,118,33,13,112,5,60,0,0,1,1,0,0,3,3,19,26,RegularSeason,WildCard
1990,3837,0,0,False,"0° F, Wind 0 mph",4,17,2,0,0,0,0,0,0,0,0,0,0,0,0,False,57,55,112,0,0,0,0,0,0,0,0,0,0,0,0,256,281,175,29,17,81,28,163,30,18,118,25,6,62,4,28,0,0,2,1,0,0,2,4,17,29,RegularSeason,WildCard
1990,3838,0,0,False,"0° F, Wind 0 mph",7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,False,57,61,118,0,0,0,0,0,0,0,0,0,0,0,0,425,253,294,29,24,131,28,171,30,19,82,31,5,42,7,47,0,0,0,4,3,4,1,5,7,40,RegularSeason,WildCard
1990,3839,0,0,False,"0° F, Wind 0 mph",14,19,2,0,0,0,0,0,0,0,0,0,0,0,0,False,64,62,126,0,0,0,0,0,0,0,0,0,0,0,0,379,352,273,36,27,106,28,263,34,19,89,28,4,48,5,40,3,2,0,0,0,0,4,0,30,0,RegularSeason,WildCard
1990,3840,0,0,False,"72° F, Indoors",10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,False,61,45,106,0,0,0,0,0,0,0,0,0,0,0,0,473,315,237,21,12,236,40,224,17,14,91,28,2,30,4,25,0,0,0,2,1,0,1,2,6,14,RegularSeason,WildCard
1990,3841,0,0,False,"0° F, Wind 0 mph",18,16,2,0,0,0,0,0,0,0,0,0,0,0,0,False,54,58,112,0,0,0,0,0,0,0,0,0,0,0,0,363,423,225,22,18,138,32,303,36,29,120,22,12,100,3,29,0,0,0,0,0,0,0,3,0,24,RegularSeason,WildCard
1990,3842,0,0,False,"0° F, Wind 0 mph",15,11,2,0,0,0,0,0,0,0,0,0,0,0,0,False,58,69,127,0,0,0,0,0,0,0,0,0,0,0,0,270,548,216,28,17,54,30,326,37,28,222,32,4,46,4,30,1,0,1,1,0,0,3,3,20,20,RegularSeason,WildCard
1990,3843,0,0,False,"0° F, Wind 0 mph",3,13,2,0,0,0,0,0,0,0,0,0,0,0,0,False,54,51,105,0,0,0,0,0,0,0,0,0,0,0,0,346,371,233,21,14,113,33,292,24,13,79,27,4,40,8,54,0,0,1,1,1,1,0,7,0,47,RegularSeason,WildCard
1990,3844,0,0,False,"0° F, Wind 0 mph",4,20,3,0,0,0,0,0,0,0,0,0,0,0,0,False,57,58,115,0,0,0,0,0,0,0,0,0,0,0,0,256,392,175,29,17,81,28,336,40,33,56,18,6,62,10,71,0,0,2,2,0,0,2,4,17,42,RegularSeason,WildCard
1990,3845,0,0,False,"0° F, Wind 0 mph",18,2,3,0,0,0,0,0,0,0,0,0,0,0,0,False,54,52,106,0,0,0,0,0,0,0,0,0,0,0,0,363,270,225,22,18,138,32,189,25,15,81,27,12,100,3,8,0,0,0,0,0,0,0,5,0,44,RegularSeason,WildCard
1990,3846,0,0,False,"0° F, Wind 0 mph",9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,False,51,67,118,0,0,0,0,0,0,0,0,0,0,0,0,484,397,383,32,23,101,19,338,37,27,59,30,2,30,5,35,0,0,0,0,0,0,1,1,12,4,RegularSeason,WildCard
1990,3847,0,0,False,"72° F, Indoors",8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,False,64,57,121,0,0,0,0,0,0,0,0,0,0,0,0,349,425,231,31,23,118,33,294,29,24,131,28,5,60,5,42,1,0,0,0,0,0,3,1,26,7,RegularSeason,WildCard
1990,3848,0,0,False,"0° F, Wind 0 mph",17,1,3,0,0,0,0,0,0,0,0,0,0,0,0,False,55,61,116,0,0,0,0,0,0,0,0,0,0,0,0,281,253,163,30,18,118,25,171,30,19,82,31,4,28,7,47,1,0,0,4,3,4,4,5,29,40,RegularSeason,WildCard
1990,3849,0,0,False,"0° F, Wind 0 mph",19,11,3,0,0,0,0,0,0,0,0,0,0,0,0,False,62,69,131,0,0,0,0,0,0,0,0,0,0,0,0,352,548,263,34,19,89,28,326,37,28,222,32,5,40,4,30,0,0,0,1,0,0,0,3,0,20,RegularSeason,WildCard
1990,3850,0,0,False,"0° F, Wind 0 mph",6,16,3,0,0,0,0,0,0,0,0,0,0,0,0,False,45,58,103,0,0,0,0,0,0,0,0,0,0,0,0,315,423,224,17,14,91,28,303,36,29,120,22,4,25,3,29,2,1,0,0,0,0,2,3,14,24,RegularSeason,WildCard
1990,3851,0,0,False,"72° F, Indoors",10,14,3,0,0,0,0,0,0,0,0,0,0,0,0,False,61,64,125,0,0,0,0,0,0,0,0,0,0,0,0,473,379,237,21,12,236,40,273,36,27,106,28,2,30,4,48,0,0,0,3,2,0,1,4,6,30,RegularSeason,WildCard
1990,3852,0,0,False,"72° F, Indoors",13,12,3,0,0,0,0,0,0,0,0,0,0,0,0,False,51,50,101,0,0,0,0,0,0,0,0,0,0,0,0,371,251,292,24,13,79,27,153,27,14,103,23,8,54,13,112,1,1,1,0,0,1,7,3,47,19,RegularSeason,WildCard
1990,3853,0,0,False,"0° F, Wind 0 mph",3,15,3,0,0,0,0,0,0,0,0,0,0,0,0,False,54,58,112,0,0,0,0,0,0,0,0,0,0,0,0,346,270,233,21,14,113,33,216,28,17,54,30,4,40,4,46,0,0,1,1,0,1,0,3,0,20,RegularSeason,WildCard
1990,3854,0,0,False,"0° F, Wind 0 mph",9,20,4,0,0,0,0,0,0,0,0,0,0,0,0,False,51,58,109,0,0,0,0,0,0,0,0,0,0,0,0,484,392,383,32,23,101,19,336,40,33,56,18,2,30,10,71,0,0,0,2,0,0,1,4,12,42,RegularSeason,WildCard
1990,3855,0,0,False,"0° F, Wind 0 mph",5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,False,67,52,119,0,0,0,0,0,0,0,0,0,0,0,0,397,270,338,37,27,59,30,189,25,15,81,27,5,35,3,8,0,0,0,0,0,0,1,5,4,44,RegularSeason,WildCard
1990,3856,0,0,False,"72° F, Indoors",8,18,4,0,0,0,0,0,0,0,0,0,0,0,0,False,64,54,118,0,0,0,0,0,0,0,0,0,0,0,0,349,363,231,31,23,118,33,225,22,18,138,32,5,60,12,100,1,0,0,0,0,0,3,0,26,0,RegularSeason,WildCard
1990,3857,0,0,False,"0° F, Wind 0 mph",17,4,4,0,0,0,0,0,0,0,0,0,0,0,0,False,55,57,112,0,0,0,0,0,0,0,0,0,0,0,0,281,256,163,30,18,118,25,175,29,17,81,28,4,28,6,62,1,0,0,0,0,2,4,2,29,17,RegularSeason,WildCard
1990,3858,0,0,False,"0° F, Wind 0 mph",1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,False,61,57,118,0,0,0,0,0,0,0,0,0,0,0,0,253,425,171,30,19,82,31,294,29,24,131,28,7,47,5,42,4,3,4,0,0,0,5,1,40,7,RegularSeason,WildCard
1990,3859,0,0,False,"0° F, Wind 0 mph",19,14,4,0,0,0,0,0,0,0,0,0,0,0,0,False,62,64,126,0,0,0,0,0,0,0,0,0,0,0,0,352,379,263,34,19,89,28,273,36,27,106,28,5,40,4,48,0,0,0,3,2,0,0,4,0,30,RegularSeason,WildCard
1990,3860,0,0,False,"0° F, Wind 0 mph",6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,False,45,61,106,0,0,0,0,0,0,0,0,0,0,0,0,315,473,224,17,14,91,28,237,21,12,236,40,4,25,2,30,2,1,0,0,0,0,2,1,14,6,RegularSeason,WildCard
1990,3861,0,0,False,"0° F, Wind 0 mph",16,12,4,0,0,0,0,0,0,0,0,0,0,0,0,False,58,50,108,0,0,0,0,0,0,0,0,0,0,0,0,423,251,303,36,29,120,22,153,27,14,103,23,3,29,13,112,0,0,0,0,0,1,3,3,24,19,RegularSeason,WildCard
1990,3862,0,0,False,"0° F, Wind 0 mph",11,15,4,0,0,0,0,0,0,0,0,0,0,0,0,False,69,58,127,0,0,0,0,0,0,0,0,0,0,0,0,548,270,326,37,28,222,32,216,28,17,54,30,4,30,4,46,1,0,0,1,0,1,3,3,20,20,RegularSeason,WildCard
1990,3863,0,0,False,"72° F, Indoors",13,3,4,0,0,0,0,0,0,0,0,0,0,0,0,False,51,54,105,0,0,0,0,0,0,0,0,0,0,0,0,371,346,292,24,13,79,27,233,21,14,113,33,8,54,4,40,1,1,1,0,0,1,7,0,47,0,RegularSeason,WildCard
1990,3864,0,0,False,"0° F, Wind 0 mph",20,2,5,0,0,0,0,0,0,0,0,0,0,0,0,False,58,52,110,0,0,0,0,0,0,0,0,0,0,0,0,392,270,336,40,33,56,18,189,25,15,81,27,10,71,3,8,2,0,0,0,0,0,4,5,42,44,RegularSeason,WildCard
1990,3865,0,0,False,"0° F, Wind 0 mph",5,18,5,0,0,0,0,0,0,0,0,0,0,0,0,False,67,54,121,0,0,0,0,0,0,0,0,0,0,0,0,397,363,338,37,27,59,30,225,22,18,138,32,5,35,12,100,0,0,0,0,0,0,1,0,4,0,RegularSeason,WildCard
