StreakID,CurrentStreak,MaxStreak,PlayerID
ConsecutiveGamesPlayed,10,10,8606
ConsecutiveGamesPlayed,18,18,8411
GamesWSack,0,2,8411
ConsecutiveGamesPlayed,18,18,8484
ConsecutiveFGMade,8,10,8484
ConsecutiveGamesPlayed,18,18,8443
ConsecutiveGamesPlayed,18,18,8622
GamesWRecTD,0,1,8622
ConsecutiveGamesPlayed,2,3,8489
ConsecutiveGamesPlayed,83,83,2282
GamesWith100YardsReceiving,0,3,2282
GamesWRecTD,0,4,2282
GamesWRushTD,0,1,2282
ConsecutiveGamesPlayed,15,16,5567
ConsecutiveGamesPlayed,2,13,3337
GamesWSack,0,1,3337
ConsecutiveGamesPlayed,69,69,2214
GamesWInt,0,1,2214
GamesWSack,1,3,2214
ConsecutiveGamesPlayed,13,13,8662
ConsecutiveGamesPlayed,15,29,1954
GamesWSack,0,5,1954
ConsecutiveGamesPlayed,4,70,1862
GamesWInt,0,3,1862
GamesWSack,0,1,1862
ConsecutiveGamesPlayed,70,70,1811
GamesWInt,0,3,1811
GamesWSack,1,3,1811
ConsecutiveGamesPlayed,1,1,10129
ConsecutiveGamesPlayed,1,1,9831
ConsecutiveGamesPlayed,1,1,9682
ConsecutiveGamesPlayed,1,1,10017
ConsecutiveGamesPlayed,1,1,9955
ConsecutiveGamesPlayed,72,72,1934
ConsecutiveGamesPlayed,1,1,9958
ConsecutiveGamesPlayed,1,1,9813
ConsecutiveGamesPlayed,28,49,1892
GamesWInt,0,1,1892
GamesWSack,0,1,1892
ConsecutiveGamesPlayed,1,1,10050
ConsecutiveGamesPlayed,0,18,1946
GamesWith100YardsRushing,0,1,1946
GamesWRecTD,0,1,1946
GamesWRushTD,0,3,1946
ConsecutiveGamesPlayed,47,47,3580
GamesWInt,0,1,3580
GamesWSack,0,2,3580
ConsecutiveGamesPlayed,18,30,5979
GamesWSack,0,1,5979
ConsecutiveGamesPlayed,1,1,9781
ConsecutiveGamesPlayed,47,47,2103
GamesWSack,0,1,2103
ConsecutiveGamesPlayed,0,2,3466
ConsecutiveGamesPlayed,72,72,2769
GamesWInt,1,1,2769
GamesWSack,0,1,2769
ConsecutiveGamesPlayed,27,27,2622
GamesWInt,0,2,2622
GamesWSack,0,1,2622
ConsecutiveGamesPlayed,83,83,2025
GamesWInt,0,2,2025
GamesWSack,0,1,2025
ConsecutiveGamesPlayed,37,37,5649
GamesWSack,0,1,5649
ConsecutiveGamesPlayed,51,51,6104
GamesWInt,0,1,6104
GamesWSack,1,1,6104
ConsecutiveGamesPlayed,38,44,2033
GamesWith100YardsReceiving,0,2,2033
GamesWRecTD,0,5,2033
GamesWRushTD,0,1,2033
ConsecutiveGamesPlayed,4,43,5353
GamesWInt,0,1,5353
GamesWSack,1,1,5353
ConsecutiveGamesPlayed,35,35,7170
ConsecutiveGamesPlayed,0,76,2154
GamesWInt,0,1,2154
GamesWSack,0,2,2154
ConsecutiveGamesPlayed,51,51,5399
ConsecutiveGamesPlayed,46,46,5675
GamesWRecTD,1,1,5675
GamesWRushTD,0,1,5675
ConsecutiveGamesPlayed,3,14,8379
GamesWInt,0,1,8379
GamesWSack,0,1,8379
ConsecutiveGamesPlayed,18,18,8568
GamesWRushTD,1,1,8568
ConsecutiveGamesPlayed,18,18,8389
ConsecutiveGamesPlayed,22,25,2396
GamesWInt,0,1,2396
GamesWSack,0,1,2396
ConsecutiveGamesPlayed,0,26,2306
ConsecutiveGamesPlayed,67,67,3513
ConsecutiveFGMade,5,24,3513
ConsecutiveGamesPlayed,67,67,3417
GamesWith100YardsReceiving,0,1,3417
GamesWRecTD,1,1,3417
GamesWRushTD,0,1,3417
ConsecutiveGamesPlayed,51,51,6097
GamesWRecTD,0,1,6097
ConsecutiveGamesPlayed,43,43,5985
GamesWith100YardsReceiving,1,1,5985
GamesWRecTD,1,2,5985
ConsecutiveGamesPlayed,35,35,5716
GamesWRecTD,0,2,5716
GamesWRushTD,0,1,5716
ConsecutiveGamesPlayed,51,51,5606
ConsecutiveGamesPlayed,51,51,5393
GamesWSack,0,1,5393
ConsecutiveGamesPlayed,15,46,1919
GamesWSack,0,3,1919
ConsecutiveGamesPlayed,69,69,1939
GamesWInt,0,1,1939
GamesWSack,0,1,1939
ConsecutiveGamesPlayed,51,51,6094
GamesWSack,2,2,6094
ConsecutiveGamesPlayed,1,1,8377
ConsecutiveGamesPlayed,0,17,7114
GamesWSack,0,1,7114
ConsecutiveGamesPlayed,2,14,8423
ConsecutiveGamesPlayed,18,32,2394
GamesWInt,0,1,2394
GamesWSack,1,1,2394
ConsecutiveGamesPlayed,1,1,9599
GamesWPassTD,1,1,9599
ConsecutivePassesNoInt,25,25,9599
ConsecutiveCompletions,5,13,9599
GamesWNoInt,1,1,9599
ConsecutiveGamesPlayed,1,1,9945
ConsecutiveGamesPlayed,1,1,9917
ConsecutiveGamesPlayed,1,1,10178
ConsecutiveGamesPlayed,1,1,9700
ConsecutiveGamesPlayed,1,1,9641
ConsecutiveGamesPlayed,16,18,5976
ConsecutiveGamesPlayed,6,20,7102
GamesWInt,0,1,7102
GamesWSack,0,1,7102
ConsecutiveGamesPlayed,1,16,2117
GamesWRushTD,0,1,2117
ConsecutiveGamesPlayed,0,19,2061
GamesWith100YardsReceiving,0,1,2061
GamesWRecTD,0,2,2061
ConsecutiveGamesPlayed,7,33,6045
GamesWInt,0,1,6045
GamesWSack,0,1,6045
ConsecutiveGamesPlayed,0,16,5995
ConsecutiveGamesPlayed,0,22,5471
ConsecutiveGamesPlayed,0,18,3434
GamesWRushTD,0,2,3434
ConsecutiveGamesPlayed,83,83,2719
GamesWSack,0,1,2719
ConsecutiveGamesPlayed,30,52,2485
ConsecutiveFGMade,1,4,2485
ConsecutiveGamesPlayed,11,64,2335
GamesWInt,0,4,2335
ConsecutiveGamesPlayed,0,44,1895
GamesWPassTD,0,12,1895
ConsecutivePassesNoInt,12,135,1895
ConsecutiveCompletions,0,14,1895
GamesWith300Yards,0,1,1895
GamesWNoInt,0,5,1895
ConsecutiveGamesPlayed,83,83,2046
ConsecutiveGamesPlayed,77,77,2202
GamesWInt,0,1,2202
GamesWSack,0,1,2202
ConsecutiveGamesPlayed,0,78,1925
GamesWith100YardsReceiving,0,1,1925
GamesWRecTD,0,3,1925
GamesWRushTD,0,1,1925
ConsecutiveGamesPlayed,39,43,1870
GamesWith100YardsReceiving,0,2,1870
GamesWRecTD,0,4,1870
GamesWRushTD,0,1,1870
ConsecutiveGamesPlayed,83,83,1883
GamesWith100YardsReceiving,0,1,1883
GamesWRecTD,0,2,1883
GamesWRushTD,0,1,1883
ConsecutiveGamesPlayed,79,79,1950
ConsecutiveGamesPlayed,0,61,1992
GamesWInt,0,1,1992
GamesWSack,0,2,1992
ConsecutiveGamesPlayed,67,67,3307
GamesWInt,0,1,3307
GamesWSack,0,2,3307
ConsecutiveGamesPlayed,3,47,5596
GamesWSack,0,3,5596
ConsecutiveGamesPlayed,45,45,5343
GamesWInt,0,1,5343
GamesWSack,0,3,5343
ConsecutiveGamesPlayed,14,34,6096
GamesWInt,0,1,6096
GamesWSack,0,2,6096
ConsecutiveGamesPlayed,2,30,7280
ConsecutiveGamesPlayed,4,21,7258
GamesWSack,0,1,7258
ConsecutiveGamesPlayed,1,10,7217
ConsecutiveGamesPlayed,11,55,2621
GamesWInt,0,1,2621
GamesWSack,0,1,2621
ConsecutiveGamesPlayed,83,83,2365
GamesWRecTD,0,1,2365
ConsecutiveGamesPlayed,83,83,2861
ConsecutiveFGMade,0,3,2861
ConsecutiveGamesPlayed,83,83,2029
GamesWith100YardsReceiving,0,2,2029
GamesWRecTD,0,3,2029
GamesWRushTD,0,1,2029
ConsecutiveGamesPlayed,48,48,1838
GamesWInt,0,1,1838
GamesWSack,0,2,1838
ConsecutiveGamesPlayed,18,43,2004
ConsecutiveGamesPlayed,9,9,8397
GamesWInt,0,1,8397
ConsecutiveGamesPlayed,18,18,8562
GamesWRushTD,0,1,8562
ConsecutiveGamesPlayed,14,14,8373
ConsecutiveGamesPlayed,18,18,8654
GamesWRecTD,0,2,8654
ConsecutiveGamesPlayed,0,2,8581
ConsecutiveGamesPlayed,1,1,8608
ConsecutiveGamesPlayed,67,67,3548
GamesWSack,0,1,3548
ConsecutiveGamesPlayed,46,46,2030
GamesWRushTD,0,1,2030
ConsecutiveGamesPlayed,41,41,1860
GamesWSack,0,2,1860
ConsecutiveGamesPlayed,35,35,6093
ConsecutiveFGMade,0,9,6093
ConsecutiveGamesPlayed,10,56,1851
GamesWPassTD,2,11,1851
ConsecutivePassesNoInt,78,216,1851
ConsecutiveCompletions,2,17,1851
GamesWith300Yards,0,1,1851
GamesWNoInt,2,7,1851
ConsecutiveGamesPlayed,0,1,7166
GamesWPassTD,0,1,7166
ConsecutivePassesNoInt,25,25,7166
ConsecutiveCompletions,1,4,7166
ConsecutiveGamesPlayed,21,21,3621
GamesWith100YardsRushing,0,5,3621
GamesWRecTD,0,2,3621
GamesWRushTD,0,3,3621
ConsecutiveGamesPlayed,0,1,7396
ConsecutiveGamesPlayed,23,27,5584
GamesWSack,0,1,5584
ConsecutiveGamesPlayed,0,66,3472
ConsecutiveGamesPlayed,45,45,5681
GamesWSack,0,2,5681
ConsecutiveGamesPlayed,1,1,9627
ConsecutiveGamesPlayed,1,1,10045
ConsecutiveGamesPlayed,18,64,2010
ConsecutiveGamesPlayed,51,51,5997
GamesWInt,0,1,5997
ConsecutiveGamesPlayed,1,65,2219
GamesWRecTD,1,1,2219
ConsecutiveGamesPlayed,18,18,1966
GamesWith100YardsReceiving,0,1,1966
GamesWRecTD,0,1,1966
GamesWRushTD,0,1,1966
ConsecutiveGamesPlayed,0,1,7353
ConsecutiveGamesPlayed,26,26,7162
GamesWSack,1,1,7162
ConsecutiveGamesPlayed,0,6,3435
ConsecutiveGamesPlayed,67,67,3359
GamesWRecTD,0,2,3359
ConsecutiveGamesPlayed,83,83,2684
GamesWSack,0,1,2684
ConsecutiveGamesPlayed,0,24,2593
GamesWRecTD,0,1,2593
ConsecutiveGamesPlayed,1,18,2333
GamesWInt,0,1,2333
GamesWSack,0,1,2333
ConsecutiveGamesPlayed,9,41,5996
GamesWSack,0,2,5996
ConsecutiveGamesPlayed,51,51,6034
GamesWSack,0,2,6034
ConsecutiveGamesPlayed,5,5,8573
ConsecutiveGamesPlayed,34,34,2232
GamesWRecTD,0,1,2232
ConsecutiveGamesPlayed,0,54,2364
GamesWRecTD,0,2,2364
GamesWRushTD,0,1,2364
ConsecutiveGamesPlayed,0,32,6098
GamesWSack,0,1,6098
ConsecutiveGamesPlayed,0,58,2044
ConsecutiveGamesPlayed,2,58,2783
GamesWSack,0,1,2783
ConsecutiveGamesPlayed,83,83,2344
ConsecutiveFGMade,6,19,2344
ConsecutiveGamesPlayed,8,26,2247
ConsecutiveGamesPlayed,0,19,2013
ConsecutiveGamesPlayed,30,32,2439
GamesWRecTD,0,2,2439
ConsecutiveGamesPlayed,51,51,5715
GamesWInt,0,1,5715
GamesWSack,0,1,5715
ConsecutiveGamesPlayed,83,83,2144
GamesWInt,0,1,2144
GamesWSack,0,1,2144
ConsecutiveGamesPlayed,83,83,2258
GamesWInt,0,1,2258
GamesWSack,0,3,2258
ConsecutiveGamesPlayed,83,83,2142
GamesWInt,0,1,2142
GamesWSack,0,2,2142
ConsecutiveGamesPlayed,14,23,5582
GamesWRushTD,0,1,5582
ConsecutiveGamesPlayed,0,65,2208
GamesWInt,0,1,2208
GamesWSack,0,2,2208
ConsecutiveGamesPlayed,11,36,2106
GamesWith100YardsReceiving,0,1,2106
GamesWRecTD,0,5,2106
GamesWRushTD,0,1,2106
ConsecutiveGamesPlayed,0,9,8444
ConsecutiveGamesPlayed,18,18,8678
ConsecutiveGamesPlayed,0,1,8620
ConsecutiveGamesPlayed,18,18,8522
GamesWSack,0,1,8522
ConsecutiveGamesPlayed,1,7,8466
ConsecutiveGamesPlayed,9,9,8437
GamesWSack,0,1,8437
ConsecutiveGamesPlayed,67,67,3577
GamesWSack,0,2,3577
ConsecutiveGamesPlayed,0,16,6005
GamesWPassTD,0,5,6005
ConsecutivePassesNoInt,49,142,6005
ConsecutiveCompletions,2,13,6005
GamesWNoInt,0,5,6005
ConsecutiveGamesPlayed,15,18,5391
GamesWith100YardsRushing,0,2,5391
GamesWRecTD,0,1,5391
GamesWRushTD,0,3,5391
ConsecutiveGamesPlayed,18,38,1948
GamesWRecTD,0,1,1948
ConsecutiveGamesPlayed,67,67,3465
GamesWInt,0,1,3465
GamesWSack,0,1,3465
ConsecutiveGamesPlayed,5,12,8372
GamesWSack,0,1,8372
ConsecutiveGamesPlayed,67,67,3619
GamesWSack,0,2,3619
ConsecutiveGamesPlayed,83,83,1982
GamesWInt,0,2,1982
GamesWSack,0,2,1982
ConsecutiveGamesPlayed,18,18,8692
ConsecutiveGamesPlayed,36,36,6095
GamesWRecTD,0,3,6095
GamesWRushTD,0,1,6095
ConsecutiveGamesPlayed,2,2,8538
GamesWPassTD,0,1,8538
ConsecutivePassesNoInt,60,60,8538
ConsecutiveCompletions,2,7,8538
GamesWNoInt,2,2,8538
ConsecutiveGamesPlayed,1,58,2215
ConsecutiveGamesPlayed,70,70,1931
ConsecutiveGamesPlayed,51,51,6004
GamesWSack,0,1,6004
ConsecutiveGamesPlayed,1,1,9600
ConsecutivePassesNoInt,7,7,9600
ConsecutiveCompletions,0,2,9600
GamesWNoInt,1,1,9600
ConsecutiveGamesPlayed,1,1,9956
ConsecutiveGamesPlayed,1,17,6026
ConsecutiveGamesPlayed,83,83,1976
GamesWInt,0,1,1976
GamesWSack,0,1,1976
ConsecutiveGamesPlayed,0,44,2417
GamesWRecTD,0,1,2417
ConsecutiveGamesPlayed,0,17,6137
ConsecutiveGamesPlayed,3,38,1997
GamesWith100YardsRushing,0,1,1997
GamesWRecTD,0,2,1997
GamesWRushTD,1,1,1997
ConsecutiveGamesPlayed,1,34,2415
GamesWRecTD,0,1,2415
ConsecutiveGamesPlayed,45,45,2093
GamesWInt,0,1,2093
GamesWSack,1,1,2093
ConsecutiveGamesPlayed,15,29,2620
GamesWInt,0,2,2620
ConsecutiveGamesPlayed,1,42,3504
ConsecutiveGamesPlayed,76,76,2604
GamesWSack,0,2,2604
ConsecutiveGamesPlayed,51,51,6065
GamesWRecTD,0,1,6065
ConsecutiveGamesPlayed,1,9,8490
ConsecutiveGamesPlayed,0,3,8552
GamesWPassTD,0,2,8552
ConsecutivePassesNoInt,35,137,8552
ConsecutiveCompletions,1,4,8552
GamesWith300Yards,0,1,8552
GamesWNoInt,0,2,8552
ConsecutiveGamesPlayed,0,17,7259
GamesWith100YardsReceiving,0,1,7259
GamesWRecTD,0,1,7259
GamesWRushTD,0,1,7259
ConsecutiveGamesPlayed,0,32,3358
ConsecutiveGamesPlayed,7,32,2086
ConsecutiveGamesPlayed,83,83,1891
GamesWSack,0,4,1891
ConsecutiveGamesPlayed,82,82,2401
ConsecutiveGamesPlayed,56,56,1818
GamesWSack,22,22,1818
ConsecutiveGamesPlayed,1,28,2153
GamesWith100YardsReceiving,0,1,2153
GamesWRecTD,1,3,2153
ConsecutiveGamesPlayed,35,47,2104
GamesWSack,1,3,2104
ConsecutiveGamesPlayed,9,55,1941
GamesWith100YardsReceiving,0,3,1941
GamesWRecTD,0,4,1941
GamesWRushTD,0,1,1941
ConsecutiveGamesPlayed,8,24,5690
ConsecutiveGamesPlayed,51,51,5435
ConsecutiveGamesPlayed,51,51,6124
GamesWSack,0,4,6124
ConsecutiveGamesPlayed,42,42,3448
GamesWSack,0,5,3448
ConsecutiveGamesPlayed,4,40,1942
GamesWith100YardsReceiving,0,1,1942
GamesWith100YardsRushing,0,7,1942
GamesWRecTD,0,2,1942
GamesWRushTD,0,3,1942
ConsecutiveGamesPlayed,10,13,7309
GamesWInt,0,1,7309
GamesWSack,0,2,7309
ConsecutiveGamesPlayed,1,33,7171
ConsecutiveGamesPlayed,39,42,1863
GamesWInt,2,3,1863
GamesWSack,0,2,1863
ConsecutiveGamesPlayed,83,83,1810
GamesWInt,0,1,1810
GamesWSack,0,4,1810
ConsecutiveGamesPlayed,18,18,8386
GamesWInt,0,1,8386
GamesWSack,0,1,8386
ConsecutiveGamesPlayed,18,18,8470
ConsecutiveGamesPlayed,18,18,8374
GamesWInt,0,1,8374
ConsecutiveGamesPlayed,0,15,8578
GamesWRushTD,0,1,8578
ConsecutiveGamesPlayed,2,4,8428
GamesWSack,0,1,8428
ConsecutiveGamesPlayed,0,13,8642
GamesWith100YardsReceiving,0,1,8642
GamesWRecTD,0,2,8642
ConsecutiveGamesPlayed,0,2,8453
GamesWInt,0,1,8453
GamesWSack,0,1,8453
ConsecutiveGamesPlayed,0,2,8508
GamesWSack,0,1,8508
ConsecutiveGamesPlayed,0,12,8539
GamesWPassTD,0,8,8539
ConsecutivePassesNoInt,208,208,8539
ConsecutiveCompletions,2,12,8539
GamesWNoInt,0,7,8539
ConsecutiveGamesPlayed,0,3,8584
GamesWSack,0,1,8584
ConsecutiveGamesPlayed,18,18,8531
ConsecutiveFGMade,2,2,8531
ConsecutiveGamesPlayed,15,66,2371
GamesWRecTD,0,1,2371
GamesWRushTD,0,1,2371
ConsecutiveGamesPlayed,0,44,1930
ConsecutiveGamesPlayed,2,80,1885
GamesWInt,0,1,1885
GamesWSack,1,1,1885
ConsecutiveGamesPlayed,1,3,8631
ConsecutiveGamesPlayed,0,2,8572
GamesWRushTD,0,1,8572
ConsecutiveGamesPlayed,0,9,8649
GamesWRecTD,0,1,8649
ConsecutiveGamesPlayed,2,17,3624
GamesWPassTD,2,6,3624
ConsecutivePassesNoInt,51,164,3624
ConsecutiveCompletions,2,16,3624
GamesWith300Yards,1,1,3624
GamesWNoInt,2,6,3624
ConsecutiveGamesPlayed,1,19,7365
GamesWRecTD,1,2,7365
ConsecutiveGamesPlayed,27,27,5477
ConsecutiveFGMade,9,9,5477
ConsecutiveGamesPlayed,3,31,1828
ConsecutiveGamesPlayed,13,24,3313
GamesWith100YardsReceiving,1,2,3313
GamesWRecTD,0,5,3313
GamesWRushTD,0,2,3313
ConsecutiveGamesPlayed,0,2,8597
ConsecutiveGamesPlayed,23,25,5707
GamesWith100YardsRushing,0,1,5707
GamesWRecTD,0,1,5707
GamesWRushTD,0,3,5707
ConsecutiveGamesPlayed,1,1,10036
GamesWSack,1,1,10036
ConsecutiveGamesPlayed,1,1,10041
ConsecutiveGamesPlayed,1,1,10019
ConsecutiveGamesPlayed,1,1,10004
ConsecutiveGamesPlayed,1,38,2022
GamesWInt,0,1,2022
GamesWSack,0,2,2022
ConsecutiveGamesPlayed,5,56,1960
GamesWInt,0,2,1960
ConsecutiveGamesPlayed,8,64,1985
GamesWInt,0,2,1985
GamesWSack,0,1,1985
ConsecutiveGamesPlayed,7,75,2018
GamesWInt,0,1,2018
GamesWSack,0,2,2018
ConsecutiveGamesPlayed,0,43,2181
ConsecutiveGamesPlayed,0,65,2655
GamesWRecTD,0,1,2655
ConsecutiveGamesPlayed,51,51,6107
GamesWSack,0,1,6107
ConsecutiveGamesPlayed,0,34,2522
ConsecutiveGamesPlayed,16,26,5655
ConsecutiveGamesPlayed,1,40,3544
ConsecutiveGamesPlayed,17,17,8366
ConsecutiveGamesPlayed,3,3,8663
GamesWRecTD,1,1,8663
ConsecutiveGamesPlayed,26,26,1888
GamesWPassTD,6,12,1888
ConsecutivePassesNoInt,81,215,1888
ConsecutiveCompletions,0,20,1888
GamesWith300Yards,0,5,1888
GamesWNoInt,2,7,1888
ConsecutiveGamesPlayed,1,52,1822
GamesWith100YardsReceiving,0,2,1822
GamesWRecTD,0,3,1822
GamesWRushTD,0,1,1822
ConsecutiveGamesPlayed,20,43,1911
GamesWith100YardsRushing,0,1,1911
GamesWRecTD,0,1,1911
GamesWRushTD,0,4,1911
ConsecutiveGamesPlayed,44,44,2152
GamesWInt,0,2,2152
GamesWSack,0,1,2152
ConsecutiveGamesPlayed,7,75,2280
ConsecutiveGamesPlayed,35,35,3585
GamesWInt,0,1,3585
GamesWSack,1,2,3585
ConsecutiveGamesPlayed,67,67,3557
GamesWRushTD,0,6,3557
ConsecutiveGamesPlayed,67,67,3549
GamesWInt,0,1,3549
GamesWSack,0,2,3549
ConsecutiveGamesPlayed,51,51,5472
GamesWSack,1,5,5472
ConsecutiveGamesPlayed,35,35,5425
GamesWRecTD,0,2,5425
GamesWRushTD,1,1,5425
ConsecutiveGamesPlayed,18,18,6154
GamesWInt,0,1,6154
ConsecutiveGamesPlayed,35,35,7231
GamesWInt,0,1,7231
GamesWSack,0,1,7231
ConsecutiveGamesPlayed,35,35,7056
GamesWSack,0,1,7056
ConsecutiveGamesPlayed,0,8,7046
ConsecutiveGamesPlayed,0,1,7122
ConsecutiveGamesPlayed,83,83,2406
ConsecutiveFGMade,4,10,2406
ConsecutiveGamesPlayed,1,58,3301
GamesWSack,0,3,3301
ConsecutiveGamesPlayed,62,62,3615
GamesWSack,0,1,3615
ConsecutiveGamesPlayed,18,18,8432
GamesWSack,0,1,8432
ConsecutiveGamesPlayed,18,18,8497
GamesWInt,0,1,8497
GamesWSack,0,2,8497
ConsecutiveGamesPlayed,4,13,8603
ConsecutiveGamesPlayed,18,18,8671
GamesWith100YardsReceiving,0,1,8671
GamesWRecTD,0,2,8671
ConsecutiveGamesPlayed,0,5,8518
ConsecutiveGamesPlayed,0,5,8525
ConsecutiveGamesPlayed,18,18,8659
GamesWRecTD,0,1,8659
