StreakID,CurrentStreak,MaxStreak,PlayerID
ConsecutiveCompletions,1,8,1944
GamesWNoInt,0,3,1944
ConsecutiveGamesPlayed,3,13,2272
GamesWInt,0,1,2272
GamesWSack,0,2,2272
ConsecutiveGamesPlayed,0,8,2377
ConsecutiveGamesPlayed,6,28,2153
GamesWith100YardsReceiving,0,1,2153
GamesWRecTD,0,3,2153
ConsecutiveGamesPlayed,0,47,2104
GamesWSack,0,1,2104
ConsecutiveGamesPlayed,2,17,3624
GamesWPassTD,2,3,3624
ConsecutivePassesNoInt,51,161,3624
ConsecutiveCompletions,1,10,3624
GamesWNoInt,2,5,3624
ConsecutiveGamesPlayed,11,13,3334
ConsecutiveGamesPlayed,20,20,2186
ConsecutiveGamesPlayed,33,33,1941
GamesWith100YardsReceiving,0,3,1941
GamesWRecTD,1,3,1941
GamesWRushTD,0,1,1941
ConsecutiveGamesPlayed,0,27,2201
GamesWInt,0,2,2201
GamesWSack,0,2,2201
ConsecutiveGamesPlayed,0,8,5690
ConsecutiveGamesPlayed,16,16,5435
ConsecutiveGamesPlayed,16,16,5707
GamesWith100YardsRushing,0,1,5707
GamesWRecTD,0,1,5707
GamesWRushTD,0,1,5707
ConsecutiveGamesPlayed,16,16,5372
GamesWInt,0,1,5372
GamesWSack,0,1,5372
ConsecutiveGamesPlayed,9,9,5671
GamesWRecTD,0,1,5671
GamesWRushTD,0,1,5671
ConsecutiveGamesPlayed,16,16,5552
ConsecutiveGamesPlayed,9,9,5416
ConsecutiveGamesPlayed,16,16,5711
ConsecutiveGamesPlayed,14,14,5397
GamesWInt,0,1,5397
ConsecutiveGamesPlayed,14,14,5582
ConsecutiveGamesPlayed,16,16,6124
GamesWSack,0,1,6124
ConsecutiveGamesPlayed,16,16,6125
ConsecutiveGamesPlayed,16,16,6126
GamesWSack,1,1,6126
ConsecutiveGamesPlayed,0,4,6128
ConsecutiveGamesPlayed,16,16,6129
GamesWSack,0,1,6129
ConsecutiveGamesPlayed,16,18,1901
GamesWInt,0,1,1901
GamesWSack,2,2,1901
ConsecutiveGamesPlayed,0,31,2101
GamesWInt,0,1,2101
GamesWSack,0,1,2101
ConsecutiveGamesPlayed,48,48,2197
GamesWSack,0,1,2197
ConsecutiveGamesPlayed,16,16,2067
GamesWRecTD,0,2,2067
GamesWRushTD,0,1,2067
ConsecutiveGamesPlayed,13,13,3544
ConsecutiveGamesPlayed,7,23,3448
GamesWSack,0,2,3448
ConsecutiveGamesPlayed,10,30,1942
GamesWith100YardsReceiving,0,1,1942
GamesWith100YardsRushing,0,2,1942
GamesWRecTD,0,2,1942
GamesWRushTD,3,3,1942
ConsecutiveGamesPlayed,28,28,1816
GamesWPassTD,28,28,1816
ConsecutivePassesNoInt,216,510,1816
ConsecutiveCompletions,1,22,1816
GamesWith300Yards,0,1,1816
GamesWNoInt,8,15,1816
ConsecutiveGamesPlayed,6,37,1860
GamesWSack,2,2,1860
ConsecutiveGamesPlayed,0,28,1943
GamesWith100YardsReceiving,0,2,1943
GamesWRecTD,0,3,1943
GamesWRushTD,0,1,1943
ConsecutiveGamesPlayed,0,44,1926
ConsecutiveGamesPlayed,48,48,2025
GamesWInt,0,2,2025
GamesWSack,0,1,2025
ConsecutiveGamesPlayed,0,16,2209
ConsecutiveFGMade,6,6,2209
ConsecutiveGamesPlayed,13,13,3369
GamesWInt,0,1,3369
GamesWSack,0,2,3369
ConsecutiveGamesPlayed,0,22,3593
GamesWRecTD,0,1,3593
GamesWRushTD,0,1,3593
ConsecutiveGamesPlayed,48,48,2406
ConsecutiveFGMade,1,10,2406
ConsecutiveGamesPlayed,34,34,1939
GamesWInt,0,1,1939
GamesWSack,0,1,1939
ConsecutiveGamesPlayed,0,14,5391
GamesWith100YardsRushing,0,1,5391
GamesWRecTD,0,1,5391
GamesWRushTD,0,2,5391
ConsecutiveGamesPlayed,5,18,1966
GamesWith100YardsReceiving,0,1,1966
GamesWRecTD,0,1,1966
ConsecutiveGamesPlayed,2,9,5649
GamesWSack,0,1,5649
ConsecutiveGamesPlayed,0,5,5575
ConsecutiveGamesPlayed,16,16,6104
GamesWSack,0,1,6104
ConsecutiveGamesPlayed,9,9,6105
GamesWRushTD,1,1,6105
ConsecutiveGamesPlayed,2,8,6106
ConsecutiveGamesPlayed,16,16,6107
ConsecutiveGamesPlayed,4,4,6109
ConsecutiveGamesPlayed,16,16,6112
ConsecutiveGamesPlayed,3,44,2033
GamesWith100YardsReceiving,1,2,2033
GamesWRecTD,0,5,2033
GamesWRushTD,0,1,2033
ConsecutiveGamesPlayed,18,21,1904
GamesWInt,0,1,1904
GamesWSack,0,2,1904
ConsecutiveGamesPlayed,16,16,5353
GamesWSack,0,1,5353
ConsecutiveGamesPlayed,16,16,1888
GamesWPassTD,12,12,1888
ConsecutivePassesNoInt,69,215,1888
ConsecutiveCompletions,0,17,1888
GamesWith300Yards,0,2,1888
GamesWNoInt,3,7,1888
ConsecutiveGamesPlayed,20,20,1822
GamesWith100YardsReceiving,1,2,1822
GamesWRecTD,0,3,1822
GamesWRushTD,0,1,1822
ConsecutiveGamesPlayed,33,33,1911
GamesWith100YardsRushing,0,1,1911
GamesWRecTD,0,1,1911
GamesWRushTD,0,4,1911
ConsecutiveGamesPlayed,47,47,2308
ConsecutiveGamesPlayed,48,48,2010
ConsecutiveGamesPlayed,9,38,2152
GamesWInt,0,2,2152
GamesWSack,0,1,2152
ConsecutiveGamesPlayed,33,33,2220
GamesWInt,0,1,2220
GamesWSack,0,1,2220
ConsecutiveGamesPlayed,0,24,2183
ConsecutiveGamesPlayed,48,48,2280
ConsecutiveGamesPlayed,5,5,2354
ConsecutiveGamesPlayed,0,28,3585
GamesWInt,0,1,3585
GamesWSack,0,1,3585
ConsecutiveGamesPlayed,32,32,3557
GamesWRushTD,0,2,3557
ConsecutiveGamesPlayed,32,32,3549
GamesWSack,0,1,3549
ConsecutiveGamesPlayed,0,24,1832
GamesWPassTD,0,19,1832
ConsecutivePassesNoInt,39,151,1832
ConsecutiveCompletions,0,16,1832
GamesWith300Yards,0,2,1832
GamesWNoInt,0,4,1832
ConsecutiveGamesPlayed,44,44,1925
GamesWith100YardsReceiving,0,1,1925
GamesWRecTD,2,3,1925
GamesWRushTD,0,1,1925
ConsecutiveGamesPlayed,48,48,2176
GamesWRecTD,0,1,2176
GamesWRushTD,0,1,2176
ConsecutiveGamesPlayed,16,16,5472
GamesWSack,1,5,5472
ConsecutiveGamesPlayed,0,15,5425
GamesWRecTD,0,1,5425
GamesWRushTD,0,1,5425
ConsecutiveGamesPlayed,16,16,5480
GamesWSack,0,1,5480
ConsecutiveGamesPlayed,0,10,5447
ConsecutiveGamesPlayed,4,4,5667
GamesWSack,0,1,5667
ConsecutiveGamesPlayed,0,13,6154
ConsecutiveGamesPlayed,0,2,6155
GamesWInt,0,1,6155
ConsecutiveGamesPlayed,5,10,6156
ConsecutiveGamesPlayed,48,48,2720
GamesWSack,0,1,2720
ConsecutiveGamesPlayed,0,7,2251
ConsecutiveGamesPlayed,48,48,2200
GamesWInt,0,1,2200
GamesWSack,0,1,2200
ConsecutiveGamesPlayed,16,16,2546
GamesWInt,0,1,2546
GamesWSack,0,1,2546
ConsecutiveGamesPlayed,16,16,5620
GamesWSack,0,2,5620
ConsecutiveGamesPlayed,5,14,2099
GamesWInt,0,1,2099
ConsecutiveGamesPlayed,0,28,2391
GamesWSack,0,1,2391
ConsecutiveGamesPlayed,48,48,2927
ConsecutiveGamesPlayed,0,4,2550
GamesWInt,0,1,2550
ConsecutiveGamesPlayed,2,22,2329
GamesWSack,0,1,2329
ConsecutiveGamesPlayed,0,10,3297
GamesWRecTD,0,2,3297
ConsecutiveGamesPlayed,0,2,5490
ConsecutiveGamesPlayed,6,6,5489
ConsecutiveGamesPlayed,16,16,5657
GamesWith100YardsReceiving,0,1,5657
GamesWRecTD,2,3,5657
ConsecutiveGamesPlayed,16,16,5584
GamesWSack,0,1,5584
ConsecutiveGamesPlayed,0,2,5422
GamesWPassTD,0,1,5422
ConsecutivePassesNoInt,9,17,5422
ConsecutiveCompletions,1,6,5422
ConsecutiveGamesPlayed,16,16,5642
ConsecutiveGamesPlayed,16,16,5556
GamesWSack,1,1,5556
ConsecutiveGamesPlayed,48,48,1885
GamesWInt,0,1,1885
GamesWSack,0,1,1885
ConsecutiveGamesPlayed,42,42,2202
GamesWInt,0,1,2202
ConsecutiveGamesPlayed,16,16,2173
GamesWRecTD,0,2,2173
GamesWRushTD,0,2,2173
ConsecutiveGamesPlayed,48,48,2458
GamesWSack,0,1,2458
ConsecutiveGamesPlayed,0,3,2444
ConsecutiveGamesPlayed,32,32,3383
GamesWSack,0,1,3383
ConsecutiveGamesPlayed,46,46,2718
GamesWSack,0,1,2718
ConsecutiveGamesPlayed,16,16,5974
GamesWInt,0,1,5974
GamesWSack,0,1,5974
ConsecutiveGamesPlayed,16,16,5975
GamesWith100YardsRushing,0,1,5975
GamesWRushTD,0,2,5975
ConsecutiveGamesPlayed,0,13,5976
ConsecutiveGamesPlayed,16,16,5979
GamesWSack,0,1,5979
ConsecutiveGamesPlayed,0,10,5980
ConsecutiveGamesPlayed,16,16,5981
ConsecutiveFGMade,0,1,5981
ConsecutiveGamesPlayed,0,2,5679
ConsecutiveGamesPlayed,1,46,1906
GamesWPassTD,1,14,1906
ConsecutivePassesNoInt,0,261,1906
ConsecutiveCompletions,0,23,1906
GamesWith300Yards,0,1,1906
GamesWNoInt,0,7,1906
ConsecutiveGamesPlayed,48,48,2865
GamesWSack,0,1,2865
ConsecutiveGamesPlayed,0,43,2111
ConsecutiveGamesPlayed,3,24,1869
GamesWPassTD,3,10,1869
ConsecutivePassesNoInt,129,129,1869
ConsecutiveCompletions,0,17,1869
GamesWith300Yards,0,2,1869
GamesWNoInt,3,4,1869
ConsecutiveGamesPlayed,38,38,1845
ConsecutiveGamesPlayed,16,24,1957
GamesWInt,0,1,1957
GamesWSack,0,1,1957
ConsecutiveGamesPlayed,7,24,2019
GamesWInt,0,1,2019
GamesWSack,0,2,2019
ConsecutiveGamesPlayed,16,27,2189
ConsecutiveGamesPlayed,48,48,2237
GamesWith100YardsReceiving,0,2,2237
GamesWRecTD,1,2,2237
GamesWRushTD,0,1,2237
ConsecutiveGamesPlayed,48,48,2044
ConsecutiveGamesPlayed,0,32,2375
ConsecutiveGamesPlayed,48,48,2407
GamesWSack,0,1,2407
ConsecutiveGamesPlayed,24,24,2341
GamesWInt,0,2,2341
GamesWSack,0,1,2341
ConsecutiveGamesPlayed,0,16,3570
ConsecutiveGamesPlayed,16,16,5384
GamesWith100YardsReceiving,0,6,5384
GamesWRecTD,0,6,5384
ConsecutiveGamesPlayed,16,16,5710
ConsecutiveGamesPlayed,4,11,5513
GamesWSack,0,1,5513
ConsecutiveGamesPlayed,16,16,5506
ConsecutiveGamesPlayed,16,16,5399
ConsecutiveGamesPlayed,4,4,5437
ConsecutiveGamesPlayed,16,16,5340
GamesWInt,0,1,5340
ConsecutiveGamesPlayed,0,5,5508
ConsecutiveGamesPlayed,16,16,6084
GamesWRushTD,0,1,6084
ConsecutiveGamesPlayed,7,7,6085
GamesWith100YardsReceiving,0,1,6085
GamesWRecTD,0,2,6085
GamesWRushTD,0,1,6085
ConsecutiveGamesPlayed,11,11,6086
ConsecutiveGamesPlayed,16,16,6091
ConsecutiveGamesPlayed,2,6,6149
ConsecutiveGamesPlayed,0,32,2086
ConsecutiveGamesPlayed,0,2,3424
GamesWPassTD,0,2,3424
ConsecutivePassesNoInt,73,73,3424
ConsecutiveCompletions,2,5,3424
GamesWith300Yards,0,1,3424
GamesWNoInt,0,2,3424
ConsecutiveGamesPlayed,16,16,2203
GamesWInt,0,1,2203
GamesWSack,0,1,2203
ConsecutiveGamesPlayed,0,4,5402
ConsecutiveGamesPlayed,16,16,5431
ConsecutiveGamesPlayed,0,1,5651
ConsecutiveGamesPlayed,16,16,5454
ConsecutiveGamesPlayed,48,48,2482
ConsecutiveFGMade,0,12,2482
ConsecutiveFGMade,2,2,6093
ConsecutiveGamesPlayed,3,29,1819
GamesWPassTD,2,11,1819
ConsecutivePassesNoInt,71,168,1819
ConsecutiveCompletions,3,15,1819
GamesWith300Yards,0,3,1819
GamesWNoInt,2,6,1819
ConsecutiveGamesPlayed,4,43,1870
GamesWith100YardsReceiving,0,2,1870
GamesWRecTD,0,4,1870
GamesWRushTD,0,1,1870
ConsecutiveGamesPlayed,29,29,1855
GamesWith100YardsReceiving,0,2,1855
GamesWRecTD,1,4,1855
ConsecutiveGamesPlayed,48,48,1883
GamesWith100YardsReceiving,0,1,1883
GamesWRecTD,0,2,1883
GamesWRushTD,0,1,1883
ConsecutiveGamesPlayed,44,44,1950
ConsecutiveGamesPlayed,36,36,1930
ConsecutiveGamesPlayed,0,43,2004
ConsecutiveGamesPlayed,43,43,2047
ConsecutiveGamesPlayed,48,48,1992
GamesWInt,0,1,1992
ConsecutiveGamesPlayed,48,48,2346
GamesWSack,0,1,2346
ConsecutiveGamesPlayed,14,33,2057
GamesWInt,0,1,2057
GamesWSack,0,1,2057
ConsecutiveGamesPlayed,48,48,2077
GamesWRecTD,0,1,2077
GamesWRushTD,0,3,2077
ConsecutiveGamesPlayed,1,12,3621
GamesWith100YardsRushing,0,2,3621
GamesWRecTD,0,2,3621
GamesWRushTD,1,3,3621
ConsecutiveGamesPlayed,32,32,3472
ConsecutiveGamesPlayed,32,32,3307
GamesWInt,0,1,3307
GamesWSack,1,1,3307
ConsecutiveGamesPlayed,0,2,3512
ConsecutiveGamesPlayed,16,16,5596
GamesWSack,1,1,5596
ConsecutiveGamesPlayed,10,10,5681
GamesWSack,0,1,5681
ConsecutiveGamesPlayed,10,10,5343
GamesWInt,0,1,5343
ConsecutiveGamesPlayed,16,16,5650
GamesWSack,1,1,5650
ConsecutiveGamesPlayed,16,16,5532
ConsecutiveGamesPlayed,2,13,5534
ConsecutiveGamesPlayed,16,16,6094
GamesWSack,0,1,6094
ConsecutiveGamesPlayed,1,12,6095
GamesWRecTD,0,1,6095
GamesWRushTD,0,1,6095
ConsecutiveGamesPlayed,16,16,6096
ConsecutiveGamesPlayed,16,16,6097
GamesWRecTD,0,1,6097
ConsecutiveGamesPlayed,16,16,6098
ConsecutiveGamesPlayed,16,16,6099
GamesWRecTD,0,1,6099
ConsecutiveGamesPlayed,0,1,6100
ConsecutiveGamesPlayed,0,4,6101
ConsecutiveGamesPlayed,12,12,5619
GamesWSack,0,1,5619
ConsecutiveGamesPlayed,13,34,1838
GamesWInt,0,1,1838
GamesWSack,0,2,1838
ConsecutiveGamesPlayed,48,48,1874
ConsecutiveGamesPlayed,12,24,1899
GamesWith100YardsReceiving,0,1,1899
GamesWRecTD,0,5,1899
GamesWRushTD,0,1,1899
ConsecutiveGamesPlayed,48,48,1974
GamesWSack,1,1,1974
ConsecutiveGamesPlayed,20,20,1975
GamesWInt,0,1,1975
GamesWSack,0,1,1975
ConsecutiveGamesPlayed,16,31,1980
GamesWRecTD,0,1,1980
ConsecutiveGamesPlayed,0,34,2041
ConsecutiveGamesPlayed,0,34,2187
ConsecutiveGamesPlayed,0,5,2155
GamesWPassTD,0,3,2155
ConsecutivePassesNoInt,29,29,2155
ConsecutiveCompletions,0,13,2155
GamesWNoInt,0,1,2155
ConsecutiveGamesPlayed,32,32,1815
GamesWPassTD,1,5,1815
ConsecutivePassesNoInt,124,282,1815
ConsecutiveCompletions,0,16,1815
GamesWith300Yards,0,1,1815
GamesWNoInt,4,10,1815
ConsecutiveGamesPlayed,32,32,3456
GamesWSack,0,1,3456
ConsecutiveGamesPlayed,0,10,3457
ConsecutiveGamesPlayed,32,32,3603
GamesWInt,0,2,3603
ConsecutiveGamesPlayed,16,16,2506
GamesWith100YardsReceiving,0,1,2506
GamesWRecTD,0,2,2506
ConsecutiveGamesPlayed,18,18,2520
ConsecutiveGamesPlayed,16,16,2467
GamesWSack,0,1,2467
ConsecutiveGamesPlayed,0,2,2530
ConsecutiveGamesPlayed,16,16,5695
ConsecutiveGamesPlayed,16,16,5415
ConsecutiveGamesPlayed,16,16,5486
GamesWSack,0,1,5486
ConsecutiveGamesPlayed,16,16,5438
GamesWRushTD,0,1,5438
ConsecutiveGamesPlayed,16,16,5373
GamesWSack,0,1,5373
ConsecutiveGamesPlayed,4,11,5994
GamesWSack,0,2,5994
ConsecutiveGamesPlayed,16,16,5995
ConsecutiveGamesPlayed,16,16,5996
GamesWSack,0,1,5996
ConsecutiveGamesPlayed,16,16,5997
ConsecutiveGamesPlayed,16,16,5998
ConsecutiveGamesPlayed,0,11,5999
ConsecutiveGamesPlayed,34,34,2016
GamesWSack,0,2,2016
ConsecutiveGamesPlayed,48,48,2621
ConsecutiveGamesPlayed,2,9,2180
ConsecutiveGamesPlayed,25,25,2226
ConsecutiveGamesPlayed,11,22,2311
ConsecutiveGamesPlayed,0,6,2315
ConsecutiveGamesPlayed,48,48,2324
GamesWSack,0,1,2324
ConsecutiveGamesPlayed,16,20,2372
GamesWRecTD,0,1,2372
ConsecutiveGamesPlayed,2,3,2555
GamesWInt,0,1,2555
ConsecutiveGamesPlayed,23,23,2405
GamesWSack,0,1,2405
ConsecutiveGamesPlayed,1,5,2382
ConsecutiveGamesPlayed,4,4,6002
ConsecutiveGamesPlayed,11,16,1812
GamesWith100YardsRushing,0,1,1812
GamesWRecTD,0,2,1812
GamesWRushTD,0,4,1812
ConsecutiveGamesPlayed,12,35,1887
GamesWRecTD,1,2,1887
GamesWRushTD,0,1,1887
ConsecutiveGamesPlayed,15,32,1890
GamesWSack,0,1,1890
ConsecutiveGamesPlayed,16,31,1952
ConsecutiveGamesPlayed,48,48,1982
GamesWInt,0,2,1982
GamesWSack,0,1,1982
ConsecutiveGamesPlayed,5,42,2125
ConsecutiveGamesPlayed,48,48,2096
GamesWInt,0,1,2096
ConsecutiveGamesPlayed,48,48,2257
GamesWInt,0,1,2257
GamesWSack,0,1,2257
ConsecutiveGamesPlayed,20,20,3625
ConsecutiveGamesPlayed,32,32,3620
ConsecutiveGamesPlayed,32,32,3326
GamesWith100YardsReceiving,0,1,3326
GamesWRecTD,0,4,3326
GamesWRushTD,0,1,3326
ConsecutiveGamesPlayed,0,21,3529
GamesWRecTD,0,1,3529
ConsecutiveGamesPlayed,32,32,3499
GamesWSack,0,3,3499
ConsecutiveGamesPlayed,1,6,2486
ConsecutiveGamesPlayed,1,18,2333
GamesWInt,0,1,2333
GamesWSack,0,1,2333
ConsecutiveGamesPlayed,48,48,2062
GamesWInt,0,1,2062
GamesWSack,1,2,2062
ConsecutiveGamesPlayed,16,16,5709
GamesWInt,0,1,5709
GamesWSack,0,1,5709
ConsecutiveGamesPlayed,16,16,5599
GamesWInt,0,1,5599
ConsecutiveGamesPlayed,16,16,5603
GamesWSack,0,1,5603
ConsecutiveGamesPlayed,5,10,5501
ConsecutiveGamesPlayed,16,16,5715
GamesWSack,0,1,5715
ConsecutiveGamesPlayed,16,16,5590
ConsecutiveGamesPlayed,16,16,5389
ConsecutiveGamesPlayed,16,16,5655
ConsecutiveGamesPlayed,16,16,5706
ConsecutiveGamesPlayed,16,16,6144
GamesWith100YardsReceiving,0,1,6144
GamesWRecTD,3,3,6144
ConsecutiveGamesPlayed,3,3,6145
GamesWRushTD,2,2,6145
ConsecutiveGamesPlayed,8,8,6148
ConsecutiveGamesPlayed,16,16,6090
ConsecutiveGamesPlayed,3,3,6067
ConsecutiveGamesPlayed,0,27,2380
ConsecutiveGamesPlayed,47,47,3055
ConsecutiveFGMade,4,4,3055
ConsecutiveGamesPlayed,0,8,2446
ConsecutiveGamesPlayed,32,32,1851
GamesWPassTD,3,7,1851
ConsecutivePassesNoInt,134,207,1851
ConsecutiveCompletions,3,17,1851
GamesWith300Yards,0,1,1851
GamesWNoInt,4,7,1851
ConsecutiveGamesPlayed,28,28,3582
