Season,GameID,OPOGPlayerID,DPOGPlayerID,Simmed,Weather,HomeTeamID,AwayTeamID,Week,HomeScore1Q,HomeScore2Q,HomeScore3Q,HomeScore4Q,HomeScoreOT,AwayScore1Q,AwayScore2Q,AwayScore3Q,AwayScore4Q,AwayScoreOT,AwayScore,HomeScore,Overtime,HomePlaysRun,AwayPlaysRun,PlaysRun,HomeTOP,AwayTOP,Home1stDowns,Away1stDowns,Home3rdDownAtt,Away3rdDownAtt,Home3rdDownComp,Away3rdDownComp,Home4thDownAtt,Away4thDownAtt,Home4thDownComp,Away4thDownComp,HomeTotalYds,AwayTotalYds,HomePassYds,HomePassAtt,HomePassCmp,HomeRushYds,HomeRushAtt,AwayPassYds,AwayPassAtt,AwayPassCmp,AwayRushYds,AwayRushAtt,HomePenalties,HomePenaltyYds,AwayPenalties,AwayPenaltyYds,HomeFumbles,HomeFumblesLost,HomeInt,AwayFumbles,AwayFumblesLost,AwayInt,HomeSacked,AwaySacked,HomeSackedYds,AwaySackedYds,GameType,PlayoffGameType
1988,2176,0,0,False,"0° F, Wind 0 mph",6,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,False,52,16,68,0,0,0,0,0,0,0,0,0,0,0,0,293,126,203,23,18,124,29,0,0,0,36,16,4,40,6,45,1,1,0,1,0,0,2,0,12,0,Preseason,WildCard
1988,2177,0,0,False,"0° F, Wind 0 mph",7,19,-3,0,0,0,0,0,0,0,0,0,0,0,0,False,30,67,97,0,0,0,0,0,0,0,0,0,0,0,0,180,342,47,8,5,83,22,208,30,17,163,37,1,5,6,49,1,0,0,0,0,0,1,1,10,8,Preseason,WildCard
1988,2178,0,0,False,"72° F, Indoors",13,8,-3,0,0,0,0,0,0,0,0,0,0,0,0,False,35,61,96,0,0,0,0,0,0,0,0,0,0,0,0,191,325,140,26,15,40,9,233,31,21,85,30,4,40,4,35,2,1,0,0,0,0,1,0,5,0,Preseason,WildCard
1988,2179,0,0,False,"0° F, Wind 0 mph",20,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,False,61,71,132,0,0,0,0,0,0,0,0,0,0,0,0,60,319,204,45,27,30,16,276,37,25,119,34,1,4,7,50,1,1,2,0,0,0,7,2,64,20,Preseason,WildCard
1988,2180,0,0,False,"0° F, Wind 0 mph",11,18,-3,0,0,0,0,0,0,0,0,0,0,0,0,False,52,59,111,0,0,0,0,0,0,0,0,0,0,0,0,182,228,102,21,14,89,31,121,27,21,134,32,5,65,5,33,1,1,0,2,0,0,2,1,13,10,Preseason,WildCard
1988,2181,0,0,False,"72° F, Indoors",12,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,False,18,45,63,0,0,0,0,0,0,0,0,0,0,0,0,130,133,33,5,4,43,13,189,26,15,34,19,7,43,4,35,0,0,0,0,0,0,1,5,10,26,Preseason,WildCard
1988,2182,0,0,False,"0° F, Wind 0 mph",15,5,-3,0,0,0,0,0,0,0,0,0,0,0,0,False,40,64,104,0,0,0,0,0,0,0,0,0,0,0,0,284,433,331,40,27,0,0,228,29,20,170,35,8,70,1,1,0,0,1,0,0,1,1,3,6,18,Preseason,WildCard
1988,2183,0,0,False,"0° F, Wind 0 mph",16,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,False,15,31,46,0,0,0,0,0,0,0,0,0,0,0,0,167,117,2,2,1,68,13,9,1,1,42,30,6,50,6,37,0,0,0,0,0,0,0,0,0,0,Preseason,WildCard
1988,2184,0,0,False,"0° F, Wind 0 mph",9,17,-3,0,0,0,0,0,0,0,0,0,0,0,0,False,18,61,79,0,0,0,0,0,0,0,0,0,0,0,0,240,256,81,13,8,24,5,269,36,22,45,25,3,19,8,42,0,0,0,3,0,0,0,6,0,38,Preseason,WildCard
1988,2185,0,0,False,"72° F, Indoors",10,14,-3,0,0,0,0,0,0,0,0,0,0,0,0,False,18,16,34,0,0,0,0,0,0,0,0,0,0,0,0,251,192,0,0,0,107,18,87,10,4,30,6,0,0,2,21,0,0,0,1,1,0,0,0,0,0,Preseason,WildCard
1988,2186,0,0,False,"0° F, Wind 0 mph",11,10,-2,0,0,0,0,0,0,0,0,0,0,0,0,False,52,18,70,0,0,0,0,0,0,0,0,0,0,0,0,182,251,102,21,14,89,31,0,0,0,107,18,5,65,0,0,1,1,0,0,0,0,2,0,13,0,Preseason,WildCard
1988,2187,0,0,False,"0° F, Wind 0 mph",8,19,-2,0,0,0,0,0,0,0,0,0,0,0,0,False,61,67,128,0,0,0,0,0,0,0,0,0,0,0,0,325,342,233,31,21,85,30,208,30,17,163,37,4,35,6,49,0,0,0,0,0,0,0,1,0,8,Preseason,WildCard
1988,2188,0,0,False,"0° F, Wind 0 mph",5,16,-2,0,0,0,0,0,0,0,0,0,0,0,0,False,64,15,79,0,0,0,0,0,0,0,0,0,0,0,0,433,167,228,29,20,170,35,2,2,1,68,13,1,1,6,50,0,0,1,0,0,0,3,0,18,0,Preseason,WildCard
1988,2189,0,0,False,"0° F, Wind 0 mph",4,13,-2,0,0,0,0,0,0,0,0,0,0,0,0,False,16,35,51,0,0,0,0,0,0,0,0,0,0,0,0,126,191,0,0,0,36,16,140,26,15,40,9,6,45,4,40,1,0,0,2,1,0,0,1,0,5,Preseason,WildCard
1988,2190,0,0,False,"0° F, Wind 0 mph",17,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,False,61,31,92,0,0,0,0,0,0,0,0,0,0,0,0,256,117,269,36,22,45,25,9,1,1,42,30,8,42,6,37,3,0,0,0,0,0,6,0,38,0,Preseason,WildCard
1988,2191,0,0,False,"0° F, Wind 0 mph",6,20,-2,0,0,0,0,0,0,0,0,0,0,0,0,False,52,61,113,0,0,0,0,0,0,0,0,0,0,0,0,293,60,203,23,18,124,29,204,45,27,30,16,4,40,1,4,1,1,0,1,1,2,2,7,12,64,Preseason,WildCard
1988,2192,0,0,False,"0° F, Wind 0 mph",18,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,False,59,71,130,0,0,0,0,0,0,0,0,0,0,0,0,228,319,121,27,21,134,32,276,37,25,119,34,5,33,7,50,2,0,0,0,0,0,1,2,10,20,Preseason,WildCard
1988,2193,0,0,False,"72° F, Indoors",12,6,-2,0,0,0,0,0,0,0,0,0,0,0,0,False,18,52,70,0,0,0,0,0,0,0,0,0,0,0,0,130,293,33,5,4,43,13,203,23,18,124,29,7,43,4,40,0,0,0,1,1,0,1,2,10,12,Preseason,WildCard
1988,2194,0,0,False,"0° F, Wind 0 mph",14,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,False,16,45,61,0,0,0,0,0,0,0,0,0,0,0,0,192,133,87,10,4,30,6,189,26,15,34,19,2,21,4,35,1,1,0,0,0,0,0,5,0,26,Preseason,WildCard
1988,2195,0,0,False,"0° F, Wind 0 mph",7,15,-2,0,0,0,0,0,0,0,0,0,0,0,0,False,30,40,70,0,0,0,0,0,0,0,0,0,0,0,0,180,284,47,8,5,83,22,331,40,27,0,0,1,5,8,70,1,0,0,0,0,1,1,1,10,6,Preseason,WildCard
1988,2196,0,0,False,"0° F, Wind 0 mph",2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,False,31,18,49,0,0,0,0,0,0,0,0,0,0,0,0,117,130,9,1,1,42,30,33,5,4,43,13,6,37,7,43,0,0,0,0,0,0,0,1,0,10,RegularSeason,WildCard
1988,2197,0,0,False,"0° F, Wind 0 mph",8,20,1,0,0,0,0,0,0,0,0,0,0,0,0,False,61,61,122,0,0,0,0,0,0,0,0,0,0,0,0,325,60,233,31,21,85,30,204,45,27,30,16,4,35,1,4,0,0,0,1,1,2,0,7,0,64,RegularSeason,WildCard
1988,2198,0,0,False,"0° F, Wind 0 mph",18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,59,45,104,0,0,0,0,0,0,0,0,0,0,0,0,228,133,121,27,21,134,32,189,26,15,34,19,5,33,4,35,2,0,0,0,0,0,1,5,10,26,RegularSeason,WildCard
1988,2199,0,0,False,"0° F, Wind 0 mph",4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,False,16,64,80,0,0,0,0,0,0,0,0,0,0,0,0,126,433,0,0,0,36,16,228,29,20,170,35,6,45,1,1,1,0,0,0,0,1,0,3,0,18,RegularSeason,WildCard
1988,2200,0,0,False,"0° F, Wind 0 mph",14,7,1,0,0,0,0,0,0,0,0,0,0,0,0,False,16,30,46,0,0,0,0,0,0,0,0,0,0,0,0,192,180,87,10,4,30,6,47,8,5,83,22,2,21,1,5,1,1,0,1,0,0,0,1,0,10,RegularSeason,WildCard
1988,2201,0,0,False,"72° F, Indoors",10,15,1,0,0,0,0,0,0,0,0,0,0,0,0,False,18,40,58,0,0,0,0,0,0,0,0,0,0,0,0,251,284,0,0,0,107,18,331,40,27,0,0,0,0,8,70,0,0,0,0,0,1,0,1,0,6,RegularSeason,WildCard
1988,2202,0,0,False,"0° F, Wind 0 mph",17,11,1,0,0,0,0,0,0,0,0,0,0,0,0,False,61,52,113,0,0,0,0,0,0,0,0,0,0,0,0,256,182,269,36,22,45,25,102,21,14,89,31,8,42,5,65,3,0,0,1,1,0,6,2,38,13,RegularSeason,WildCard
1988,2203,0,0,False,"0° F, Wind 0 mph",6,16,1,0,0,0,0,0,0,0,0,0,0,0,0,False,52,15,67,0,0,0,0,0,0,0,0,0,0,0,0,293,167,203,23,18,124,29,2,2,1,68,13,4,40,6,50,1,1,0,0,0,0,2,0,12,0,RegularSeason,WildCard
1988,2204,0,0,False,"0° F, Wind 0 mph",3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,False,71,18,89,0,0,0,0,0,0,0,0,0,0,0,0,319,240,276,37,25,119,34,81,13,8,24,5,7,50,3,19,0,0,0,0,0,0,2,0,20,0,RegularSeason,WildCard
1988,2205,0,0,False,"72° F, Indoors",13,19,1,0,0,0,0,0,0,0,0,0,0,0,0,False,35,67,102,0,0,0,0,0,0,0,0,0,0,0,0,191,342,140,26,15,40,9,208,30,17,163,37,4,40,6,49,2,1,0,0,0,0,1,1,5,8,RegularSeason,WildCard
1988,2206,0,0,False,"0° F, Wind 0 mph",2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,False,31,52,83,0,0,0,0,0,0,0,0,0,0,0,0,117,293,9,1,1,42,30,203,23,18,124,29,6,37,4,40,0,0,0,1,1,0,0,2,0,12,RegularSeason,WildCard
1988,2207,0,0,False,"0° F, Wind 0 mph",9,10,2,0,0,0,0,0,0,0,0,0,0,0,0,False,18,18,36,0,0,0,0,0,0,0,0,0,0,0,0,240,251,81,13,8,24,5,0,0,0,107,18,3,19,0,0,0,0,0,0,0,0,0,0,0,0,RegularSeason,WildCard
1988,2208,0,0,False,"0° F, Wind 0 mph",20,14,2,0,0,0,0,0,0,0,0,0,0,0,0,False,61,16,77,0,0,0,0,0,0,0,0,0,0,0,0,60,192,204,45,27,30,16,87,10,4,30,6,1,4,2,21,1,1,2,1,1,0,7,0,64,0,RegularSeason,WildCard
1988,2209,0,0,False,"0° F, Wind 0 mph",18,17,2,0,0,0,0,0,0,0,0,0,0,0,0,False,59,61,120,0,0,0,0,0,0,0,0,0,0,0,0,228,256,121,27,21,134,32,269,36,22,45,25,5,33,8,42,2,0,0,3,0,0,1,6,10,38,RegularSeason,WildCard
1988,2210,0,0,False,"0° F, Wind 0 mph",7,15,2,0,0,0,0,0,0,0,0,0,0,0,0,False,30,40,70,0,0,0,0,0,0,0,0,0,0,0,0,180,284,47,8,5,83,22,331,40,27,0,0,1,5,8,70,1,0,0,0,0,1,1,1,10,6,RegularSeason,WildCard
1988,2211,0,0,False,"0° F, Wind 0 mph",4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,False,16,71,87,0,0,0,0,0,0,0,0,0,0,0,0,126,319,0,0,0,36,16,276,37,25,119,34,6,45,7,50,1,0,0,0,0,0,0,2,0,20,RegularSeason,WildCard
1988,2212,0,0,False,"0° F, Wind 0 mph",1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,False,45,52,97,0,0,0,0,0,0,0,0,0,0,0,0,133,182,189,26,15,34,19,102,21,14,89,31,4,35,5,65,0,0,0,1,1,0,5,2,26,13,RegularSeason,WildCard
1988,2213,0,0,False,"72° F, Indoors",19,13,2,0,0,0,0,0,0,0,0,0,0,0,0,False,67,35,102,0,0,0,0,0,0,0,0,0,0,0,0,342,191,208,30,17,163,37,140,26,15,40,9,6,49,4,40,0,0,0,2,1,0,1,1,8,5,RegularSeason,WildCard
1988,2214,0,0,False,"0° F, Wind 0 mph",16,8,2,0,0,0,0,0,0,0,0,0,0,0,0,False,15,61,76,0,0,0,0,0,0,0,0,0,0,0,0,167,325,2,2,1,68,13,233,31,21,85,30,6,50,4,35,0,0,0,0,0,0,0,0,0,0,RegularSeason,WildCard
1988,2215,0,0,False,"72° F, Indoors",12,5,2,0,0,0,0,0,0,0,0,0,0,0,0,False,18,64,82,0,0,0,0,0,0,0,0,0,0,0,0,130,433,33,5,4,43,13,228,29,20,170,35,7,43,1,1,0,0,0,0,0,1,1,3,10,18,RegularSeason,WildCard
1988,2216,0,0,False,"0° F, Wind 0 mph",8,18,3,0,0,0,0,0,0,0,0,0,0,0,0,False,61,59,120,0,0,0,0,0,0,0,0,0,0,0,0,325,228,233,31,21,85,30,121,27,21,134,32,4,35,5,33,0,0,0,2,0,0,0,1,0,10,RegularSeason,WildCard
1988,2217,0,0,False,"0° F, Wind 0 mph",7,19,3,0,0,0,0,0,0,0,0,0,0,0,0,False,30,67,97,0,0,0,0,0,0,0,0,0,0,0,0,180,342,47,8,5,83,22,208,30,17,163,37,1,5,6,49,1,0,0,0,0,0,1,1,10,8,RegularSeason,WildCard
1988,2218,0,0,False,"0° F, Wind 0 mph",5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,False,64,31,95,0,0,0,0,0,0,0,0,0,0,0,0,433,117,228,29,20,170,35,9,1,1,42,30,1,1,6,37,0,0,1,0,0,0,3,0,18,0,RegularSeason,WildCard
1988,2219,0,0,False,"0° F, Wind 0 mph",14,16,3,0,0,0,0,0,0,0,0,0,0,0,0,False,16,15,31,0,0,0,0,0,0,0,0,0,0,0,0,192,167,87,10,4,30,6,2,2,1,68,13,2,21,6,50,1,1,0,0,0,0,0,0,0,0,RegularSeason,WildCard
1988,2220,0,0,False,"72° F, Indoors",10,12,3,0,0,0,0,0,0,0,0,0,0,0,0,False,18,18,36,0,0,0,0,0,0,0,0,0,0,0,0,251,130,0,0,0,107,18,33,5,4,43,13,0,0,7,43,0,0,0,0,0,0,0,1,0,10,RegularSeason,WildCard
1988,2221,0,0,False,"0° F, Wind 0 mph",17,20,3,0,0,0,0,0,0,0,0,0,0,0,0,False,61,61,122,0,0,0,0,0,0,0,0,0,0,0,0,256,60,269,36,22,45,25,204,45,27,30,16,8,42,1,4,3,0,0,1,1,2,6,7,38,64,RegularSeason,WildCard
1988,2222,0,0,False,"0° F, Wind 0 mph",6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,False,52,18,70,0,0,0,0,0,0,0,0,0,0,0,0,293,240,203,23,18,124,29,81,13,8,24,5,4,40,3,19,1,1,0,0,0,0,2,0,12,0,RegularSeason,WildCard
1988,2223,0,0,False,"0° F, Wind 0 mph",15,4,3,0,0,0,0,0,0,0,0,0,0,0,0,False,40,16,56,0,0,0,0,0,0,0,0,0,0,0,0,284,126,331,40,27,0,0,0,0,0,36,16,8,70,6,45,0,0,1,1,0,0,1,0,6,0,RegularSeason,WildCard
1988,2224,0,0,False,"0° F, Wind 0 mph",3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,False,71,45,116,0,0,0,0,0,0,0,0,0,0,0,0,319,133,276,37,25,119,34,189,26,15,34,19,7,50,4,35,0,0,0,0,0,0,2,5,20,26,RegularSeason,WildCard
1988,2225,0,0,False,"0° F, Wind 0 mph",11,13,3,0,0,0,0,0,0,0,0,0,0,0,0,False,52,35,87,0,0,0,0,0,0,0,0,0,0,0,0,182,191,102,21,14,89,31,140,26,15,40,9,5,65,4,40,1,1,0,2,1,0,2,1,13,5,RegularSeason,WildCard
1988,2226,0,0,False,"0° F, Wind 0 mph",8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,False,61,64,125,0,0,0,0,0,0,0,0,0,0,0,0,325,433,233,31,21,85,30,228,29,20,170,35,4,35,1,1,0,0,0,0,0,1,0,3,0,18,RegularSeason,WildCard
1988,2227,0,0,False,"0° F, Wind 0 mph",9,19,4,0,0,0,0,0,0,0,0,0,0,0,0,False,18,67,85,0,0,0,0,0,0,0,0,0,0,0,0,240,342,81,13,8,24,5,208,30,17,163,37,3,19,6,49,0,0,0,0,0,0,0,1,0,8,RegularSeason,WildCard
1988,2228,0,0,False,"0° F, Wind 0 mph",20,7,4,0,0,0,0,0,0,0,0,0,0,0,0,False,61,30,91,0,0,0,0,0,0,0,0,0,0,0,0,60,180,204,45,27,30,16,47,8,5,83,22,1,4,1,5,1,1,2,1,0,0,7,1,64,10,RegularSeason,WildCard
1988,2229,0,0,False,"0° F, Wind 0 mph",18,2,4,0,0,0,0,0,0,0,0,0,0,0,0,False,59,31,90,0,0,0,0,0,0,0,0,0,0,0,0,228,117,121,27,21,134,32,9,1,1,42,30,5,33,6,37,2,0,0,0,0,0,1,0,10,0,RegularSeason,WildCard
1988,2230,0,0,False,"0° F, Wind 0 mph",1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,False,45,16,61,0,0,0,0,0,0,0,0,0,0,0,0,133,126,189,26,15,34,19,0,0,0,36,16,4,35,6,45,0,0,0,1,0,0,5,0,26,0,RegularSeason,WildCard
1988,2231,0,0,False,"0° F, Wind 0 mph",14,15,4,0,0,0,0,0,0,0,0,0,0,0,0,False,16,40,56,0,0,0,0,0,0,0,0,0,0,0,0,192,284,87,10,4,30,6,331,40,27,0,0,2,21,8,70,1,1,0,0,0,1,0,1,0,6,RegularSeason,WildCard
1988,2232,0,0,False,"72° F, Indoors",10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,False,18,71,89,0,0,0,0,0,0,0,0,0,0,0,0,251,319,0,0,0,107,18,276,37,25,119,34,0,0,7,50,0,0,0,0,0,0,0,2,0,20,RegularSeason,WildCard
1988,2233,0,0,False,"0° F, Wind 0 mph",16,6,4,0,0,0,0,0,0,0,0,0,0,0,0,False,15,52,67,0,0,0,0,0,0,0,0,0,0,0,0,167,293,2,2,1,68,13,203,23,18,124,29,6,50,4,40,0,0,0,1,1,0,0,2,0,12,RegularSeason,WildCard
1988,2234,0,0,False,"72° F, Indoors",13,12,4,0,0,0,0,0,0,0,0,0,0,0,0,False,35,18,53,0,0,0,0,0,0,0,0,0,0,0,0,191,130,140,26,15,40,9,33,5,4,43,13,4,40,7,43,2,1,0,0,0,0,1,1,5,10,RegularSeason,WildCard
1988,2235,0,0,False,"0° F, Wind 0 mph",11,17,4,0,0,0,0,0,0,0,0,0,0,0,0,False,52,61,113,0,0,0,0,0,0,0,0,0,0,0,0,182,256,102,21,14,89,31,269,36,22,45,25,5,65,8,42,1,1,0,3,0,0,2,6,13,38,RegularSeason,WildCard
1988,2236,0,0,False,"0° F, Wind 0 mph",2,10,5,0,0,0,0,0,0,0,0,0,0,0,0,False,31,18,49,0,0,0,0,0,0,0,0,0,0,0,0,117,251,9,1,1,42,30,0,0,0,107,18,6,37,0,0,0,0,0,0,0,0,0,0,0,0,RegularSeason,WildCard
1988,2237,0,0,False,"0° F, Wind 0 mph",20,9,5,0,0,0,0,0,0,0,0,0,0,0,0,False,61,18,79,0,0,0,0,0,0,0,0,0,0,0,0,60,240,204,45,27,30,16,81,13,8,24,5,1,4,3,19,1,1,2,0,0,0,7,0,64,0,RegularSeason,WildCard
1988,2238,0,0,False,"0° F, Wind 0 mph",4,18,5,0,0,0,0,0,0,0,0,0,0,0,0,False,16,59,75,0,0,0,0,0,0,0,0,0,0,0,0,126,228,0,0,0,36,16,121,27,21,134,32,6,45,5,33,1,0,0,2,0,0,0,1,0,10,RegularSeason,WildCard
1988,2239,0,0,False,"0° F, Wind 0 mph",5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,False,64,35,99,0,0,0,0,0,0,0,0,0,0,0,0,433,191,228,29,20,170,35,140,26,15,40,9,1,1,4,40,0,0,1,2,1,0,3,1,18,5,RegularSeason,WildCard
1988,2240,0,0,False,"0° F, Wind 0 mph",1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,False,45,30,75,0,0,0,0,0,0,0,0,0,0,0,0,133,180,189,26,15,34,19,47,8,5,83,22,4,35,1,5,0,0,0,1,0,0,5,1,26,10,RegularSeason,WildCard
1988,2241,0,0,False,"72° F, Indoors",19,8,5,0,0,0,0,0,0,0,0,0,0,0,0,False,67,61,128,0,0,0,0,0,0,0,0,0,0,0,0,342,325,208,30,17,163,37,233,31,21,85,30,6,49,4,35,0,0,0,0,0,0,1,0,8,0,RegularSeason,WildCard
1988,2242,0,0,False,"0° F, Wind 0 mph",17,15,5,0,0,0,0,0,0,0,0,0,0,0,0,False,61,40,101,0,0,0,0,0,0,0,0,0,0,0,0,256,284,269,36,22,45,25,331,40,27,0,0,8,42,8,70,3,0,0,0,0,1,6,1,38,6,RegularSeason,WildCard
1988,2243,0,0,False,"0° F, Wind 0 mph",6,11,5,0,0,0,0,0,0,0,0,0,0,0,0,False,52,52,104,0,0,0,0,0,0,0,0,0,0,0,0,293,182,203,23,18,124,29,102,21,14,89,31,4,40,5,65,1,1,0,1,1,0,2,2,12,13,RegularSeason,WildCard
1988,2244,0,0,False,"0° F, Wind 0 mph",16,3,5,0,0,0,0,0,0,0,0,0,0,0,0,False,15,71,86,0,0,0,0,0,0,0,0,0,0,0,0,167,319,2,2,1,68,13,276,37,25,119,34,6,50,7,50,0,0,0,0,0,0,0,2,0,20,RegularSeason,WildCard
1988,2245,0,0,False,"72° F, Indoors",12,14,5,0,0,0,0,0,0,0,0,0,0,0,0,False,18,16,34,0,0,0,0,0,0,0,0,0,0,0,0,130,192,33,5,4,43,13,87,10,4,30,6,7,43,2,21,0,0,0,1,1,0,1,0,10,0,RegularSeason,WildCard
1988,2246,0,0,False,"0° F, Wind 0 mph",8,17,6,0,0,0,0,0,0,0,0,0,0,0,0,False,61,61,122,0,0,0,0,0,0,0,0,0,0,0,0,325,256,233,31,21,85,30,269,36,22,45,25,4,35,8,42,0,0,0,3,0,0,0,6,0,38,RegularSeason,WildCard
1988,2247,0,0,False,"0° F, Wind 0 mph",9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,False,18,15,33,0,0,0,0,0,0,0,0,0,0,0,0,240,167,81,13,8,24,5,2,2,1,68,13,3,19,6,50,0,0,0,0,0,0,0,0,0,0,RegularSeason,WildCard
1988,2248,0,0,False,"0° F, Wind 0 mph",7,11,6,0,0,0,0,0,0,0,0,0,0,0,0,False,30,52,82,0,0,0,0,0,0,0,0,0,0,0,0,180,182,47,8,5,83,22,102,21,14,89,31,1,5,5,65,1,0,0,1,1,0,1,2,10,13,RegularSeason,WildCard
1988,2249,0,0,False,"0° F, Wind 0 mph",5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,False,64,16,80,0,0,0,0,0,0,0,0,0,0,0,0,433,126,228,29,20,170,35,0,0,0,36,16,1,1,6,45,0,0,1,1,0,0,3,0,18,0,RegularSeason,WildCard
1988,2250,0,0,False,"72° F, Indoors",19,20,6,0,0,0,0,0,0,0,0,0,0,0,0,False,67,61,128,0,0,0,0,0,0,0,0,0,0,0,0,342,60,208,30,17,163,37,204,45,27,30,16,6,49,1,4,0,0,0,1,1,2,1,7,8,64,RegularSeason,WildCard
