WeekNumber,GameID,Season,TeamID,Team,PlayerID,G,GS,Championships,ChampionshipYears,MadeBowlGame,MadePlayoffs,Wins,Losses,Ties,WinPct,BowlGame,RegularBowlWins,RegularBowlLosses,RegularBowlWinPct,RoundOf16BowlWins,RoundOf16BowlLosses,RoundOf16BowlWinPct,QuarterFinalBowlWins,QuarterFinalBowlLosses,QuarterFinalBowlWinPct,SemiFinalBowlWins,SemiFinalBowlLosses,SemiFinalBowlWinPct,ChampionshipWins,ChampionshipLosses,ChampionshipWinPct,ConfChampionshipWins,ConfChampionshipLosses,ConfChampionshipWinPct,Prestige,Job,CtA,Tar,RecruitingClassRank,TeamRanking,ELORating,Plays,RushAtt,Catches,PassAtt,PassCmp,PassInt,PassYds,PassYdsAgainst,TotalYdsAgainst,TotalYds,RushYdsAgainst,PassTD,PassRating,PassingAttemptsPerGame,PassingYardsPerAttempt,PassingYardsPerCompletion,SackPct,PassingYdsPerGame,RushYds,RecYds,RushTD,RecTD,RunLong,PassLong,RecLong,PuntLong,KRLong,PRLong,FGLong,Int,IntReturnYds,Fumbles,FumblesLost,FumReturnYds,Pancakes,MissedTackles,DroppedPasses,PassesDefensed,SacksAllowed,MissedBlocks,TeamOwner,Conference,WasSacked,SackedYards,Tackles,TFL,Sacks,Hurries,Knockdowns,Safeties,ForcedFumbles,FumblesRecovered,DefensiveTD,BlockedFG,BlockedPAT,BlockedPunt,Penalties,PenaltyYds,Punts,PuntYds,PuntsInside20,PuntReturns,PuntReturnYds,PuntReturnTD,KickoffReturns,KickoffReturnYds,KickoffReturnTD,FGA_U20,FGA_2029,FGA_3039,FGA_4049,FGA_50,FGM_U20,FGM_2029,FGM_3039,FGM_4049,FGM_50,FGA,FGM,XPA,XPM,POG,POW,RushAvg,PassAvg,PassPct,RecAvg,FGPct,XPPct,PuntAvg,PuntReturnAvg,KickReturnAvg,RushingAttPerGame,RushingYdsPerGame,RushFDPct,CatchesPerGame,ReceivingYdsPerGame,RecFDPct,KickingPoints,Points,PointsFor,PointsAgainst,Rush20,Rush40,RushFD,Pass20,Pass40,PassFD,Rec20,Rec40,RecFD
,0,0,11,MD,,25,0,0,,1,0,9,16,0,0.36,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,675,2051,0,0,0,1700,879,320,821,320,17,3912,0,0,7229,0,29,86.5,32.8,4.8,12.2,6.3,156.5,3317,3912,16,29,92,85,85,61,93,59,52,18,268,35,17,64,601,106,89,147,22,172,,,55,373,1287,116,71,99,113,0,36,36,3,1,0,1,182,1491,225,8845,50,70,574,1,87,2179,0,3,13,18,11,11,2,11,13,3,5,56,34,48,48,22,0,3.8,12.2,39,12.2,60.7,100,39.3,8.2,25,35.2,132.7,18,12.8,156.5,43.1,150,444,0,0,17,6,158,43,20,138,43,20,138
,0,0,12,KY,,25,0,0,,1,0,9,16,0,0.36,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,544,1997,0,0,0,1806,801,568,1005,568,28,4859,0,0,7105,0,22,98.8,40.2,4.8,8.6,2.6,194.4,2246,4859,20,22,51,76,76,53,103,90,56,13,149,24,14,28,440,102,83,132,10,106,,,27,143,1170,103,68,106,114,1,25,22,0,0,0,3,173,1398,181,6974,54,73,949,0,92,2128,2,3,16,16,15,7,2,13,12,8,3,57,38,40,40,19,0,2.8,8.6,56.5,8.6,66.7,100,38.5,13,23.1,32,89.8,16.4,22.7,194.4,43.1,154,418,0,0,8,2,131,23,5,245,23,5,245
,0,0,13,NEB,,24,0,0,,0,0,6,18,0,0.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,562,2045,0,0,0,1805,795,596,1010,596,21,5654,0,0,8189,0,37,114,42.1,5.6,9.5,3.3,235.6,2535,5654,11,37,70,93,93,52,36,75,52,17,197,28,11,34,566,99,69,126,9,69,,,34,190,1159,91,38,94,86,1,20,24,2,0,0,5,187,1550,186,7252,49,70,505,1,74,1463,0,5,10,22,10,2,1,5,14,4,1,49,25,47,44,25,0,3.2,9.5,59,9.5,51,93.6,39,7.2,19.8,33.1,105.6,17.5,24.8,235.6,43.1,119,425,0,0,11,3,139,34,12,257,34,12,257
,0,0,14,BST,,25,0,0,,1,0,7,18,0,0.28,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,575,1955,0,0,0,1611,706,399,905,399,13,3746,0,0,6479,0,20,83.3,36.2,4.1,9.4,5.5,149.8,2733,3746,14,20,72,56,56,57,103,66,54,16,258,27,12,5,545,128,94,150,17,98,,,53,392,1234,115,61,114,121,6,17,23,5,0,0,2,166,1418,217,9077,63,86,889,2,82,2009,2,1,11,12,22,8,1,8,9,16,5,54,39,42,42,21,0,3.9,9.4,44.1,9.4,72.2,100,41.8,10.3,24.5,28.2,109.3,18.4,16,149.8,40.4,159,417,0,0,12,7,130,33,7,161,33,7,161
,0,0,15,BAMA,,25,0,0,,1,0,10,15,0,0.4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,702,2017,0,0,0,1641,864,349,777,349,21,3916,0,0,6563,0,29,94.2,31.1,5,11.2,5.9,156.6,2647,3916,16,29,55,77,77,57,102,82,53,22,464,26,19,4,514,119,66,156,24,161,,,49,350,1291,107,56,133,124,0,16,14,4,0,0,1,159,1469,197,8183,65,74,860,0,100,2582,4,1,10,14,25,4,1,7,12,13,3,54,36,49,47,28,0,3.1,11.2,44.9,11.2,66.7,95.9,41.5,11.6,25.8,34.6,105.9,18.4,14,156.6,44.4,155,473,0,0,8,2,159,38,15,155,38,15,155
,0,0,16,OHST,,25,0,0,,1,0,12,13,0,0.48,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,655,2022,0,0,0,1708,937,347,771,347,13,3936,0,0,6611,0,23,94.4,30.8,5.1,11.3,4.5,157.4,2675,3936,10,23,66,93,93,56,74,83,55,14,159,18,9,44,562,112,67,182,10,89,,,36,229,1261,120,26,133,108,0,29,21,2,0,0,4,155,1319,232,9380,71,84,869,1,71,1781,0,5,8,19,20,7,5,5,14,15,3,59,42,36,35,26,0,2.9,11.3,45,11.3,71.2,97.2,40.4,10.3,25.1,37.5,107,13.6,13.9,157.4,46.7,161,377,0,0,9,6,127,41,11,162,41,11,162
,0,0,17,CAL,,25,0,0,,1,0,10,15,0,0.4,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,660,2251,0,0,0,1968,923,530,1045,530,16,5176,0,0,8709,0,29,98.4,41.8,5,9.8,3.2,207,3533,5176,20,29,78,76,76,50,102,69,56,11,83,19,14,42,624,145,89,183,10,119,,,35,256,1357,122,63,144,132,2,29,20,1,1,1,2,202,1743,235,8937,75,98,995,0,80,1904,1,3,19,19,24,3,3,15,13,11,3,68,45,47,41,17,0,3.8,9.8,50.7,9.8,66.2,87.2,38,10.2,23.8,36.9,141.3,17.7,21.2,207,44,176,482,0,0,19,6,163,42,11,233,42,11,233
,0,0,18,MINN,,25,0,0,,1,0,13,12,0,0.52,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,680,2169,0,0,0,1677,757,490,920,490,25,5336,0,0,8571,0,33,108.4,36.8,5.8,10.9,5.8,213.4,3235,5336,26,33,74,72,72,63,100,58,53,18,226,23,13,60,569,106,57,164,17,79,,,57,464,1170,91,49,112,101,0,29,24,4,0,0,4,167,1539,168,7433,65,79,931,0,90,1935,1,2,19,19,18,5,2,14,17,10,3,63,46,63,61,21,0,4.3,10.9,53.3,10.9,73,96.8,44.2,11.8,21.5,30.3,129.4,19.2,19.6,213.4,48.8,199,583,0,0,21,10,145,53,9,239,53,9,239
,0,0,19,CU,,25,0,0,,1,0,12,13,0,0.48,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,601,1937,0,0,0,1824,976,436,848,436,21,4341,0,0,7838,0,27,100,33.9,5.1,10,4.3,173.6,3497,4341,22,27,62,72,72,56,104,91,52,18,218,27,11,44,559,95,59,112,8,87,,,38,319,1194,113,82,113,112,0,25,31,1,0,0,2,196,1663,200,7869,52,77,824,2,76,1582,1,4,13,12,20,5,4,12,9,12,2,54,39,52,50,20,0,3.6,10,51.4,10,72.2,96.2,39.3,10.7,20.8,39,139.9,18.9,17.4,173.6,42.9,167,485,0,0,14,7,184,37,8,187,37,8,187
,0,0,20,LSU,,25,0,0,,1,0,12,13,0,0.48,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,639,2020,0,0,0,1718,834,455,884,455,24,4944,0,0,8181,0,36,106.5,35.4,5.6,10.9,4.2,197.8,3237,4944,15,36,52,80,80,63,101,80,49,20,298,25,13,20,510,122,72,138,15,119,,,39,276,1239,118,42,108,94,2,17,21,3,0,0,1,150,1355,178,7314,61,73,841,0,78,1633,1,2,13,14,20,1,2,10,11,11,0,50,34,51,49,20,0,3.9,10.9,51.5,10.9,68,96.1,41.1,11.5,20.9,33.4,129.5,19.9,18.2,197.8,43.5,151,481,0,0,23,6,166,48,14,198,48,14,198
,0,0,21,MIAFL,,25,0,0,,1,0,18,7,0,0.72,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,564,1888,0,0,0,1734,854,463,880,463,25,4790,0,0,8545,0,38,106.9,35.2,5.4,10.3,3.3,191.6,3755,4790,34,38,65,85,85,62,101,82,51,23,273,25,11,21,562,114,70,156,12,96,,,30,227,1163,121,80,107,124,0,21,27,4,1,0,3,196,1655,160,6576,55,85,1248,1,81,1754,2,3,14,18,19,2,2,13,16,15,1,56,47,77,75,28,0,4.4,10.3,52.6,10.3,83.9,97.4,41.1,14.7,21.7,34.2,150.2,20.5,18.5,191.6,44.3,216,690,0,0,27,7,175,35,12,205,35,12,205
,0,0,22,TEXAM,,25,0,0,,1,0,18,7,0,0.72,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,699,1835,0,0,0,1563,943,294,620,294,12,6059,0,0,9908,0,59,157,24.8,9.8,20.6,15.5,242.4,3849,6059,34,59,79,89,89,61,34,68,50,24,345,36,17,24,841,139,50,140,70,145,,,114,965,1298,109,33,146,81,2,16,29,4,0,0,2,162,1463,169,7076,72,93,1324,1,79,1507,0,2,14,18,12,4,1,12,13,7,2,50,35,97,91,33,0,4.1,20.6,47.4,20.6,70,93.8,41.9,14.2,19.1,37.7,154,17.7,11.8,242.4,61.2,196,784,0,0,15,5,167,104,38,180,104,38,180
,0,0,23,ARMY,,25,0,0,,1,0,13,12,0,0.52,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,653,1544,0,0,0,1420,930,184,490,184,5,5089,0,0,9238,0,49,155.8,19.6,10.4,27.7,24.5,203.6,4149,5089,29,49,65,93,93,55,103,90,49,13,94,39,20,74,702,88,30,131,52,84,,,159,1169,1349,127,71,104,106,0,37,34,2,0,0,3,155,1405,186,7380,43,65,898,0,90,2164,3,3,7,13,21,1,2,6,8,11,0,45,27,80,76,22,0,4.5,27.7,37.6,27.7,60,95,39.7,13.8,24,37.2,166,19.8,7.4,203.6,54.9,157,655,0,0,31,11,184,92,41,101,92,41,101
,0,0,24,MIST,,25,0,0,,1,0,18,7,0,0.72,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,668,1918,0,0,0,1680,969,412,711,412,21,6098,0,0,8838,0,52,148.2,28.4,8.6,14.8,4.9,243.9,2740,6098,18,52,58,96,96,59,81,75,52,20,248,24,12,60,538,140,42,170,11,76,,,37,285,1282,107,43,130,106,0,20,28,4,0,0,5,160,1427,167,6987,59,77,1117,3,83,2044,0,4,12,18,23,4,4,10,11,17,1,61,43,73,70,33,0,2.8,14.8,57.9,14.8,70.5,95.9,41.8,14.5,24.6,38.8,109.6,14.9,16.5,243.9,45.4,199,661,0,0,11,5,144,71,43,187,71,43,187
,0,0,25,OR,,25,0,0,,1,0,10,15,0,0.4,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,759,2157,0,0,0,1868,965,454,903,454,19,4598,0,0,8650,0,27,98.7,36.1,5.1,10.1,3.6,183.9,4052,4598,29,27,70,79,79,57,99,69,55,27,437,28,16,3,519,136,71,138,7,104,,,34,249,1376,131,48,111,99,0,27,21,4,0,0,2,228,2062,216,8896,81,74,701,0,80,1889,0,1,13,18,22,4,1,7,12,11,3,58,34,60,57,27,0,4.2,10.1,50.3,10.1,58.6,95,41.2,9.5,23.6,38.6,162.1,18.7,18.2,183.9,44.7,159,519,0,0,28,10,180,37,12,203,37,12,203
,0,0,26,FL,,25,0,0,,1,0,13,12,0,0.52,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,641,1642,0,0,0,1457,919,175,538,175,12,4003,0,0,7181,0,41,115.7,21.5,7.4,22.9,23,160.1,3178,4003,11,41,78,90,90,61,103,65,55,29,420,30,17,59,677,101,39,167,46,94,,,161,1159,1216,88,46,141,108,1,34,35,6,0,0,3,178,1551,232,10122,75,83,970,2,94,2361,2,1,12,12,19,4,1,11,10,10,2,48,34,60,59,23,0,3.5,22.9,32.5,22.9,70.8,98.3,43.6,11.7,25.1,36.8,127.1,15.5,7,160.1,50.3,161,533,0,0,12,6,142,66,33,88,66,33,88
,0,0,27,WASH,,25,0,0,,1,0,13,12,0,0.52,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,709,2145,0,0,0,1884,963,481,921,481,20,5049,0,0,8261,0,43,109.3,36.8,5.5,10.5,4.4,202,3212,5049,13,43,75,95,95,56,41,90,53,16,302,35,16,26,545,134,61,144,18,108,,,42,282,1383,125,72,131,115,0,24,32,0,0,0,2,228,1977,207,8823,58,77,1352,4,97,1992,0,5,13,18,12,9,4,10,12,8,3,57,37,56,51,25,0,3.3,10.5,52.2,10.5,64.9,91.1,42.6,17.6,20.5,38.5,128.5,18.2,19.2,202,39.7,162,522,0,0,8,4,175,45,16,191,45,16,191
,0,0,28,WIS,,25,0,0,,1,0,13,12,0,0.52,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,722,2021,0,0,0,1746,1011,384,735,384,15,4116,0,0,8263,0,26,106.9,29.4,5.6,10.7,4.5,164.6,4147,4116,33,26,88,77,77,59,108,76,52,18,210,33,18,66,491,107,36,148,5,55,,,35,248,1263,112,45,143,120,0,37,32,1,0,0,2,161,1415,184,7890,76,87,1055,3,73,1736,3,1,19,18,18,2,1,14,11,8,1,58,35,63,61,28,0,4.1,10.7,52.2,10.7,60.3,96.8,42.9,12.1,23.8,40.4,165.9,18.7,15.4,164.6,45.8,166,562,0,0,25,8,189,43,10,176,43,10,176
,0,0,29,GEO,,25,0,0,,1,0,16,9,0,0.64,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,724,2049,0,0,0,1783,996,455,787,455,21,6302,0,0,10083,0,55,142.8,31.5,8,13.9,4,252.1,3781,6302,31,55,76,86,86,56,43,71,53,20,260,25,16,22,598,104,58,150,16,83,,,33,269,1221,117,47,132,119,2,19,20,3,0,0,6,201,1665,156,6407,51,82,1020,1,89,1987,0,2,16,21,24,8,2,12,15,17,4,71,50,87,84,32,0,3.8,13.9,57.8,13.9,70.4,96.6,41.1,12.4,22.3,39.8,151.2,17.9,18.2,252.1,47.7,234,774,0,0,14,7,178,74,33,217,74,33,217
,0,0,30,MICH,,24,0,0,,0,0,4,20,0,0.167,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,801,2027,0,0,0,1643,804,345,839,345,14,3683,0,0,6336,0,22,83.3,35,4.4,10.7,4.8,153.5,2653,3683,9,22,57,82,82,56,104,72,54,31,520,26,11,29,419,130,63,109,21,147,,,42,299,1279,108,37,83,70,0,24,28,2,0,0,2,175,1591,210,8303,74,51,730,1,96,2101,2,1,12,18,13,3,1,10,11,7,2,47,31,35,34,16,0,3.3,10.7,41.1,10.7,66,97.1,39.5,14.3,21.9,33.5,110.5,17.4,14.4,153.5,46.1,127,343,0,0,9,2,140,39,9,159,39,9,159
,0,0,31,FLST,,25,0,0,,1,0,13,12,0,0.52,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,617,2091,0,0,0,1831,909,475,922,475,30,5412,0,0,9363,0,34,106.5,36.9,5.9,11.4,4.5,216.5,3951,5412,30,34,71,88,88,55,89,78,50,20,217,17,12,32,596,124,63,157,14,145,,,43,312,1244,114,57,130,122,0,26,19,2,2,0,5,211,1794,181,7365,52,78,681,2,96,2119,0,4,13,23,22,3,4,11,17,14,2,65,48,67,65,30,0,4.3,11.4,51.5,11.4,73.8,97,40.7,8.7,22.1,36.4,158,21.5,19,216.5,47.2,209,617,0,0,17,4,195,49,21,224,49,21,224
,0,0,32,UCLA,,25,0,1,1984,1,0,24,1,0,0.96,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,,649,2207,0,0,0,1831,866,596,965,596,19,6928,0,0,9989,0,72,142.8,38.6,7.2,11.6,3.9,277.1,3061,6928,34,72,57,86,86,60,101,73,57,23,242,19,8,69,569,128,57,189,9,107,,,39,216,1291,125,54,151,112,0,31,28,2,1,0,5,156,1302,172,7464,64,95,1075,2,72,1682,1,1,12,16,21,4,1,9,11,14,2,54,37,109,101,37,0,3.5,11.6,61.8,11.6,68.5,92.7,43.4,11.3,23.4,34.6,122.4,18.4,23.8,277.1,41.6,212,878,0,0,10,2,159,66,35,248,66,35,248
,0,0,33,VA,,25,0,0,,1,0,19,6,0,0.76,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,624,2331,0,0,0,1842,848,552,994,552,24,6335,0,0,9224,0,50,120.8,39.8,6.4,11.5,3.3,253.4,2889,6335,22,50,70,84,84,58,96,77,53,18,245,21,11,38,604,130,72,208,13,119,,,34,225,1307,132,37,184,124,0,25,21,4,0,0,6,188,1499,199,8173,68,92,1318,2,68,1476,1,3,11,26,20,6,3,10,22,11,3,66,49,77,75,27,0,3.4,11.5,55.5,11.5,74.2,97.4,41.1,14.3,21.7,33.9,115.6,16.4,22.1,253.4,42.8,222,696,0,0,13,6,139,55,23,236,55,23,236
