RecordType,RecordID,Week,Season,PlayerID,TeamID,VsTeamID,RecordValue
0,5,0,1984,852,11,27,3
0,6,10,1984,852,11,1,159.8
0,7,8,1985,855,11,6,85
0,8,11,1984,856,11,7,23
0,9,10,1984,857,11,1,119
0,10,10,1984,857,11,1,2
0,11,10,1984,857,11,1,92
0,12,0,1984,869,11,27,10
0,13,8,1985,868,11,6,177
0,14,13,1984,869,11,19,2
0,15,8,1985,868,11,6,85
0,16,9,1984,852,11,23,4
0,17,3,1984,852,11,25,2
0,18,8,1984,920,11,6,2
0,19,7,1985,929,11,37,58
0,20,4,1984,929,11,10,11
0,21,9,1984,901,11,23,3
0,22,1,1985,929,11,16,2
0,23,9,1984,852,11,23,3
0,24,10,1985,920,11,1,11
0,25,4,1984,919,11,10,1
0,26,13,1984,858,11,19,76
0,27,8,1985,858,11,6,1
0,28,13,1984,858,11,19,59
0,29,8,1984,858,11,6,135
0,30,0,0,0,0,0,0
0,31,4,1985,858,11,10,93
0,32,11,1984,934,11,7,5
0,33,4,1984,934,11,10,4
0,34,7,1985,934,11,37,52
0,35,13,1984,934,11,19,4
0,36,13,1984,934,11,19,4
0,37,4,1984,934,11,10,100
0,38,1,1984,934,11,16,100
0,39,5,1984,935,11,14,51.5
0,40,5,1985,936,11,14,622
0,41,0,1984,935,11,27,61
0,42,13,1985,911,11,19,4
0,43,10,1985,879,11,1,10
0,44,13,1984,882,11,19,2
1,0,0,1984,852,11,0,360
1,1,0,1984,852,11,0,232
1,2,0,1984,852,11,0,64.4
1,3,0,1984,852,11,0,12
1,4,0,1984,852,11,0,2349
1,5,0,1984,852,11,0,16
1,6,0,1984,852,11,0,127.3
1,7,0,1984,852,11,0,69
1,8,0,1984,856,11,0,206
1,9,0,1984,856,11,0,720
1,10,0,1984,857,11,0,9
1,11,0,1984,857,11,0,92
1,12,0,1984,869,11,0,71
1,13,0,1984,868,11,0,854
1,14,0,1984,868,11,0,6
1,15,0,1984,868,11,0,69
1,16,0,1984,852,11,0,17
1,17,0,1984,852,11,0,9
1,18,0,1984,919,11,0,4
1,19,0,1984,919,11,0,84
1,20,0,1984,911,11,0,81
1,21,0,1984,901,11,0,9
1,22,0,1984,902,11,0,2
1,23,0,1984,852,11,0,6
1,24,0,1984,923,11,0,8
1,25,0,1984,919,11,0,1
1,26,0,1984,856,11,0,178
1,27,0,0,0,0,0,0
1,28,0,1984,858,11,0,59
1,29,0,1984,858,11,0,531
1,30,0,0,0,0,0,0
1,31,0,1984,858,11,0,85
1,32,0,1984,934,11,0,32
1,33,0,1984,934,11,0,24
1,34,0,1984,934,11,0,51
1,35,0,1984,934,11,0,30
1,36,0,1984,934,11,0,30
1,37,0,1984,934,11,0,75
1,38,0,1984,934,11,0,100
1,39,0,1984,935,11,0,43.9
1,40,0,1984,935,11,0,3384
1,41,0,1984,935,11,0,61
1,42,0,1984,911,11,0,12
1,43,0,1984,884,11,0,60
1,44,0,1984,878,11,0,2
2,0,0,1984,852,11,27,32
2,1,0,1984,852,11,27,19
2,2,0,1984,852,11,27,59.4
2,3,0,1984,852,11,27,1
