WeekNumber,GameID,Season,TeamID,Team,PlayerID,G,GS,Championships,ChampionshipYears,MadeBowlGame,MadePlayoffs,Wins,Losses,Ties,WinPct,BowlGame,RegularBowlWins,RegularBowlLosses,RegularBowlWinPct,RoundOf16BowlWins,RoundOf16BowlLosses,RoundOf16BowlWinPct,QuarterFinalBowlWins,QuarterFinalBowlLosses,QuarterFinalBowlWinPct,SemiFinalBowlWins,SemiFinalBowlLosses,SemiFinalBowlWinPct,ChampionshipWins,ChampionshipLosses,ChampionshipWinPct,ConfChampionshipWins,ConfChampionshipLosses,ConfChampionshipWinPct,Prestige,Job,CtA,Tar,RecruitingClassRank,TeamRanking,ELORating,Plays,RushAtt,Catches,PassAtt,PassCmp,PassInt,PassYds,PassYdsAgainst,TotalYdsAgainst,TotalYds,RushYdsAgainst,PassTD,PassRating,PassingAttemptsPerGame,PassingYardsPerAttempt,PassingYardsPerCompletion,SackPct,PassingYdsPerGame,RushYds,RecYds,RushTD,RecTD,RunLong,PassLong,RecLong,PuntLong,KRLong,PRLong,FGLong,Int,IntReturnYds,Fumbles,FumblesLost,FumReturnYds,Pancakes,MissedTackles,DroppedPasses,PassesDefensed,SacksAllowed,MissedBlocks,TeamOwner,Conference,WasSacked,SackedYards,Tackles,TFL,Sacks,Hurries,Knockdowns,Safeties,ForcedFumbles,FumblesRecovered,DefensiveTD,BlockedFG,BlockedPAT,BlockedPunt,Penalties,PenaltyYds,Punts,PuntYds,PuntsInside20,PuntReturns,PuntReturnYds,PuntReturnTD,KickoffReturns,KickoffReturnYds,KickoffReturnTD,FGA_U20,FGA_2029,FGA_3039,FGA_4049,FGA_50,FGM_U20,FGM_2029,FGM_3039,FGM_4049,FGM_50,FGA,FGM,XPA,XPM,POG,POW,RushAvg,PassAvg,PassPct,RecAvg,FGPct,XPPct,PuntAvg,PuntReturnAvg,KickReturnAvg,RushingAttPerGame,RushingYdsPerGame,RushFDPct,CatchesPerGame,ReceivingYdsPerGame,RecFDPct,KickingPoints,Points,PointsFor,PointsAgainst,Rush20,Rush40,RushFD,Pass20,Pass40,PassFD,Rec20,Rec40,RecFD
,0,0,29,GEO,11,25,0,0,,1,0,16,9,0,0.64,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,724,2049,0,0,0,0,996,455,787,455,21,6302,0,0,10083,0,55,142.8,31.5,8,13.9,4,252.1,3781,6302,31,55,76,86,86,56,43,71,53,20,260,25,16,22,598,104,58,150,16,83,,,33,269,1221,117,47,132,119,2,19,20,3,0,0,6,201,1665,156,6407,51,82,1020,1,89,1987,0,2,16,21,24,8,2,12,15,17,4,71,50,87,84,32,0,3.8,13.9,57.8,13.9,70.4,96.6,41.1,12.4,22.3,39.8,151.2,17.9,18.2,252.1,47.7,234,774,0,0,14,7,178,74,33,217,74,33,217
,0,0,16,OHST,12,25,0,0,,1,0,13,12,0,0.52,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,704,2095,0,0,0,0,965,405,810,405,19,4500,0,0,7901,0,29,103.8,32.4,5.6,11.1,4.9,180,3401,4500,20,29,66,85,85,56,39,71,51,15,277,28,15,33,594,96,67,165,17,102,,,42,317,1233,131,40,136,119,2,28,27,3,0,0,5,175,1489,190,7764,54,87,874,1,78,1723,0,3,12,20,25,9,3,8,13,16,3,69,43,52,50,25,0,3.5,11.1,50,11.1,62.3,96.2,40.9,10,22.1,38.6,136,17.4,16.2,180,47.9,179,497,0,0,11,5,168,42,8,194,42,8,194
,0,0,26,FL,13,25,0,0,,1,0,13,12,0,0.52,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,641,1642,0,0,0,0,919,175,538,175,12,4003,0,0,7181,0,41,115.7,21.5,7.4,22.9,23,160.1,3178,4003,11,41,78,90,90,61,103,65,55,29,420,30,17,59,677,101,39,167,46,94,,,161,1159,1216,88,46,141,108,1,34,35,6,0,0,3,178,1551,232,10122,75,83,970,2,94,2361,2,1,12,12,19,4,1,11,10,10,2,48,34,60,59,23,0,3.5,22.9,32.5,22.9,70.8,98.3,43.6,11.7,25.1,36.8,127.1,15.5,7,160.1,50.3,161,533,0,0,12,6,142,66,33,88,66,33,88
,0,0,16,OHST,14,25,0,0,,1,0,14,11,0,0.56,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,676,1885,0,0,0,0,934,262,657,262,17,3553,0,0,6729,0,27,93.7,26.3,5.4,13.6,12.6,142.1,3176,3553,14,27,78,75,75,60,103,65,55,19,282,30,14,44,642,89,56,174,29,105,,,95,687,1193,110,42,144,116,1,36,35,4,0,0,5,154,1356,221,9219,70,87,938,2,79,1856,2,2,11,13,24,7,2,8,10,16,3,57,39,48,46,23,0,3.4,13.6,39.9,13.6,68.4,95.8,41.7,10.8,23.5,37.4,127,16.2,10.5,142.1,49.6,163,457,0,0,10,5,151,50,14,130,50,14,130
,0,0,26,FL,15,25,0,0,,1,0,13,12,0,0.52,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,641,1642,0,0,0,0,919,175,538,175,12,4003,0,0,7181,0,41,115.7,21.5,7.4,22.9,23,160.1,3178,4003,11,41,78,90,90,61,103,65,55,29,420,30,17,59,677,101,39,167,46,94,,,161,1159,1216,88,46,141,108,1,34,35,6,0,0,3,178,1551,232,10122,75,83,970,2,94,2361,2,1,12,12,19,4,1,11,10,10,2,48,34,60,59,23,0,3.5,22.9,32.5,22.9,70.8,98.3,43.6,11.7,25.1,36.8,127.1,15.5,7,160.1,50.3,161,533,0,0,12,6,142,66,33,88,66,33,88
,0,0,21,MIAFL,16,25,0,0,,1,0,18,7,0,0.72,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,564,1888,0,0,0,0,854,463,880,463,25,4790,0,0,8545,0,38,106.9,35.2,5.4,10.3,3.3,191.6,3755,4790,34,38,65,85,85,62,101,82,51,23,273,25,11,21,562,114,70,156,12,96,,,30,227,1163,121,80,107,124,0,21,27,4,1,0,3,196,1655,160,6576,55,85,1248,1,81,1754,2,3,14,18,19,2,2,13,16,15,1,56,47,77,75,28,0,4.4,10.3,52.6,10.3,83.9,97.4,41.1,14.7,21.7,34.2,150.2,20.5,18.5,191.6,44.3,216,690,0,0,27,7,175,35,12,205,35,12,205
,0,0,21,MIAFL,17,25,0,0,,1,0,18,7,0,0.72,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,564,1888,0,0,0,0,854,463,880,463,25,4790,0,0,8545,0,38,106.9,35.2,5.4,10.3,3.3,191.6,3755,4790,34,38,65,85,85,62,101,82,51,23,273,25,11,21,562,114,70,156,12,96,,,30,227,1163,121,80,107,124,0,21,27,4,1,0,3,196,1655,160,6576,55,85,1248,1,81,1754,2,3,14,18,19,2,2,13,16,15,1,56,47,77,75,28,0,4.4,10.3,52.6,10.3,83.9,97.4,41.1,14.7,21.7,34.2,150.2,20.5,18.5,191.6,44.3,216,690,0,0,27,7,175,35,12,205,35,12,205
,0,0,21,MIAFL,18,25,0,0,,1,0,18,7,0,0.72,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,564,1888,0,0,0,0,854,463,880,463,25,4790,0,0,8545,0,38,106.9,35.2,5.4,10.3,3.3,191.6,3755,4790,34,38,65,85,85,62,101,82,51,23,273,25,11,21,562,114,70,156,12,96,,,30,227,1163,121,80,107,124,0,21,27,4,1,0,3,196,1655,160,6576,55,85,1248,1,81,1754,2,3,14,18,19,2,2,13,16,15,1,56,47,77,75,28,0,4.4,10.3,52.6,10.3,83.9,97.4,41.1,14.7,21.7,34.2,150.2,20.5,18.5,191.6,44.3,216,690,0,0,27,7,175,35,12,205,35,12,205
,0,0,20,LSU,19,25,0,0,,1,0,12,13,0,0.48,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,639,2020,0,0,0,0,834,455,884,455,24,4944,0,0,8181,0,36,106.5,35.4,5.6,10.9,4.2,197.8,3237,4944,15,36,52,80,80,63,101,80,49,20,298,25,13,20,510,122,72,138,15,119,,,39,276,1239,118,42,108,94,2,17,21,3,0,0,1,150,1355,178,7314,61,73,841,0,78,1633,1,2,13,14,20,1,2,10,11,11,0,50,34,51,49,20,0,3.9,10.9,51.5,10.9,68,96.1,41.1,11.5,20.9,33.4,129.5,19.9,18.2,197.8,43.5,151,481,0,0,23,6,166,48,14,198,48,14,198
,0,0,33,VA,20,25,0,0,,1,0,16,9,0,0.64,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,584,2110,0,0,0,0,851,507,916,507,21,5733,0,0,8716,0,41,118.1,36.6,6.3,11.3,4,229.3,2983,5733,18,41,70,84,84,63,96,80,53,20,353,24,11,46,556,143,70,175,13,112,,,38,254,1273,126,37,145,103,0,20,24,5,0,0,3,187,1563,183,7676,63,83,1052,2,75,1558,1,1,10,26,22,5,1,9,22,14,2,64,48,64,62,23,0,3.5,11.3,55.3,11.3,75,96.9,41.9,12.7,20.8,34,119.3,17,20.3,229.3,41.8,206,608,0,0,20,8,145,52,18,212,52,18,212
,0,0,20,LSU,21,25,0,0,,1,0,12,13,0,0.48,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,639,2020,0,0,0,0,834,455,884,455,24,4944,0,0,8181,0,36,106.5,35.4,5.6,10.9,4.2,197.8,3237,4944,15,36,52,80,80,63,101,80,49,20,298,25,13,20,510,122,72,138,15,119,,,39,276,1239,118,42,108,94,2,17,21,3,0,0,1,150,1355,178,7314,61,73,841,0,78,1633,1,2,13,14,20,1,2,10,11,11,0,50,34,51,49,20,0,3.9,10.9,51.5,10.9,68,96.1,41.1,11.5,20.9,33.4,129.5,19.9,18.2,197.8,43.5,151,481,0,0,23,6,166,48,14,198,48,14,198
,0,0,8,IOWA,22,25,0,0,,1,0,9,16,0,0.36,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,773,2025,0,0,0,0,814,344,805,344,21,4159,0,0,7231,0,29,92.8,32.2,5.2,12.1,4.5,166.4,3072,4159,21,29,64,86,86,57,101,77,53,18,443,28,19,21,513,118,64,120,16,146,,,38,253,1355,110,53,114,94,0,23,21,4,0,0,0,150,1416,184,7499,59,52,658,0,110,2816,3,0,6,13,28,2,0,3,8,16,1,49,28,54,49,25,0,3.8,12.1,42.7,12.1,57.1,90.7,40.8,12.7,25.6,32.6,122.9,21,13.8,166.4,45.3,133,475,0,0,15,5,171,44,17,156,44,17,156
,0,0,15,BAMA,23,25,0,0,,1,0,10,15,0,0.4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,702,2017,0,0,0,0,864,349,777,349,21,3916,0,0,6563,0,29,94.2,31.1,5,11.2,5.9,156.6,2647,3916,16,29,55,77,77,57,102,82,53,22,464,26,19,4,514,119,66,156,24,161,,,49,350,1291,107,56,133,124,0,16,14,4,0,0,1,159,1469,197,8183,65,74,860,0,100,2582,4,1,10,14,25,4,1,7,12,13,3,54,36,49,47,28,0,3.1,11.2,44.9,11.2,66.7,95.9,41.5,11.6,25.8,34.6,105.9,18.4,14,156.6,44.4,155,473,0,0,8,2,159,38,15,155,38,15,155
,0,0,15,BAMA,24,25,0,0,,1,0,10,15,0,0.4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,702,2017,0,0,0,0,864,349,777,349,21,3916,0,0,6563,0,29,94.2,31.1,5,11.2,5.9,156.6,2647,3916,16,29,55,77,77,57,102,82,53,22,464,26,19,4,514,119,66,156,24,161,,,49,350,1291,107,56,133,124,0,16,14,4,0,0,1,159,1469,197,8183,65,74,860,0,100,2582,4,1,10,14,25,4,1,7,12,13,3,54,36,49,47,28,0,3.1,11.2,44.9,11.2,66.7,95.9,41.5,11.6,25.8,34.6,105.9,18.4,14,156.6,44.4,155,473,0,0,8,2,159,38,15,155,38,15,155
,0,0,12,KY,25,25,0,0,,1,0,9,16,0,0.36,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,544,1997,0,0,0,0,801,568,1005,568,28,4859,0,0,7105,0,22,98.8,40.2,4.8,8.6,2.6,194.4,2246,4859,20,22,51,76,76,53,103,90,56,13,149,24,14,28,440,102,83,132,10,106,,,27,143,1170,103,68,106,114,1,25,22,0,0,0,3,173,1398,181,6974,54,73,949,0,92,2128,2,3,16,16,15,7,2,13,12,8,3,57,38,40,40,19,0,2.8,8.6,56.5,8.6,66.7,100,38.5,13,23.1,32,89.8,16.4,22.7,194.4,43.1,154,418,0,0,8,2,131,23,5,245,23,5,245
,0,0,26,FL,26,25,0,0,,1,0,11,14,0,0.44,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,513,1820,0,0,0,0,849,414,830,414,20,4956,0,0,7450,0,38,110.3,33.2,6,12,10.4,198.2,2494,4956,18,38,58,90,90,61,103,90,54,21,273,28,18,49,549,95,55,160,25,85,,,96,637,1187,97,53,132,117,1,24,26,3,0,0,3,181,1447,202,8572,65,78,907,0,95,2266,1,4,13,12,16,4,3,12,10,9,2,49,36,56,56,19,0,2.9,12,49.9,12,73.5,100,42.4,11.6,23.9,34,99.8,14.8,16.6,198.2,43.7,164,524,0,0,10,4,126,44,23,181,44,23,181
,0,0,29,GEO,27,25,0,0,,1,0,15,10,0,0.6,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,568,2017,0,0,0,0,895,551,926,551,27,6308,0,0,9180,0,50,128.7,37,6.8,11.4,2.2,252.3,2872,6308,32,50,76,86,86,55,103,90,54,16,118,25,16,23,518,91,63,152,7,77,,,21,117,1152,105,56,131,125,1,17,19,1,0,0,6,183,1428,157,6312,57,77,1021,0,91,2025,1,4,16,14,20,6,3,13,12,16,4,60,48,79,77,26,0,3.2,11.4,59.5,11.4,80,97.5,40.2,13.3,22.3,35.8,114.9,16.2,22,252.3,44.6,221,725,0,0,11,5,145,60,29,246,60,29,246
,0,0,2,CLEM,28,24,0,0,,0,0,6,18,0,0.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,709,2100,0,0,0,0,944,367,844,367,18,3543,0,0,7001,0,15,80.3,35.2,4.2,9.7,4.3,147.6,3458,3543,22,15,75,67,67,52,96,66,52,19,273,26,14,33,607,132,83,143,9,149,,,38,241,1292,100,53,126,123,1,27,31,2,0,0,3,191,1494,224,8327,50,69,776,0,97,2264,1,0,14,20,18,4,0,13,14,12,3,56,42,37,32,19,0,3.7,9.7,43.5,9.7,75,86.5,37.2,11.2,23.3,39.3,144.1,19,15.3,147.6,41.7,158,398,0,0,33,8,179,32,4,153,32,4,153
,0,0,20,LSU,29,24,0,0,,0,0,8,16,0,0.333,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,670,2067,0,0,0,0,858,409,875,409,24,4198,0,0,7246,0,20,89.1,36.5,4.8,10.3,4.4,174.9,3048,4198,20,20,69,80,80,52,101,66,51,19,246,20,13,28,547,109,72,146,12,130,,,40,286,1232,102,46,115,102,3,23,21,3,0,0,0,148,1257,202,7671,53,78,914,0,76,1767,1,2,15,11,19,2,2,13,9,11,1,49,36,42,40,19,0,3.6,10.3,46.7,10.3,73.5,95.2,38,11.7,23.2,35.8,127,19,17,174.9,45.2,148,412,0,0,23,4,163,42,8,185,42,8,185
,0,0,36,ILL,30,24,0,0,,0,0,10,14,0,0.417,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,700,2049,0,0,0,0,883,405,831,405,21,4085,0,0,7089,0,16,91.3,34.6,4.9,10.1,4.6,170.2,3004,4085,21,16,69,74,74,52,104,71,53,22,437,24,12,19,575,112,67,146,8,109,,,40,294,1303,109,44,135,107,1,23,26,4,0,0,3,171,1355,199,7607,48,79,947,0,76,1739,1,3,18,18,19,6,3,15,13,12,5,64,48,42,38,21,0,3.4,10.1,48.7,10.1,75,90.5,38.2,12,22.9,36.8,125.2,18,16.9,170.2,44,182,434,0,0,20,8,159,40,5,178,40,5,178
,0,0,22,TEXAM,31,25,0,0,,1,0,18,7,0,0.72,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,699,1835,0,0,0,0,943,294,620,294,12,6059,0,0,9908,0,59,157,24.8,9.8,20.6,15.5,242.4,3849,6059,34,59,79,89,89,61,34,68,50,24,345,36,17,24,841,139,50,140,70,145,,,114,965,1298,109,33,146,81,2,16,29,4,0,0,2,162,1463,169,7076,72,93,1324,1,79,1507,0,2,14,18,12,4,1,12,13,7,2,50,35,97,91,33,0,4.1,20.6,47.4,20.6,70,93.8,41.9,14.2,19.1,37.7,154,17.7,11.8,242.4,61.2,196,784,0,0,15,5,167,104,38,180,104,38,180
,0,0,17,CAL,32,25,0,0,,1,0,14,11,0,0.56,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,656,1951,0,0,0,0,978,360,778,360,11,5702,0,0,9693,0,46,124.5,31.1,7.3,15.8,8.6,228.1,3991,5702,26,46,67,89,89,59,34,69,50,22,317,26,15,12,757,125,60,163,42,121,,,73,602,1286,114,50,143,118,3,19,19,2,1,1,1,186,1683,203,7949,71,97,1184,0,81,1758,0,3,20,14,18,3,3,17,12,4,3,58,39,73,69,29,0,4.1,15.8,46.3,15.8,67.2,94.5,39.2,12.2,21.7,39.1,159.6,18.4,14.4,228.1,51.9,186,630,0,0,18,5,180,82,34,187,82,34,187
,0,0,22,TEXAM,33,25,0,0,,1,0,18,7,0,0.72,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,699,1835,0,0,0,0,943,294,620,294,12,6059,0,0,9908,0,59,157,24.8,9.8,20.6,15.5,242.4,3849,6059,34,59,79,89,89,61,34,68,50,24,345,36,17,24,841,139,50,140,70,145,,,114,965,1298,109,33,146,81,2,16,29,4,0,0,2,162,1463,169,7076,72,93,1324,1,79,1507,0,2,14,18,12,4,1,12,13,7,2,50,35,97,91,33,0,4.1,20.6,47.4,20.6,70,93.8,41.9,14.2,19.1,37.7,154,17.7,11.8,242.4,61.2,196,784,0,0,15,5,167,104,38,180,104,38,180
