Season,GameID,OPOGPlayerID,DPOGPlayerID,Simmed,Weather,HomeTeamID,AwayTeamID,Week,HomeScore1Q,HomeScore2Q,HomeScore3Q,HomeScore4Q,HomeScoreOT,AwayScore1Q,AwayScore2Q,AwayScore3Q,AwayScore4Q,AwayScoreOT,AwayScore,HomeScore,Overtime,HomePlaysRun,AwayPlaysRun,PlaysRun,HomeTOP,AwayTOP,Home1stDowns,Away1stDowns,Home3rdDownAtt,Away3rdDownAtt,Home3rdDownComp,Away3rdDownComp,Home4thDownAtt,Away4thDownAtt,Home4thDownComp,Away4thDownComp,HomeTotalYds,AwayTotalYds,HomePassYds,HomePassAtt,HomePassCmp,HomeRushYds,HomeRushAtt,AwayPassYds,AwayPassAtt,AwayPassCmp,AwayRushYds,AwayRushAtt,HomePenalties,HomePenaltyYds,AwayPenalties,AwayPenaltyYds,HomeFumbles,HomeFumblesLost,HomeInt,AwayFumbles,AwayFumblesLost,AwayInt,HomeSacked,AwaySacked,HomeSackedYds,AwaySackedYds,GameType,PlayoffGameType
1987,1583,1997,2707,True,"88° F, Wind 9 mph, Rain",16,7,-3,7,0,0,7,0,7,0,3,3,0,13,14,False,61,66,127,2024,1576,22,14,12,13,2,2,2,0,1,0,301,406,179,27,16,122,34,247,35,29,159,31,4,23,1,10,0,0,0,1,0,0,1,2,5,18,Preseason,WildCard
1987,1584,1897,3530,True,"76° F, Wind 14 mph",1,12,-3,0,7,7,0,0,0,10,14,7,0,31,14,False,61,63,124,1779,1821,12,21,15,14,6,8,2,1,0,0,309,351,250,39,25,59,22,218,28,20,133,35,4,53,2,27,0,0,1,1,1,0,1,1,7,11,Preseason,WildCard
1987,1585,2034,2755,True,"74° F, Wind 4 mph",6,9,-3,3,7,7,7,0,0,7,7,3,0,17,24,False,52,62,114,2527,1073,26,11,13,9,8,3,0,0,0,0,389,378,281,28,15,108,24,307,27,19,71,35,11,89,2,10,0,0,0,0,0,0,2,0,15,0,Preseason,WildCard
1987,1586,1947,2098,True,"72° F, Indoors",10,4,-3,3,3,15,7,0,7,0,0,14,0,21,28,False,54,66,120,2136,1464,16,12,14,11,7,4,0,1,0,0,328,392,175,18,12,153,36,268,27,22,124,39,13,113,5,50,0,0,0,2,1,0,0,6,0,43,Preseason,WildCard
1987,1587,5657,2261,True,"70° F, Wind 2 mph",14,20,-3,14,0,0,7,0,0,7,7,14,0,28,21,False,73,51,124,1525,2075,19,21,10,10,3,4,0,2,0,1,280,324,204,43,27,76,30,201,33,21,123,18,9,79,8,46,1,0,1,2,1,1,1,4,12,24,Preseason,WildCard
1987,1588,2069,3549,True,"87° F, Wind 4 mph, Rain",2,11,-3,0,14,7,3,0,6,0,0,0,0,6,24,False,65,56,121,2038,1562,12,10,14,15,3,1,0,2,0,1,444,306,368,39,27,76,26,156,26,14,150,30,4,32,12,95,4,2,1,0,0,1,3,1,22,8,Preseason,WildCard
1987,1589,1831,2016,True,"72° F, Indoors",13,18,-3,3,0,7,7,6,7,0,10,0,0,17,23,True,51,62,113,2117,1883,21,12,13,13,4,4,1,1,0,1,201,306,127,14,10,74,37,180,26,14,126,36,4,41,8,75,2,0,0,1,1,0,1,0,10,0,Preseason,WildCard
1987,1590,1989,6128,True,"69° F, Wind 1 mph",5,3,-3,3,7,7,10,0,0,13,7,10,0,30,27,False,59,51,110,1516,2084,18,20,12,16,4,8,1,0,1,0,250,197,182,29,18,68,30,169,29,17,52,22,11,93,5,43,1,0,0,2,1,0,2,1,17,6,Preseason,WildCard
1987,1591,1883,6094,True,"61° F, Wind 10 mph",8,17,-3,10,7,14,7,0,0,0,0,0,0,0,38,False,62,62,124,1474,2126,14,17,8,19,3,8,1,4,1,2,445,296,364,37,29,81,25,171,29,18,125,33,13,130,10,80,0,0,0,1,0,0,1,3,10,26,Preseason,WildCard
1987,1592,1846,3128,True,"62° F, Wind 2 mph",9,13,-2,0,3,7,7,0,0,7,0,7,0,14,17,False,62,51,113,1491,2109,12,19,11,15,2,7,2,2,0,1,378,201,307,27,19,71,35,127,14,10,74,37,2,10,4,41,0,0,0,2,0,0,0,1,0,10,Preseason,WildCard
1987,1593,2026,6119,True,"64° F, Wind 4 mph",4,6,-2,0,14,0,7,0,10,3,15,10,0,38,21,False,66,52,118,1444,2156,11,17,14,12,6,5,2,0,0,0,392,389,268,27,22,124,39,281,28,15,108,24,5,50,11,89,2,1,0,0,0,0,6,2,43,15,Preseason,WildCard
1987,1594,1928,3618,True,"70° F, Wind 3 mph",1,14,-2,7,0,0,0,0,0,7,6,17,0,30,7,False,61,73,134,1852,1748,17,14,14,13,4,4,3,0,0,0,309,280,250,39,25,59,22,204,43,27,76,30,4,53,9,79,0,0,1,1,0,1,1,1,7,12,Preseason,WildCard
1987,1595,3284,2058,True,"76° F, Wind 10 mph",7,11,-2,0,14,0,13,0,10,20,0,0,0,30,27,False,66,56,122,1765,1835,17,16,9,14,3,5,0,1,0,0,406,306,247,35,29,159,31,156,26,14,150,30,1,10,12,95,1,0,0,0,0,1,2,1,18,8,Preseason,WildCard
1987,1596,2414,5987,True,"72° F, Indoors",19,16,-2,7,3,0,0,0,0,7,0,0,0,7,10,False,50,61,111,1981,1619,14,14,15,12,4,3,0,0,0,0,345,301,268,23,14,77,27,179,27,16,122,34,3,35,4,23,0,0,0,0,0,0,8,1,62,5,Preseason,WildCard
1987,1597,1854,2022,True,"72° F, Indoors",10,20,-2,7,3,17,0,0,0,7,0,14,0,21,27,False,54,51,105,2163,1437,15,12,11,11,3,4,0,2,0,1,328,324,175,18,12,153,36,201,33,21,123,18,13,113,8,46,0,0,0,2,1,1,0,4,0,24,Preseason,WildCard
1987,1598,1913,1810,True,"71° F, Wind 5 mph, Rain",17,2,-2,7,0,0,0,0,3,10,10,7,0,30,7,False,62,65,127,1572,2028,15,16,11,15,2,9,2,0,1,0,296,444,171,29,18,125,33,368,39,27,76,26,10,80,4,32,1,0,0,4,2,1,3,3,26,22,Preseason,WildCard
1987,1599,5597,2197,True,"72° F, Indoors",12,5,-2,14,3,10,7,0,0,6,0,7,0,13,34,False,63,59,122,2073,1527,23,15,12,13,7,2,0,3,0,2,351,250,218,28,20,133,35,182,29,18,68,30,2,27,11,93,1,1,0,1,0,0,1,2,11,17,Preseason,WildCard
1987,1600,5717,2016,True,"57° F, Wind 13 mph",3,18,-2,0,17,7,10,0,7,0,0,3,0,10,34,False,51,62,113,1945,1655,12,11,16,13,7,2,0,2,0,1,197,306,169,29,17,52,22,180,26,14,126,36,5,43,8,75,2,1,0,1,1,0,1,0,6,0,Preseason,WildCard
1987,1601,2364,3600,True,"58° F, Wind 29 mph",15,8,-2,3,3,10,14,0,0,7,0,3,0,10,30,False,49,62,111,1847,1753,23,15,10,11,5,6,0,0,0,0,464,445,288,29,21,176,20,364,37,29,81,25,5,57,13,130,0,0,1,0,0,0,4,1,22,10,Preseason,WildCard
1987,1602,5454,5372,True,"69° F, Wind 10 mph",5,17,1,0,7,7,3,0,3,0,0,0,0,3,17,False,59,62,121,1229,2371,8,15,14,20,3,7,0,3,0,1,227,296,182,29,18,68,30,171,29,18,125,33,11,93,10,80,1,0,0,1,0,0,2,3,17,26,RegularSeason,WildCard
1987,1603,5669,2095,True,"69° F, Wind 1 mph",6,13,1,0,7,14,21,0,3,3,0,0,0,6,42,False,52,51,103,1727,1873,16,14,7,16,4,5,1,2,0,0,389,201,281,28,15,108,24,127,14,10,74,37,11,89,4,41,0,0,0,2,0,0,2,1,15,10,RegularSeason,WildCard
1987,1604,1816,3369,True,"78° F, Wind 6 mph",14,7,1,0,7,3,7,0,10,14,7,0,0,31,17,False,73,66,139,1686,1914,17,15,11,10,4,5,2,0,1,0,280,406,204,43,27,76,30,247,35,29,159,31,9,79,1,10,1,0,1,1,0,0,1,2,12,18,RegularSeason,WildCard
1987,1605,1924,2640,True,"67° F, Wind 1 mph",15,16,1,0,14,21,20,0,14,10,0,7,0,31,55,False,49,61,110,1465,2135,15,18,9,16,4,8,0,1,0,1,464,301,288,29,21,176,20,179,27,16,122,34,5,57,3,21,0,0,1,0,0,0,4,1,22,5,RegularSeason,WildCard
1987,1606,5614,1848,True,"65° F, Wind 15 mph",1,18,1,21,14,14,16,0,0,3,0,7,0,10,65,False,61,62,123,2297,1303,24,11,8,12,7,3,1,3,0,0,309,306,250,39,25,59,22,180,26,14,126,36,4,53,8,75,0,0,1,1,1,0,1,0,7,0,RegularSeason,WildCard
1987,1607,1819,2203,True,"53° F, Wind 1 mph",9,8,1,7,7,7,0,0,0,0,10,6,0,16,21,False,62,62,124,1658,1942,17,16,13,15,6,5,0,2,0,1,378,445,307,27,19,71,35,364,37,29,81,25,2,10,13,130,0,0,0,0,0,0,0,1,0,10,RegularSeason,WildCard
1987,1608,1832,1984,True,"89° F, Wind 9 mph, Rain",2,11,1,3,10,6,13,0,14,7,3,3,0,27,32,False,65,56,121,2121,1479,18,12,15,11,8,4,2,1,2,0,444,306,368,39,27,76,26,156,26,14,150,30,4,32,12,95,4,2,1,0,0,1,3,1,22,8,RegularSeason,WildCard
1987,1609,1889,1955,True,"72° F, Indoors",12,4,1,0,10,7,14,0,10,7,0,7,0,24,31,False,63,58,121,1751,1849,18,19,10,13,7,8,0,1,0,0,351,349,218,28,20,133,35,268,27,22,81,31,2,27,5,50,1,1,0,2,1,0,1,6,11,43,RegularSeason,WildCard
1987,1610,1895,1839,True,"72° F, Indoors",10,3,1,13,0,0,3,0,7,7,0,0,0,14,16,False,54,45,99,2422,1178,18,11,17,12,9,2,0,3,0,1,328,194,175,18,12,153,36,140,25,13,54,20,13,113,5,43,0,0,0,1,0,0,0,1,0,6,RegularSeason,WildCard
1987,1611,1906,5353,True,"72° F, Indoors",19,20,1,0,0,0,7,0,3,0,10,0,0,13,7,False,50,51,101,1371,2229,6,18,12,16,1,7,1,0,0,0,345,324,268,23,14,77,27,201,33,21,123,18,3,35,8,46,0,0,0,2,1,1,8,4,62,24,RegularSeason,WildCard
1987,1612,1942,2203,True,"66° F, Wind 10 mph",20,9,2,3,0,3,8,0,7,3,0,7,0,17,14,False,51,62,113,2029,1571,16,7,13,14,3,2,0,0,0,0,324,378,201,33,21,123,18,307,27,19,71,35,8,46,2,10,2,1,1,0,0,0,4,0,24,0,RegularSeason,WildCard
1987,1613,3621,2334,True,"84° F, Wind 15 mph",2,8,2,14,3,10,7,0,7,3,7,10,0,27,34,False,65,62,127,1719,1881,10,21,11,11,4,4,0,2,0,1,444,445,368,39,27,76,26,364,37,29,81,25,4,32,13,130,4,2,1,0,0,0,3,1,22,10,RegularSeason,WildCard
1987,1614,5395,5353,True,"79° F, Wind 13 mph, Rain",18,19,2,7,6,8,10,3,21,0,3,7,0,31,34,True,62,50,112,2386,1622,14,9,16,10,5,1,0,0,0,0,306,345,180,26,14,126,36,268,23,14,77,27,8,75,3,35,1,1,0,0,0,0,0,8,0,62,RegularSeason,WildCard
1987,1615,1828,1818,True,"64° F, Wind 2 mph",5,1,2,10,3,3,0,0,0,7,10,0,0,17,16,False,59,61,120,1917,1683,16,13,17,14,7,4,0,0,0,0,227,309,182,29,18,68,30,250,39,25,59,22,11,93,4,53,1,0,0,0,0,1,2,1,17,7,RegularSeason,WildCard
1987,1616,1816,2137,True,"66° F, Wind 1 mph",7,4,2,7,14,7,7,0,7,0,0,3,0,10,35,False,66,58,124,2403,1197,25,10,10,8,8,1,0,1,0,0,406,349,247,35,29,159,31,268,27,22,81,31,1,10,5,50,1,0,0,2,1,0,2,6,18,43,RegularSeason,WildCard
1987,1617,1809,1847,True,"75° F, Wind 4 mph",14,10,2,7,14,7,7,0,7,7,7,7,0,28,35,False,73,54,127,1287,2313,9,18,9,17,3,6,0,4,0,3,280,328,204,43,27,76,30,175,18,12,153,36,9,79,13,113,1,0,1,0,0,0,1,0,12,0,RegularSeason,WildCard
1987,1618,1873,1830,True,"74° F, Wind 11 mph",6,16,2,0,7,0,7,0,9,3,7,3,0,22,14,False,52,61,113,1875,1725,13,13,15,15,7,5,2,0,0,0,389,301,281,28,15,108,24,179,27,16,122,34,11,89,3,21,0,0,0,0,0,0,2,1,15,5,RegularSeason,WildCard
1987,1619,1889,1904,True,"72° F, Indoors",12,17,2,0,3,10,14,0,7,6,0,0,0,13,27,False,63,62,125,1598,2002,18,15,11,13,4,2,0,3,0,1,351,296,218,28,20,133,35,171,29,18,125,33,2,27,10,80,1,1,0,1,0,0,1,3,11,26,RegularSeason,WildCard
1987,1620,5717,2537,True,"70° F, Wind 14 mph",3,15,2,3,7,3,21,0,0,14,10,7,0,31,34,False,45,49,94,1840,1760,12,16,16,15,4,6,0,1,0,0,194,464,140,25,13,54,20,288,29,21,176,20,5,43,5,57,1,0,0,0,0,1,1,4,6,22,RegularSeason,WildCard
1987,1621,1909,2020,True,"72° F, Indoors",13,11,2,3,17,10,10,0,7,3,0,0,0,10,40,False,51,56,107,1812,1788,12,11,14,15,3,2,0,3,0,0,201,306,127,14,10,74,37,156,26,14,150,30,4,41,12,95,2,0,0,0,0,1,1,1,10,8,RegularSeason,WildCard
1987,1622,1815,2091,True,"66° F, Wind 3 mph",20,18,3,0,10,7,7,0,7,10,0,0,0,17,24,False,51,62,113,1703,1897,17,20,12,11,3,3,2,2,1,0,324,306,201,33,21,123,18,180,26,14,126,36,8,46,8,75,2,1,1,1,1,0,4,0,24,0,RegularSeason,WildCard
1987,1623,3621,3307,True,"59° F, Wind 10 mph, Rain",8,11,3,7,0,6,3,0,0,3,0,7,0,10,16,False,62,56,118,2206,1394,16,13,11,15,4,6,0,2,0,2,445,306,364,37,29,81,25,156,26,14,150,30,13,130,12,95,0,0,0,0,0,1,1,1,10,8,RegularSeason,WildCard
1987,1624,1869,2019,True,"58° F, Wind 39 mph",9,2,3,14,3,0,10,0,0,10,7,0,0,17,27,False,62,65,127,2028,1572,20,19,17,12,8,6,3,1,2,0,378,444,307,27,19,71,35,368,39,27,76,26,2,10,4,32,0,0,0,4,2,1,0,3,0,22,RegularSeason,WildCard
1987,1625,1986,1818,True,"62° F, Wind 11 mph",4,5,3,0,6,7,6,0,3,3,7,14,0,27,19,False,58,59,117,1749,1851,16,18,15,16,7,8,0,0,0,0,349,227,268,27,22,81,31,182,29,18,68,30,5,50,11,93,2,1,0,1,0,0,6,2,43,17,RegularSeason,WildCard
1987,1626,1945,6164,True,"72° F, Indoors",19,1,3,7,0,7,17,0,0,14,0,7,0,21,31,False,50,61,111,1813,1787,12,15,13,14,5,5,0,1,0,0,345,309,268,23,14,77,27,250,39,25,59,22,3,35,4,53,0,0,0,0,0,1,8,1,62,7,RegularSeason,WildCard
1987,1627,1854,2018,True,"73° F, Wind 15 mph",17,10,3,7,3,0,7,0,7,3,3,7,0,20,17,False,62,54,116,1599,2001,21,13,12,12,8,6,1,0,0,0,296,328,171,29,18,125,33,175,18,12,153,36,10,80,13,113,1,0,0,0,0,0,3,0,26,0,RegularSeason,WildCard
1987,1628,3431,3499,True,"66° F, Wind 3 mph",6,3,3,6,6,3,14,0,3,7,8,7,0,25,29,False,52,45,97,2294,1306,19,7,11,10,5,1,0,1,0,0,389,194,281,28,15,108,24,140,25,13,54,20,11,89,5,43,0,0,0,1,0,0,2,1,15,6,RegularSeason,WildCard
1987,1629,1846,1876,True,"72° F, Indoors",13,14,3,3,7,3,0,0,0,6,0,0,0,6,13,False,51,73,124,1695,1905,7,15,13,17,2,5,0,3,0,2,201,280,127,14,10,74,37,204,43,27,76,30,4,41,9,79,2,0,0,1,0,1,1,1,10,12,RegularSeason,WildCard
1987,1630,5597,1844,True,"58° F, Wind 4 mph, Rain",15,12,3,0,6,0,0,0,7,0,3,14,0,24,6,False,49,63,112,1324,2276,8,20,12,17,0,10,2,0,1,0,464,351,288,29,21,176,20,218,28,20,133,35,5,57,2,27,0,0,1,1,1,0,4,1,22,11,RegularSeason,WildCard
1987,1631,1827,1830,True,"85° F, Wind 14 mph",16,7,3,3,7,7,7,0,0,0,0,10,0,10,24,False,61,66,127,1740,1860,11,18,13,15,4,3,0,3,0,3,301,406,179,27,16,122,34,247,35,29,159,31,3,21,1,10,0,0,0,1,0,0,1,2,5,18,RegularSeason,WildCard
1987,1632,0,0,False,"0° F, Wind 0 mph",2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,False,65,58,123,0,0,0,0,0,0,0,0,0,0,0,0,444,349,368,39,27,76,26,268,27,22,81,31,4,32,5,50,4,2,1,2,1,0,3,6,22,43,RegularSeason,WildCard
1987,1633,0,0,False,"0° F, Wind 0 mph",18,12,4,0,0,0,0,0,0,0,0,0,0,0,0,False,62,63,125,0,0,0,0,0,0,0,0,0,0,0,0,306,351,180,26,14,126,36,218,28,20,133,35,8,75,2,27,1,1,0,1,1,0,0,1,0,11,RegularSeason,WildCard
1987,1634,0,0,False,"0° F, Wind 0 mph",8,20,4,0,0,0,0,0,0,0,0,0,0,0,0,False,62,51,113,0,0,0,0,0,0,0,0,0,0,0,0,445,324,364,37,29,81,25,201,33,21,123,18,13,130,8,46,0,0,0,2,1,1,1,4,10,24,RegularSeason,WildCard
1987,1635,0,0,False,"0° F, Wind 0 mph",1,16,4,0,0,0,0,0,0,0,0,0,0,0,0,False,61,61,122,0,0,0,0,0,0,0,0,0,0,0,0,309,301,250,39,25,59,22,179,27,16,122,34,4,53,3,21,0,0,1,0,0,0,1,1,7,5,RegularSeason,WildCard
1987,1636,0,0,False,"0° F, Wind 0 mph",7,19,4,0,0,0,0,0,0,0,0,0,0,0,0,False,66,50,116,0,0,0,0,0,0,0,0,0,0,0,0,406,345,247,35,29,159,31,268,23,14,77,27,1,10,3,35,1,0,0,0,0,0,2,8,18,62,RegularSeason,WildCard
1987,1637,0,0,False,"0° F, Wind 0 mph",14,5,4,0,0,0,0,0,0,0,0,0,0,0,0,False,73,59,132,0,0,0,0,0,0,0,0,0,0,0,0,280,227,204,43,27,76,30,182,29,18,68,30,9,79,11,93,1,0,1,1,0,0,1,2,12,17,RegularSeason,WildCard
1987,1638,0,0,False,"72° F, Indoors",10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,False,54,52,106,0,0,0,0,0,0,0,0,0,0,0,0,328,389,175,18,12,153,36,281,28,15,108,24,13,113,11,89,0,0,0,0,0,0,0,2,0,15,RegularSeason,WildCard
1987,1639,0,0,False,"0° F, Wind 0 mph",17,13,4,0,0,0,0,0,0,0,0,0,0,0,0,False,62,51,113,0,0,0,0,0,0,0,0,0,0,0,0,296,201,171,29,18,125,33,127,14,10,74,37,10,80,4,41,1,0,0,2,0,0,3,1,26,10,RegularSeason,WildCard
1987,1640,0,0,False,"0° F, Wind 0 mph",15,9,4,0,0,0,0,0,0,0,0,0,0,0,0,False,49,62,111,0,0,0,0,0,0,0,0,0,0,0,0,464,378,288,29,21,176,20,307,27,19,71,35,5,57,2,10,0,0,1,0,0,0,4,0,22,0,RegularSeason,WildCard
1987,1641,0,0,False,"0° F, Wind 0 mph",11,3,4,0,0,0,0,0,0,0,0,0,0,0,0,False,56,45,101,0,0,0,0,0,0,0,0,0,0,0,0,306,194,156,26,14,150,30,140,25,13,54,20,12,95,5,43,0,0,1,1,0,0,1,1,8,6,RegularSeason,WildCard
1987,1642,0,0,False,"0° F, Wind 0 mph",9,18,5,0,0,0,0,0,0,0,0,0,0,0,0,False,62,62,124,0,0,0,0,0,0,0,0,0,0,0,0,378,306,307,27,19,71,35,180,26,14,126,36,2,10,8,75,0,0,0,1,1,0,0,0,0,0,RegularSeason,WildCard
1987,1643,0,0,False,"0° F, Wind 0 mph",4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,False,58,61,119,0,0,0,0,0,0,0,0,0,0,0,0,349,309,268,27,22,81,31,250,39,25,59,22,5,50,4,53,2,1,0,0,0,1,6,1,43,7,RegularSeason,WildCard
1987,1644,0,0,False,"0° F, Wind 0 mph",5,20,5,0,0,0,0,0,0,0,0,0,0,0,0,False,59,51,110,0,0,0,0,0,0,0,0,0,0,0,0,227,324,182,29,18,68,30,201,33,21,123,18,11,93,8,46,1,0,0,2,1,1,2,4,17,24,RegularSeason,WildCard
1987,1645,0,0,False,"0° F, Wind 0 mph",16,10,5,0,0,0,0,0,0,0,0,0,0,0,0,False,61,54,115,0,0,0,0,0,0,0,0,0,0,0,0,301,328,179,27,16,122,34,175,18,12,153,36,3,21,13,113,0,0,0,0,0,0,1,0,5,0,RegularSeason,WildCard
1987,1646,0,0,False,"0° F, Wind 0 mph",14,17,5,0,0,0,0,0,0,0,0,0,0,0,0,False,73,62,135,0,0,0,0,0,0,0,0,0,0,0,0,280,296,204,43,27,76,30,171,29,18,125,33,9,79,10,80,1,0,1,1,0,0,1,3,12,26,RegularSeason,WildCard
1987,1647,0,0,False,"0° F, Wind 0 mph",6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,False,52,66,118,0,0,0,0,0,0,0,0,0,0,0,0,389,406,281,28,15,108,24,247,35,29,159,31,11,89,1,10,0,0,0,1,0,0,2,2,15,18,RegularSeason,WildCard
1987,1648,0,0,False,"72° F, Indoors",12,19,5,0,0,0,0,0,0,0,0,0,0,0,0,False,63,50,113,0,0,0,0,0,0,0,0,0,0,0,0,351,345,218,28,20,133,35,268,23,14,77,27,2,27,3,35,1,1,0,0,0,0,1,8,11,62,RegularSeason,WildCard
1987,1649,0,0,False,"0° F, Wind 0 mph",3,8,5,0,0,0,0,0,0,0,0,0,0,0,0,False,45,62,107,0,0,0,0,0,0,0,0,0,0,0,0,194,445,140,25,13,54,20,364,37,29,81,25,5,43,13,130,1,0,0,0,0,0,1,1,6,10,RegularSeason,WildCard
1987,1650,0,0,False,"72° F, Indoors",13,15,5,0,0,0,0,0,0,0,0,0,0,0,0,False,51,49,100,0,0,0,0,0,0,0,0,0,0,0,0,201,464,127,14,10,74,37,288,29,21,176,20,4,41,5,57,2,0,0,0,0,1,1,4,10,22,RegularSeason,WildCard
1987,1651,0,0,False,"0° F, Wind 0 mph",11,2,5,0,0,0,0,0,0,0,0,0,0,0,0,False,56,65,121,0,0,0,0,0,0,0,0,0,0,0,0,306,444,156,26,14,150,30,368,39,27,76,26,12,95,4,32,0,0,1,4,2,1,1,3,8,22,RegularSeason,WildCard
1987,1652,0,0,False,"0° F, Wind 0 mph",20,8,6,0,0,0,0,0,0,0,0,0,0,0,0,False,51,62,113,0,0,0,0,0,0,0,0,0,0,0,0,324,445,201,33,21,123,18,364,37,29,81,25,8,46,13,130,2,1,1,0,0,0,4,1,24,10,RegularSeason,WildCard
1987,1653,0,0,False,"0° F, Wind 0 mph",2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,False,65,59,124,0,0,0,0,0,0,0,0,0,0,0,0,444,227,368,39,27,76,26,182,29,18,68,30,4,32,11,93,4,2,1,1,0,0,3,2,22,17,RegularSeason,WildCard
1987,1654,0,0,False,"0° F, Wind 0 mph",9,19,6,0,0,0,0,0,0,0,0,0,0,0,0,False,62,50,112,0,0,0,0,0,0,0,0,0,0,0,0,378,345,307,27,19,71,35,268,23,14,77,27,2,10,3,35,0,0,0,0,0,0,0,8,0,62,RegularSeason,WildCard
